© Landesamt fü,,,,,,
"r Statistik Niedersachsen, 2018.",,,,,,
"Vervielfältigung und Verbreitung, auch auszugsweise, mit Quellenangabe gestattet.",,,,,,
,,,,,,
LSN-Online: Tabelle Z7360122,,,,,,
,,,,,,
Monatserhebung im Tourismus in Niedersachsen (Gebietsstand: 01.07.2017),,,,,,
- Geöffnete Beherbergungsbetriebe mit mindestens 10 Betten und geöffnete Campinglätze mit mindestens 10 Stellplätzen -,,,,,,
 ,,,,,,
Zeitraum: Februar*,,,,,,
,,,,,,
"Niedersachsen
Statistische Region*
Kreis*
Gemeinde*
------
Jahr",Ankünfte,,Übernachtungen,,durchschnittl.,
2017,"-13,8","-14,3","-15,2","-14,6","-1,5","-10,1"
2018,"14,2","15,8","16,1","16,6","1,6","4,2"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"98,4","98,1","98,6","99,4","100,2","93,2"
2011,"97,9","95,6","98,8","98,8","100,9","95,5"
2012,"114,2","112,9","119,9","121,5","105,0","116,2"
2013,"98,7","97,6","103,4","102,1","104,8","103,2"
2014,"95,6","95,1","90,7","90,2","94,8","96,8"
2015,"97,9","96,6","137,8","138,5","140,8","136,3"
2016,"98,6","97,4","134,3","135,3","136,2","116,2"
2017,"85,0","83,4","114,0","115,5","134,1","104,5"
2018,"97,1","96,6","132,3","134,7","136,3","108,9"
358     Heidekreis               ,,,,,,
 ,,,,,,
2009,36906,32516,127746,113530,"3,5","25,7"
2010,32375,28883,114085,102287,"3,5","22,9"
2011,32085,28410,110492,98537,"3,4","19,9"
2012,30193,26551,105187,93195,"3,5","19,0"
2013,30505,27638,103394,94258,"3,4","19,8"
2014,34444,30848,116723,105067,"3,4","22,5"
2015,34828,30813,114285,100799,"3,3","21,6"
2016,36564,31868,120619,105660,"3,3","21,7"
2017,35875,31619,118689,104929,"3,3","23,0"
2018,39331,34996,129072,113343,"3,3","25,2"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-0,6","-0,5","8,6","10,7","9,3","12,0"
2010,"-12,3","-11,2","-10,7","-9,9","1,8","-10,9"
2011,"-0,9","-1,6","-3,1","-3,7","-2,3","-13,2"
2012,"-5,9","-6,5","-4,8","-5,4","1,2","-4,3"
2013,"1,0","4,1","-1,7","1,1","-2,7","4,0"
2014,"12,9","11,6","12,9","11,5",-,"13,5"
2015,"1,1","-0,1","-2,1","-4,1","-3,2","-3,7"
2016,"5,0","3,4","5,5","4,8","0,5","0,2"
2017,"-1,9","-0,8","-1,6","-0,7","0,3","6,1"
2018,"9,6","10,7","8,7","8,0","-0,8","9,5"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"87,7","88,8","89,3","90,1","101,8","89,1"
2011,"86,9","87,4","86,5","86,8","99,5","77,3"
2012,"81,8","81,7","82,3","82,1","100,6","74,0"
2013,"82,7","85,0","80,9","83,0","97,9","77,0"
2014,"93,3","94,9","91,4","92,5","97,9","87,4"
2015,"94,4","94,8","89,5","88,8","94,8","84,1"
2016,"99,1","98,0","94,4","93,1","95,3","84,3"
2017,"97,2","97,2","92,9","92,4","95,6","89,4"
2018,"106,6","107,6","101,0","99,8","94,8","97,9"
359     Stade                    ,,,,,,
 ,,,,,,
2009,8211,7637,18670,17263,"2,3","20,4"
2010,7388,6737,16645,15048,"2,3","18,1"
2011,8006,7182,18252,16042,"2,3","19,4"
2012,8773,7778,21116,18812,"2,4","20,7"
2013,8353,7343,20532,17356,"2,5","21,3"
2014,8345,7460,19668,17397,"2,4","21,0"
2015,8085,7401,17958,16362,"2,2","19,4"
2016,9834,8409,24289,18891,"2,5","25,0"
2017,8927,8125,20176,18078,"2,3","18,8"
2018,9499,8789,21211,19365,"2,2","19,0"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"8,9","14,1","-4,7","0,2","-12,5","-2,4"
2010,"-10,0","-11,8","-10,8","-12,8","-0,9","-11,3"
2011,"8,4","6,6","9,7","6,6","1,2","7,1"
2012,"9,6","8,3","15,7","17,3","5,6","6,7"
2013,"-4,8","-5,6","-2,8","-7,7","2,1","2,7"
2014,"-0,1","1,6","-4,2","0,2","-4,1","-1,2"
2015,"-3,1","-0,8","-8,7","-5,9","-5,8","-7,5"
2016,"21,6","13,6","35,3","15,5","11,2","28,6"
2017,"-9,2","-3,4","-16,9","-4,3","-8,5","-24,8"
2018,"6,4","8,2","5,1","7,1","-1,2","1,1"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"90,0","88,2","89,2","87,2","99,1","88,7"
2011,"97,5","94,0","97,8","92,9","100,3","95,0"
2012,"106,8","101,8","113,1","109,0","105,9","101,4"
2013,"101,7","96,2","110,0","100,5","108,1","104,1"
2014,"101,6","97,7","105,3","100,8","103,7","102,9"
2015,"98,5","96,9","96,2","94,8","97,7","95,2"
2016,"119,8","110,1","130,1","109,4","108,6","122,5"
2017,"108,7","106,4","108,1","104,7","99,4","92,1"
2018,"115,7","115,1","113,6","112,2","98,2","93,2"
360     Uelzen                   ,,,,,,
 ,,,,,,
2009,8103,8039,38882,38638,"4,8","23,5"
2010,7798,7701,38356,38211,"4,9","25,3"
2011,7923,7821,39856,39656,"5,0","26,3"
2012,9098,8927,43959,43570,"4,8","28,2"
2013,8631,8518,42321,42009,"4,9","28,9"
2014,8775,8608,41856,41513,"4,8","32,0"
2015,9153,9038,43984,43669,"4,8","32,9"
2016,9591,9457,45011,44771,"4,7","32,7"
2017,8747,8604,43445,43104,"5,0","32,3"
2018,9965,9746,43798,43034,"4,4","31,9"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-8,5","-8,2","-5,4","-5,3","3,4","-8,2"
2010,"-3,8","-4,2","-1,4","-1,1","2,5","8,0"
2011,"1,6","1,6","3,9","3,8","2,3","3,7"
2012,"14,8","14,1","10,3","9,9","-3,9","7,4"
2013,"-5,1","-4,6","-3,7","-3,6","1,5","2,4"
2014,"1,7","1,1","-1,1","-1,2","-2,7","10,7"
2015,"4,3","5,0","5,1","5,2","0,7","2,8"
2016,"4,8","4,6","2,3","2,5","-2,3","-0,6"
2017,"-8,8","-9,0","-3,5","-3,7","5,8","-1,3"
2018,"13,9","13,3","0,8","-0,2","-11,5","-1,1"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"96,2","95,8","98,6","98,9","102,5","108,0"
2011,"97,8","97,3","102,5","102,6","104,8","112,0"
2012,"112,3","111,0","113,1","112,8","100,7","120,3"
2013,"106,5","106,0","108,8","108,7","102,2","123,3"
2014,"108,3","107,1","107,6","107,4","99,4","136,5"
2015,"113,0","112,4","113,1","113,0","100,1","140,2"
2016,"118,4","117,6","115,8","115,9","97,8","139,5"
2017,"107,9","107,0","111,7","111,6","103,5","137,6"
2018,"123,0","121,2","112,6","111,4","91,6","136,0"
361     Verden                   ,,,,,,
 ,,,,,,
2009,8180,7484,14547,13210,"1,8","20,3"
2010,8199,7559,14460,13223,"1,8","20,2"
2011,8759,7816,16979,14998,"1,9","22,4"
2012,9316,8446,17248,15287,"1,9","19,7"
2013,8147,7429,16114,14321,"2,0","20,9"
2014,9940,8978,18473,15940,"1,9","23,8"
2015,8829,7553,16222,13511,"1,8","22,7"
2016,10785,9838,19198,17363,"1,8","26,2"
2017,9856,8784,18300,15998,"1,9","24,7"
2018,11939,10629,21176,18577,"1,8","26,9"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-15,5","-11,5","-14,3","-12,2","1,4","-27,3"
2010,"0,2","1,0","-0,6","0,1","-0,8","-0,4"
2011,"6,8","3,4","17,4","13,4","9,9","10,8"
2012,"6,4","8,1","1,6","1,9","-4,5","-11,9"
2013,"-12,5","-12,0","-6,6","-6,3","6,8","5,7"
2014,"22,0","20,9","14,6","11,3","-6,0","14,2"
2015,"-11,2","-15,9","-12,2","-15,2","-1,1","-4,6"
2016,"22,2","30,3","18,3","28,5","-3,1","15,2"
2017,"-8,6","-10,7","-4,7","-7,9","4,3","-5,8"
2018,"21,1","21,0","15,7","16,1","-4,5","9,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"100,2","101,0","99,4","100,1","99,2","99,6"
2011,"107,1","104,4","116,7","113,5","109,0","110,3"
2012,"113,9","112,9","118,6","115,7","104,1","97,2"
2013,"99,6","99,3","110,8","108,4","111,2","102,7"
2014,"121,5","120,0","127,0","120,7","104,5","117,3"
2015,"107,9","100,9","111,5","102,3","103,3","111,9"
2016,"131,8","131,5","132,0","131,4","100,1","129,0"
2017,"120,5","117,4","125,8","121,1","104,4","121,5"
2018,"146,0","142,0","145,6","140,6","99,7","132,4"
4       Weser-Ems                ,,,,,,
 ,,,,,,
2009,177074,162950,532169,490860,"3,0","18,1"
2010,176895,159373,549987,499143,"3,1","17,9"
2011,182128,162861,542605,487581,"3,0","18,4"
2012,192332,172940,587440,528793,"3,1","18,8"
2013,199442,181036,630017,574351,"3,2","21,0"
2014,201333,183322,625581,567863,"3,1","21,4"
2015,205591,187214,660824,603854,"3,2","22,0"
2016,236646,212482,730501,658256,"3,1","23,6"
2017,229664,210253,697921,642737,"3,0","21,7"
2018,243413,223455,740978,685749,"3,0","23,3"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-7,1","-6,2","-6,8","-6,8","0,3","-6,2"
2010,"-0,1","-2,2","3,3","1,7","3,5","-1,3"
2011,"3,0","2,2","-1,3","-2,3","-4,2","2,9"
2012,"5,6","6,2","8,3","8,5","2,5","2,2"
2013,"3,7","4,7","7,2","8,6","3,4","11,8"
2014,"0,9","1,3","-0,7","-1,1","-1,6","1,9"
2015,"2,1","2,1","5,6","6,3","3,4","3,0"
2016,"15,1","13,5","10,5","9,0","-4,0","6,9"
2017,"-3,0","-1,0","-4,5","-2,4","-1,6","-8,1"
2018,"6,0","6,3","6,2","6,7","0,2","7,5"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"99,9","97,8","103,3","101,7","103,5","98,7"
2011,"102,9","99,9","102,0","99,3","99,1","101,6"
2012,"108,6","106,1","110,4","107,7","101,6","103,9"
2013,"112,6","111,1","118,4","117,0","105,1","116,2"
2014,"113,7","112,5","117,6","115,7","103,4","118,3"
2015,"116,1","114,9","124,2","123,0","107,0","121,9"
2016,"133,6","130,4","137,3","134,1","102,7","130,3"
2017,"129,7","129,0","131,1","130,9","101,1","119,8"
2018,"137,5","137,1","139,2","139,7","101,3","128,8"
"401     Delmenhorst,Stadt        ",,,,,,
 ,,,,,,
2009,2148,2098,2799,2718,"1,3","21,0"
2010,1859,1769,3202,3031,"1,7","26,8"
2011,1948,1871,3300,3130,"1,7","25,6"
2012,2316,2205,3937,3734,"1,7","30,9"
2013,2152,1974,4206,3630,"2,0","35,4"
2014,2068,1949,3730,3509,"1,8","31,1"
2015,2000,1881,3820,3591,"1,9","28,5"
2016,2060,1935,4404,3734,"2,1","31,3"
2017,2377,2240,3929,3712,"1,7","26,9"
2018,2150,2025,4067,3863,"1,9","27,9"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-21,7","-19,8","-31,9","-28,8","-13,0","-29,4"
2010,"-13,5","-15,7","14,4","11,5","32,2","28,1"
2011,"4,8","5,8","3,1","3,3","-1,6","-4,8"
2012,"18,9","17,9","19,3","19,3","0,3","21,0"
2013,"-7,1","-10,5","6,8","-2,8","15,0","14,6"
2014,"-3,9","-1,3","-11,3","-3,3","-7,7","-12,1"
2015,"-3,3","-3,5","2,4","2,3","5,9","-8,3"
2016,"3,0","2,9","15,3","4,0","11,9","9,7"
2017,"15,4","15,8","-10,8","-0,6","-22,7","-14,1"
2018,"-9,5","-9,6","3,5","4,1","14,4","3,9"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"86,5","84,3","114,4","111,5","132,2","128,1"
2011,"90,7","89,2","117,9","115,2","130,0","122,0"
2012,"107,8","105,1","140,7","137,4","130,5","147,6"
2013,"100,2","94,1","150,3","133,6","150,0","169,1"
2014,"96,3","92,9","133,3","129,1","138,4","148,5"
2015,"93,1","89,7","136,5","132,1","146,6","136,2"
2016,"95,9","92,2","157,3","137,4","164,1","149,4"
2017,"110,7","106,8","140,4","136,6","126,8","128,3"
2018,"100,1","96,5","145,3","142,1","145,2","133,3"
"402     Emden,Stadt              ",,,,,,
 ,,,,,,
2009,2964,2608,4826,4178,"1,6","27,8"
2010,3219,3006,5522,4983,"1,7","33,5"
2011,2953,2703,5984,5140,"2,0","33,9"
2012,3093,2868,5847,5310,"1,9","27,7"
2013,3381,3104,6684,5594,"2,0","34,7"
2014,3388,3148,6952,6403,"2,1","27,1"
2015,3675,3381,7422,6281,"2,0","33,4"
2016,4570,3982,9068,7669,"2,0","33,6"
2017,4293,3896,8540,7241,"2,0","31,7"
2018,5179,4645,9026,8032,"1,7","32,5"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-19,4","-23,6","-27,6","-31,5","-10,1","-27,1"
2010,"8,6","15,3","14,4","19,3","5,4","20,5"
2011,"-8,3","-10,1","8,4","3,2","18,1","1,2"
2012,"4,7","6,1","-2,3","3,3","-6,7","-18,2"
2013,"9,3","8,2","14,3","5,3","4,6","25,2"
2014,"0,2","1,4","4,0","14,5","3,8","-22,0"
2015,"8,5","7,4","6,8","-1,9","-1,6","23,2"
2016,"24,4","17,8","22,2","22,1","-1,8","0,5"
2017,"-6,1","-2,2","-5,8","-5,6","0,3","-5,5"
2018,"20,6","19,2","5,7","10,9","-12,4","2,5"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"108,6","115,3","114,4","119,3","105,4","120,5"
2011,"99,6","103,6","124,0","123,0","124,5","121,9"
2012,"104,4","110,0","121,2","127,1","116,1","99,7"
2013,"114,1","119,0","138,5","133,9","121,4","124,8"
2014,"114,3","120,7","144,1","153,3","126,0","97,4"
2015,"124,0","129,6","153,8","150,3","124,0","119,9"
2016,"154,2","152,7","187,9","183,6","121,9","120,6"
2017,"144,8","149,4","177,0","173,3","122,2","113,9"
2018,"174,7","178,1","187,0","192,2","107,0","116,7"
"403     Oldenburg,Stadt          ",,,,,,
 ,,,,,,
2009,9822,9135,15621,14228,"1,6","32,9"
2010,9786,9220,19541,18438,"2,0","37,6"
2011,10344,9747,22142,21003,"2,1","42,4"
2012,10760,10020,23256,21778,"2,2","43,4"
2013,10050,9442,22551,20876,"2,2","43,2"
2014,10145,9469,23094,21557,"2,3","43,7"
2015,11352,10639,24685,23409,"2,2","44,0"
2016,11906,11065,27077,25525,"2,3","47,0"
2017,11754,10902,26618,24702,"2,3","45,8"
2018,12399,11734,27054,25970,"2,2","45,7"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"17,4","14,8","19,8","15,1","2,0","10,4"
2010,"-0,4","0,9","25,1","29,6","25,6","14,2"
2011,"5,7","5,7","13,3","13,9","7,2","12,8"
2012,"4,0","2,8","5,0","3,7","1,0","2,3"
2013,"-6,6","-5,8","-3,0","-4,1","3,8","-0,4"
2014,"0,9","0,3","2,4","3,3","1,4","1,2"
2015,"11,9","12,4","6,9","8,6","-4,5","0,6"
2016,"4,9","4,0","9,7","9,0","4,6","6,9"
2017,"-1,3","-1,5","-1,7","-3,2","-0,4","-2,5"
2018,"5,5","7,6","1,6","5,1","-3,6","-0,3"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"99,6","100,9","125,1","129,6","125,6","114,2"
2011,"105,3","106,7","141,7","147,6","134,6","128,8"
2012,"109,5","109,7","148,9","153,1","135,9","131,8"
2013,"102,3","103,4","144,4","146,7","141,1","131,3"
2014,"103,3","103,7","147,8","151,5","143,1","132,8"
2015,"115,6","116,5","158,0","164,5","136,7","133,6"
2016,"121,2","121,1","173,3","179,4","143,0","142,8"
2017,"119,7","119,3","170,4","173,6","142,4","139,3"
2018,"126,2","128,5","173,2","182,5","137,2","138,8"
"404     Osnabrück,Stadt          ",,,,,,
 ,,,,,,
2009,13409,11702,19677,16746,"1,5","30,4"
2010,15012,13277,21624,19017,"1,4","34,2"
2011,14282,12405,20807,18256,"1,5","33,2"
2012,14786,12701,21736,18627,"1,5","36,2"
2013,15651,13401,23101,19665,"1,5","38,1"
2014,15273,12927,22766,19246,"1,5","38,0"
2015,14774,12718,21093,18242,"1,4","36,0"
2016,20808,16697,33457,25752,"1,6","38,2"
2017,23963,20506,35714,29602,"1,5","41,4"
2018,22427,18682,34231,27995,"1,5","39,6"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-12,8","-10,2","-8,8","-8,3","4,6","-15,4"
2010,"12,0","13,5","9,9","13,6","-1,8","12,4"
2011,"-4,9","-6,6","-3,8","-4,0","1,1","-2,9"
2012,"3,5","2,4","4,5","2,0","0,9","9,3"
2013,"5,9","5,5","6,3","5,6","0,4","5,2"
2014,"-2,4","-3,5","-1,5","-2,1","1,0","-0,3"
2015,"-3,3","-1,6","-7,3","-5,2","-4,2","-5,4"
2016,"40,8","31,3","58,6","41,2","12,6","6,0"
2017,"15,2","22,8","6,7","15,0","-7,3","8,5"
2018,"-6,4","-8,9","-4,2","-5,4","2,4","-4,6"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"112,0","113,5","109,9","113,6","98,2","112,4"
2011,"106,5","106,0","105,7","109,0","99,3","109,1"
2012,"110,3","108,5","110,5","111,2","100,2","119,2"
2013,"116,7","114,5","117,4","117,4","100,6","125,5"
2014,"113,9","110,5","115,7","114,9","101,6","125,2"
2015,"110,2","108,7","107,2","108,9","97,3","118,5"
2016,"155,2","142,7","170,0","153,8","109,6","125,6"
2017,"178,7","175,2","181,5","176,8","101,6","136,3"
2018,"167,3","159,6","174,0","167,2","104,0","130,1"
"405     Wilhelmshaven,Stadt      ",,,,,,
 ,,,,,,
2009,4584,4279,14503,13770,"3,2","38,8"
2010,4098,3686,13056,12201,"3,2","35,0"
2011,5510,4909,17130,15364,"3,1","35,7"
2012,5643,5079,17958,15669,"3,2","37,1"
2013,5264,4798,16539,15052,"3,1","31,3"
2014,6023,5490,17020,15688,"2,8","32,0"
2015,6820,6157,19372,17934,"2,8","34,9"
2016,7527,6969,21041,19892,"2,8","38,0"
2017,7155,6554,20414,19147,"2,9","36,7"
2018,8015,7531,20863,19937,"2,6","36,5"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-2,4","-2,2","2,7","4,1","5,2","13,8"
2010,"-10,6","-13,9","-10,0","-11,4","0,7","-9,8"
2011,"34,5","33,2","31,2","25,9","-2,4","2,1"
2012,"2,4","3,5","4,8","2,0","2,4","3,9"
2013,"-6,7","-5,5","-7,9","-3,9","-1,3","-15,6"
2014,"14,4","14,4","2,9","4,2","-10,1","2,3"
2015,"13,2","12,1","13,8","14,3","0,5","9,1"
2016,"10,4","13,2","8,6","10,9","-1,6","8,8"
2017,"-4,9","-6,0","-3,0","-3,7","2,1","-3,5"
2018,"12,0","14,9","2,2","4,1","-8,8","-0,5"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"89,4","86,1","90,0","88,6","100,7","90,2"
2011,"120,2","114,7","118,1","111,6","98,3","92,1"
2012,"123,1","118,7","123,8","113,8","100,6","95,7"
2013,"114,8","112,1","114,0","109,3","99,3","80,8"
2014,"131,4","128,3","117,4","113,9","89,3","82,7"
2015,"148,8","143,9","133,6","130,2","89,8","90,1"
2016,"164,2","162,9","145,1","144,5","88,4","98,1"
2017,"156,1","153,2","140,8","139,0","90,2","94,7"
2018,"174,8","176,0","143,9","144,8","82,3","94,3"
451     Ammerland                ,,,,,,
 ,,,,,,
2009,14566,13936,38663,37543,"2,7","26,1"
2010,13131,12643,36302,35477,"2,8","22,9"
2011,14990,14335,38725,37496,"2,6","23,6"
2012,13994,13509,40452,39654,"2,9","23,6"
2013,14265,13793,40113,39338,"2,8","27,3"
2014,14444,13898,40864,39916,"2,8","25,6"
2015,15299,14786,44149,43278,"2,9","28,3"
2016,16816,16294,44517,43582,"2,6","30,7"
2017,16530,15911,46123,44673,"2,8","27,8"
2018,17285,16656,48814,47705,"2,8","29,7"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-3,1","-2,3","-6,8","-5,2","-3,8","-1,6"
2010,"-9,9","-9,3","-6,1","-5,5","4,2","-12,1"
2011,"14,2","13,4","6,7","5,7","-6,6","2,7"
2012,"-6,6","-5,8","4,5","5,8","11,9","0,3"
2013,"1,9","2,1","-0,8","-0,8","-2,7","15,4"
2014,"1,3","0,8","1,9","1,5","0,6","-6,2"
2015,"5,9","6,4","8,0","8,4","2,0","10,4"
2016,"9,9","10,2","0,8","0,7","-8,3","8,7"
2017,"-1,7","-2,4","3,6","2,5","5,4","-9,6"
2018,"4,6","4,7","5,8","6,8","1,2","7,1"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"90,1","90,7","93,9","94,5","104,2","87,9"
2011,"102,9","102,9","100,2","99,9","97,3","90,3"
2012,"96,1","96,9","104,6","105,6","108,9","90,6"
2013,"97,9","99,0","103,8","104,8","105,9","104,6"
2014,"99,2","99,7","105,7","106,3","106,6","98,1"
2015,"105,0","106,1","114,2","115,3","108,7","108,4"
2016,"115,4","116,9","115,1","116,1","99,7","117,8"
2017,"113,5","114,2","119,3","119,0","105,1","106,5"
2018,"118,7","119,5","126,3","127,1","106,4","114,0"
452     Aurich                   ,,,,,,
 ,,,,,,
2009,22417,21925,84419,83275,"3,8","14,2"
2010,21757,20945,89490,87899,"4,1","14,6"
2011,18474,17924,71500,70030,"3,9","12,5"
2012,20846,20374,85379,84097,"4,1","13,4"
2013,23416,22999,97806,96558,"4,2","16,3"
2014,25608,25248,96845,95769,"3,8","17,0"
2015,26654,26167,111443,109804,"4,2","18,8"
2016,30894,29747,123253,120363,"4,0","18,6"
2017,30535,29924,114867,112792,"3,8","17,5"
2018,30967,30373,121006,119267,"3,9","19,4"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-1,8","-1,2","-5,0","-4,5","-3,2","-3,8"
2010,"-2,9","-4,5","6,0","5,6","9,2","2,9"
2011,"-15,1","-14,4","-20,1","-20,3","-5,9","-14,4"
2012,"12,8","13,7","19,4","20,1","5,8","6,9"
2013,"12,3","12,9","14,6","14,8","2,0","21,6"
2014,"9,4","9,8","-1,0","-0,8","-9,5","4,4"
2015,"4,1","3,6","15,1","14,7","10,6","10,8"
2016,"15,9","13,7","10,6","9,6","-4,6","-0,9"
2017,"-1,2","0,6","-6,8","-6,3","-5,7","-6,2"
2018,"1,4","1,5","5,3","5,7","3,9","11,1"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"97,1","95,5","106,0","105,6","109,2","102,9"
2011,"82,4","81,8","84,7","84,1","102,8","88,1"
2012,"93,0","92,9","101,1","101,0","108,8","94,2"
2013,"104,5","104,9","115,9","116,0","110,9","114,5"
2014,"114,2","115,2","114,7","115,0","100,4","119,5"
2015,"118,9","119,3","132,0","131,9","111,0","132,4"
2016,"137,8","135,7","146,0","144,5","105,9","131,1"
2017,"136,2","136,5","136,1","135,4","99,9","123,0"
2018,"138,1","138,5","143,3","143,2","103,8","136,6"
453     Cloppenburg              ,,,,,,
 ,,,,,,
2009,8424,6567,18573,12261,"2,2","19,8"
2010,8761,7308,18274,12588,"2,1","19,2"
2011,9528,7782,18763,13406,"2,0","20,0"
2012,9573,7893,19954,13638,"2,1","18,2"
2013,9364,7882,19877,14174,"2,1","18,3"
2014,9019,7765,18339,13254,"2,0","19,3"
2015,8526,7295,18884,13711,"2,2","19,3"
2016,9461,7810,21224,15299,"2,2","20,9"
2017,9400,8162,19865,15570,"2,1","19,7"
2018,9541,8307,21185,16588,"2,2","20,4"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-6,0","0,5","-4,4","7,3","1,7","-6,5"
2010,"4,0","11,3","-1,6","2,7","-5,4","-3,0"
2011,"8,8","6,5","2,7","6,5","-5,6","4,0"
2012,"0,5","1,4","6,3","1,7","5,8","-9,1"
2013,"-2,2","-0,1","-0,4","3,9","1,8","0,7"
2014,"-3,7","-1,5","-7,7","-6,5","-4,2","5,5"
2015,"-5,5","-6,1","3,0","3,4","8,9","-0,3"
2016,"11,0","7,1","12,4","11,6","1,3","8,6"
2017,"-0,6","4,5","-6,4","1,8","-5,8","-5,7"
2018,"1,5","1,8","6,6","6,5","5,1","3,7"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"104,0","111,3","98,4","102,7","94,6","97,0"
2011,"113,1","118,5","101,0","109,3","89,3","100,9"
2012,"113,6","120,2","107,4","111,2","94,5","91,7"
2013,"111,2","120,0","107,0","115,6","96,3","92,4"
2014,"107,1","118,2","98,7","108,1","92,2","97,5"
2015,"101,2","111,1","101,7","111,8","100,5","97,2"
2016,"112,3","118,9","114,3","124,8","101,7","105,6"
2017,"111,6","124,3","107,0","127,0","95,9","99,6"
2018,"113,3","126,5","114,1","135,3","100,7","103,2"
454     Emsland                  ,,,,,,
 ,,,,,,
2009,20229,18943,46860,41828,"2,3","19,5"
2010,19419,17938,51426,45773,"2,6","20,5"
2011,22837,21063,57118,51822,"2,5","23,9"
2012,22294,20358,61810,55526,"2,8","24,7"
2013,22494,20472,65115,57603,"2,9","26,5"
2014,22313,20460,59631,53227,"2,7","23,8"
2015,22138,19918,63005,53387,"2,8","25,4"
2016,26147,23460,70728,60122,"2,7","27,4"
2017,24892,22527,66475,57451,"2,7","23,6"
2018,26718,23981,71459,61166,"2,7","25,4"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"8,0","8,4","9,8","9,5","1,7","4,2"
2010,"-4,0","-5,3","9,7","9,4","14,3","5,3"
2011,"17,6","17,4","11,1","13,2","-5,6","16,5"
2012,"-2,4","-3,3","8,2","7,1","10,9","3,7"
2013,"0,9","0,6","5,3","3,7","4,4","7,3"
2014,"-0,8","-0,1","-8,4","-7,6","-7,7","-10,2"
2015,"-0,8","-2,6","5,7","0,3","6,5","6,6"
2016,"18,1","17,8","12,3","12,6","-5,0","7,8"
2017,"-4,8","-4,0","-6,0","-4,4","-1,3","-13,7"
2018,"7,3","6,5","7,5","6,5","0,2","7,4"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"96,0","94,7","109,7","109,4","114,3","105,3"
2011,"112,9","111,2","121,9","123,9","108,0","122,6"
2012,"110,2","107,5","131,9","132,7","119,7","127,2"
2013,"111,2","108,1","139,0","137,7","125,0","136,4"
2014,"110,3","108,0","127,3","127,3","115,4","122,5"
2015,"109,4","105,1","134,5","127,6","122,9","130,5"
2016,"129,3","123,8","150,9","143,7","116,8","140,7"
2017,"123,1","118,9","141,9","137,4","115,3","121,5"
2018,"132,1","126,6","152,5","146,2","115,5","130,5"
455     Friesland                ,,,,,,
 ,,,,,,
2009,9205,8852,26551,25871,"2,9","9,5"
2010,7856,7449,22471,21703,"2,9","6,2"
2011,8315,7893,22927,22306,"2,8","8,3"
2012,10347,10191,25786,25476,"2,5","8,9"
2013,10906,10729,32483,32082,"3,0","11,5"
2014,10930,10713,34404,33747,"3,1","12,3"
