© Landesamt fü,,,,,,
"r Statistik Niedersachsen, 2019.",,,,,,
"Vervielfältigung und Verbreitung, auch auszugsweise, mit Quellenangabe gestattet.",,,,,,
,,,,,,
LSN-Online: Tabelle Z7360122,,,,,,
,,,,,,
Monatserhebung im Tourismus in Niedersachsen (Gebietsstand: 01.07.2017),,,,,,
- Geöffnete Beherbergungsbetriebe mit mindestens 10 Betten und geöffnete Campinglätze mit mindestens 10 Stellplätzen -,,,,,,
 ,,,,,,
Zeitraum: Juni*,,,,,,
,,,,,,
"Niedersachsen
Statistische Region*
Kreis*
Gemeinde*
------
Jahr",Ankünfte,,Übernachtungen,,durchschnittl.,
2013,"103,9","104,5","94,7","95,2","91,1","86,2"
2014,"109,3","110,8","106,5",108,"97,4","101,3"
2015,108,"108,4","95,4","94,9","88,3","88,5"
2016,"110,3","112,9","101,2","102,5","91,8","92,9"
2017,"138,6","142,5","126,7","129,9","91,4","116,1"
2018,"127,7",130,"104,2","105,3","81,6","94,9"
359     Stade                    ,,,,,,
 ,,,,,,
2009,15804,14738,38584,36258,"2,4","35,9"
2010,18751,17285,44788,41266,"2,4","36,9"
2011,20934,19118,50278,46133,"2,4","41,5"
2012,19349,17461,46140,41420,"2,4","36,8"
2013,19355,17479,45005,40501,"2,3","36,1"
2014,18753,16803,44295,40174,"2,4","37,2"
2015,19819,18020,45748,41666,"2,3","37,3"
2016,19165,16972,45794,40990,"2,4","36,7"
2017,22793,20955,50989,47176,"2,2","39,1"
2018,23503,21367,55785,51058,"2,4","35,3"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-0,2","-0,2","0,6","1,3","0,7","0,2"
2010,"18,6","17,3","16,1","13,8","-2,2","2,5"
2011,"11,6","10,6","12,3","11,8","0,6","12,6"
2012,"-7,6","-8,7","-8,2","-10,2","-0,7","-11,2"
2013,-,"0,1","-2,5","-2,2","-2,5","-1,8"
2014,"-3,1","-3,9","-1,6","-0,8","1,6",3
2015,"5,7","7,2","3,3","3,7","-2,3","0,3"
2016,"-3,3","-5,8","0,1","-1,6","3,5","-1,8"
2017,"18,9","23,5","11,3","15,1","-6,4","6,7"
2018,"3,1",2,"9,4","8,2","6,1","-9,9"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"118,6","117,3","116,1","113,8","97,8","102,5"
2011,"132,5","129,7","130,3","127,2","98,4","115,4"
2012,"122,4","118,5","119,6","114,2","97,7","102,4"
2013,"122,5","118,6","116,6","111,7","95,2","100,6"
2014,"118,7",114,"114,8","110,8","96,7","103,6"
2015,"125,4","122,3","118,6","114,9","94,5","103,9"
2016,"121,3","115,2","118,7","113,1","97,9","102,1"
2017,"144,2","142,2","132,2","130,1","91,6","108,9"
2018,"148,7",145,"144,6","140,8","97,2","98,2"
360     Uelzen                   ,,,,,,
 ,,,,,,
2009,14583,13836,69587,67281,"4,8","37,4"
2010,14284,13684,66934,64703,"4,7","37,1"
2011,15046,14587,69931,68401,"4,6","40,6"
2012,13782,13131,69808,67133,"5,1","41,1"
2013,15244,14402,71051,68115,"4,7","41,6"
2014,15804,15060,71607,68912,"4,5","42,1"
2015,14134,13416,65310,62658,"4,6","39,4"
2016,16213,15261,71696,67674,"4,4",43
2017,17277,16535,71899,69495,"4,2","42,1"
2018,15629,14985,66641,64690,"4,3","39,9"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,4,"3,1","3,3","3,6","-0,7","1,7"
2010,"-2,1","-1,1","-3,8","-3,8","-1,8","-0,7"
2011,"5,3","6,6","4,5","5,7","-0,8","9,4"
2012,"-8,4",-10,"-0,2","-1,9",9,"1,3"
2013,"10,6","9,7","1,8","1,5",-8,"1,2"
2014,"3,7","4,6","0,8","1,2","-2,8","1,2"
2015,"-10,6","-10,9","-8,8","-9,1",2,"-6,4"
2016,"14,7","13,8","9,8",8,"-4,3","9,2"
2017,"6,6","8,3","0,3","2,7","-5,9","-2,2"
2018,"-9,5","-9,4","-7,3","-6,9","2,5","-5,3"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"97,9","98,9","96,2","96,2","98,2","99,3"
2011,"103,2","105,4","100,5","101,7","97,4","108,6"
2012,"94,5","94,9","100,3","99,8","106,1","110,1"
2013,"104,5","104,1","102,1","101,2","97,7","111,4"
2014,"108,4","108,8","102,9","102,4",95,"112,7"
2015,"96,9",97,"93,9","93,1","96,8","105,5"
2016,"111,2","110,3",103,"100,6","92,7","115,2"
2017,"118,5","119,5","103,3","103,3","87,2","112,7"
2018,"107,2","108,3","95,8","96,1","89,4","106,7"
361     Verden                   ,,,,,,
 ,,,,,,
2009,13630,12287,25073,23089,"1,8","27,5"
2010,15783,14314,30812,27423,2,34
2011,13959,12483,27097,24024,"1,9","28,2"
2012,16496,15059,34235,30848,"2,1","32,2"
2013,13133,11595,27060,23600,"2,1","26,8"
2014,15184,13029,30544,26314,2,"32,1"
2015,14308,12500,27984,24775,2,"30,5"
2016,16152,14669,30499,27885,"1,9","30,7"
2017,16792,14249,33714,29078,2,"33,3"
2018,19639,16531,37609,32035,"1,9","35,8"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-0,9","-0,3","0,5","2,9","1,5","-1,1"
2010,"15,8","16,5","22,9","18,8","6,1","23,4"
2011,"-11,6","-12,8","-12,1","-12,4","-0,6","-16,9"
2012,"18,2","20,6","26,3","28,4","6,9",14
2013,"-20,4",-23,-21,"-23,5","-0,7","-16,8"
2014,"15,6","12,4","12,9","11,5","-2,4","19,8"
2015,"-5,8","-4,1","-8,4","-5,8","-2,8","-4,9"
2016,"12,9","17,4",9,"12,6","-3,5","0,5"
2017,4,"-2,9","10,5","4,3","6,3","8,7"
2018,17,16,"11,6","10,2","-4,6","7,3"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"115,8","116,5","122,9","118,8","106,1","123,4"
2011,"102,4","101,6","108,1",104,"105,5","102,6"
2012,121,"122,6","136,5","133,6","112,8","116,9"
2013,"96,4","94,4","107,9","102,2",112,"97,3"
2014,"111,4",106,"121,8",114,"109,4","116,5"
2015,105,"101,7","111,6","107,3","106,3","110,8"
2016,"118,5","119,4","121,6","120,8","102,6","111,4"
2017,"123,2",116,"134,5","125,9","109,1","121,2"
2018,"144,1","134,5",150,"138,7","104,1",130
4       Weser-Ems                ,,,,,,
 ,,,,,,
2009,440639,412473,1860323,1785031,"4,2","39,7"
2010,465651,432959,1933971,1843836,"4,2","40,5"
2011,530496,495313,2149057,2041969,"4,1","44,6"
2012,478196,441599,1922560,1805668,4,"40,2"
2013,481429,444588,1860263,1750146,"3,9","38,8"
2014,531733,497901,2045134,1942754,"3,8","42,5"
2015,488402,454513,1921335,1826201,"3,9","39,3"
2016,495061,459408,1929087,1833651,"3,9","38,8"
2017,591723,553994,2270028,2168086,"3,8","44,4"
2018,568316,527240,2162481,2045725,"3,8","41,5"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"5,6","6,8","7,1",8,"1,5","5,4"
2010,"5,7",5,4,"3,3","-1,6","2,2"
2011,"13,9","14,4","11,1","10,7","-2,5","10,1"
2012,"-9,9","-10,8","-10,5","-11,6","-0,8","-9,8"
2013,"0,7","0,7","-3,2","-3,1","-3,9","-3,6"
2014,"10,4",12,"9,9",11,"-0,5","9,5"
2015,"-8,1","-8,7","-6,1",-6,"2,3","-7,4"
2016,"1,4","1,1","0,4","0,4","-0,9","-1,4"
2017,"19,5","20,6","17,7","18,2","-1,5","14,5"
2018,-4,"-4,8","-4,7","-5,6","-0,8","-6,6"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"105,7",105,104,"103,3","98,4","102,2"
2011,"120,4","120,1","115,5","114,4",96,"112,5"
2012,"108,5","107,1","103,3","101,2","95,2","101,5"
2013,"109,3","107,8",100,98,"91,5","97,9"
2014,"120,7","120,7","109,9","108,8","91,1","107,2"
2015,"110,8","110,2","103,3","102,3","93,2","99,2"
2016,"112,4","111,4","103,7","102,7","92,3","97,8"
2017,"134,3","134,3",122,"121,5","90,9",112
2018,129,"127,8","116,2","114,6","90,1","104,6"
"401     Delmenhorst,Stadt        ",,,,,,
 ,,,,,,
2009,2950,2765,5565,5275,"1,9","39,7"
2010,2413,2199,4816,4389,2,"34,2"
2011,2540,2333,4199,3828,"1,7","30,4"
2012,2199,2045,4027,3732,"1,8","31,3"
2013,2706,2575,4987,4666,"1,8","38,8"
2014,2791,2466,5594,4945,2,"45,5"
2015,2612,2376,4925,4534,"1,9","34,1"
2016,2615,2413,4615,4246,"1,8","31,7"
2017,2473,2280,5127,4805,"2,1","33,7"
2018,2837,2658,5006,4723,"1,8","32,7"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,34,"40,5","12,2","16,5","-16,3","14,6"
2010,"-18,2","-20,5","-13,5","-16,8","5,8","-13,8"
2011,"5,3","6,1","-12,8","-12,8","-17,2","-11,3"
2012,"-13,4","-12,3","-4,1","-2,5","10,8","3,1"
2013,"23,1","25,9","23,8",25,"0,6","24,1"
2014,"3,1","-4,2","12,2",6,"8,8","17,1"
2015,"-6,4","-3,6",-12,"-8,3","-5,9",-25
2016,"0,1","1,6","-6,3","-6,4","-6,4","-7,1"
2017,"-5,4","-5,5","11,1","13,2","17,5","6,3"
2018,"14,7","16,6","-2,4","-1,7","-14,9","-3,1"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"81,8","79,5","86,5","83,2","105,8","86,2"
2011,"86,1","84,4","75,5","72,6","87,6","76,4"
2012,"74,5",74,"72,4","70,7","97,1","78,8"
2013,"91,7","93,1","89,6","88,5","97,7","97,8"
2014,"94,6","89,2","100,5","93,7","106,2","114,5"
2015,"88,5","85,9","88,5",86,100,"85,9"
2016,"88,6","87,3","82,9","80,5","93,6","79,9"
2017,"83,8","82,5","92,1","91,1","109,9","84,9"
2018,"96,2","96,1",90,"89,5","93,5","82,2"
"402     Emden,Stadt              ",,,,,,
 ,,,,,,
2009,6339,5919,11864,10663,"1,9","37,3"
2010,6034,5654,12008,11161,2,"37,7"
2011,6672,6278,13986,13059,"2,1","41,3"
2012,6924,6529,14474,13552,"2,1","40,4"
2013,7767,7345,15142,14298,"1,9","40,2"
2014,8555,8116,16718,15663,2,"44,8"
2015,7875,7414,15962,14604,2,"41,6"
2016,8118,7415,16724,15228,"2,1","41,2"
2017,9180,8591,18542,16891,2,"46,1"
2018,10141,9438,20704,19230,2,"51,5"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-1,2",-1,"1,5","-0,6","2,8","7,2"
2010,"-4,8","-4,5","1,2","4,7","6,3","1,1"
2011,"10,6",11,"16,5",17,"5,3","9,6"
2012,"3,8",4,"3,5","3,8","-0,3","-2,3"
2013,"12,2","12,5","4,6","5,5","-6,7","-0,3"
2014,"10,1","10,5","10,4","9,5","0,2","11,4"
2015,"-7,9","-8,6","-4,5","-6,8","3,7","-7,2"
2016,"3,1",-,"4,8","4,3","1,6","-0,9"
2017,"13,1","15,9","10,9","10,9",-2,"11,9"
2018,"10,5","9,9","11,7","13,8","1,1","11,7"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"95,2","95,5","101,2","104,7","106,3","101,1"
2011,"105,3","106,1","117,9","122,5",112,"110,8"
2012,"109,2","110,3",122,"127,1","111,7","108,2"
2013,"122,5","124,1","127,6","134,1","104,2","107,9"
2014,135,"137,1","140,9","146,9","104,4","120,2"
2015,"124,2","125,3","134,5",137,"108,3","111,5"
2016,"128,1","125,3",141,"142,8","110,1","110,5"
2017,"144,8","145,1","156,3","158,4","107,9","123,6"
2018,160,"159,5","174,5","180,3","109,1",138
"403     Oldenburg,Stadt          ",,,,,,
 ,,,,,,
2009,11937,10894,23525,21835,2,"35,6"
2010,11530,10630,23332,21735,2,"34,4"
2011,11968,11017,25542,23887,"2,1","38,1"
2012,12510,11386,27532,25467,"2,2","41,4"
2013,12138,11082,26615,24647,"2,2","40,2"
2014,11631,10755,27332,25607,"2,3","40,5"
2015,14054,12915,29868,27796,"2,1","42,5"
2016,13955,12775,29776,27802,"2,1","42,3"
2017,14911,13758,32846,30757,"2,2","45,8"
2018,16105,14654,35616,32855,"2,2","47,8"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"12,3","12,4",37,"40,6",22,"16,5"
2010,"-3,4","-2,4","-0,8","-0,5","2,7","-3,4"
2011,"3,8","3,6","9,5","9,9","5,5","10,7"
2012,"4,5","3,3","7,8","6,6","3,1","8,6"
2013,-3,"-2,7","-3,3","-3,2","-0,4","-2,8"
2014,"-4,2",-3,"2,7","3,9","7,2","0,6"
2015,"20,8","20,1","9,3","8,5","-9,6",5
2016,"-0,7","-1,1","-0,3",-,"0,4","-0,5"
2017,"6,9","7,7","10,3","10,6","3,2","8,4"
2018,8,"6,5","8,4","6,8","0,4","4,2"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"96,6","97,6","99,2","99,5","102,7","96,6"
2011,"100,3","101,1","108,6","109,4","108,3",107
2012,"104,8","104,5",117,"116,6","111,7","116,2"
2013,"101,7","101,7","113,1","112,9","111,3","112,9"
2014,"97,4","98,7","116,2","117,3","119,2","113,6"
2015,"117,7","118,6",127,"127,3","107,8","119,3"
2016,"116,9","117,3","126,6","127,3","108,3","118,7"
2017,"124,9","126,3","139,6","140,9","111,8","128,6"
2018,"134,9","134,5","151,4","150,5","112,2","134,1"
"404     Osnabrück,Stadt          ",,,,,,
 ,,,,,,
2009,18184,15289,26421,22309,"1,5","37,9"
2010,18238,14819,27463,22438,"1,5","39,2"
2011,17694,14556,28021,22914,"1,6","38,8"
2012,18375,14663,30346,23337,"1,7","40,9"
2013,19023,15368,29059,22845,"1,5",38
2014,17781,14237,28088,21930,"1,6","36,8"
2015,21663,17531,35010,27363,"1,6","38,6"
2016,25454,19853,42214,30954,"1,7","41,1"
2017,28421,22897,44348,34810,"1,6","42,6"
2018,30059,24689,46703,37189,"1,6","44,6"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"1,1","7,3","-1,6","3,2","-2,7","-2,1"
2010,"0,3","-3,1","3,9","0,6","3,6","3,6"
2011,-3,"-1,8",2,"2,1","5,2","-1,2"
2012,"3,8","0,7","8,3","1,8","4,3","5,5"
2013,"3,5","4,8","-4,2","-2,1","-7,5",-7
2014,"-6,5","-7,4","-3,3",-4,"3,4","-3,3"
2015,"21,8","23,1","24,6","24,8","2,3",5
2016,"17,5","13,2","20,6","13,1","2,6","6,3"
2017,"11,7","15,3","5,1","12,5","-5,9","3,8"
2018,"5,8","7,8","5,3","6,8","-0,4","4,6"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"100,3","96,9","103,9","100,6","103,6","103,6"
2011,"97,3","95,2","106,1","102,7",109,"102,4"
2012,"101,1","95,9","114,9","104,6","113,7",108
2013,"104,6","100,5",110,"102,4","105,1","100,4"
2014,"97,8","93,1","106,3","98,3","108,7","97,1"
2015,"119,1","114,7","132,5","122,7","111,2",102
2016,140,"129,9","159,8","138,8","114,1","108,5"
2017,"156,3","149,8","167,9",156,"107,4","112,6"
2018,"165,3","161,5","176,8","166,7","106,9","117,8"
"405     Wilhelmshaven,Stadt      ",,,,,,
 ,,,,,,
2009,6863,6473,20058,19088,"2,9","45,6"
2010,8547,7811,24796,22924,"2,9","56,8"
2011,10505,9746,27612,25222,"2,6","49,9"
2012,10185,9273,27525,24133,"2,7","50,8"
2013,10749,9632,28260,25547,"2,6","45,7"
2014,11355,10380,29367,27291,"2,6","47,2"
2015,12515,11349,31820,29127,"2,5","51,1"
2016,11871,10650,31732,28880,"2,7","49,9"
2017,14363,13405,35763,33745,"2,5",57
2018,13394,12606,34513,32710,"2,6","55,2"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-3,7","-3,3","-1,9","0,1","1,8","0,2"
2010,"24,5","20,7","23,6","20,1","-0,7","24,6"
2011,"22,9","24,8","11,4",10,"-9,4","-12,2"
2012,-3,"-4,9","-0,3","-4,3","2,8","1,8"
2013,"5,5","3,9","2,7","5,9","-2,7","-9,9"
2014,"5,6","7,8","3,9","6,8","-1,6","3,3"
2015,"10,2","9,3","8,4","6,7","-1,7","8,1"
2016,"-5,1","-6,2","-0,3","-0,8","5,1","-2,3"
2017,21,"25,9","12,7","16,8","-6,9","14,3"
2018,"-6,7",-6,"-3,5","-3,1","3,5","-3,2"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"124,5","120,7","123,6","120,1","99,3","124,6"
2011,"153,1","150,6","137,7","132,1","89,9","109,4"
2012,"148,4","143,3","137,2","126,4","92,5","111,4"
2013,"156,6","148,8","140,9","133,8",90,"100,3"
2014,"165,5","160,4","146,4",143,"88,5","103,6"
2015,"182,4","175,3","158,6","152,6",87,112
2016,173,"164,5","158,2","151,3","91,5","109,4"
2017,"209,3","207,1","178,3","176,8","85,2",125
2018,"195,2","194,7","172,1","171,4","88,2",121
451     Ammerland                ,,,,,,
 ,,,,,,
2009,24653,23188,80270,77732,"3,3","44,8"
2010,25206,23853,83758,80704,"3,3","44,9"
2011,26700,25372,87110,84107,"3,3","45,7"
2012,24798,23831,80398,78339,"3,2","43,5"
2013,25112,23952,83380,80930,"3,3","47,4"
2014,25394,23998,85500,82638,"3,4",47
2015,26673,25389,86609,83900,"3,2","47,4"
2016,24981,23573,84860,81590,"3,4","45,5"
2017,28152,26874,93346,90488,"3,3","48,9"
2018,27747,26458,89963,87470,"3,2","46,6"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"0,6","0,7","5,9","7,3","5,3",5
2010,"2,2","2,9","4,3","3,8","2,1","0,2"
2011,"5,9","6,4",4,"4,2","-1,8","1,8"
2012,"-7,1","-6,1","-7,7","-6,9","-0,6","-4,9"
2013,"1,3","0,5","3,7","3,3","2,4","9,1"
2014,"1,1","0,2","2,5","2,1","1,4","-0,9"
2015,5,"5,8","1,3","1,5","-3,6","0,8"
2016,"-6,3","-7,2",-2,"-2,8","4,6","-3,9"
2017,"12,7",14,10,"10,9","-2,4","7,5"
2018,"-1,4","-1,5","-3,6","-3,3","-2,2","-4,8"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"102,2","102,9","104,3","103,8","102,1","100,2"
2011,"108,3","109,4","108,5","108,2","100,2",102
2012,"100,6","102,8","100,2","100,8","99,6",97
2013,"101,9","103,3","103,9","104,1",102,"105,9"
2014,103,"103,5","106,5","106,3","103,4","104,9"
2015,"108,2","109,5","107,9","107,9","99,7","105,8"
2016,"101,3","101,7","105,7",105,"104,3","101,7"
2017,"114,2","115,9","116,3","116,4","101,8","109,3"
2018,"112,6","114,1","112,1","112,5","99,6",104
452     Aurich                   ,,,,,,
 ,,,,,,
2009,76353,74522,431343,425366,"5,6","44,4"
2010,78979,77092,427222,421197,"5,4","43,9"
2011,92549,91162,473650,469258,"5,1",49
2012,78278,76670,418533,413775,"5,3","42,6"
2013,77778,75888,399539,392505,"5,1","40,8"
2014,89887,88536,437683,432946,"4,9","44,4"
2015,82972,80235,428426,420914,"5,2","43,1"
2016,85316,83503,433514,427920,"5,1","42,1"
2017,102958,101135,491327,485151,"4,8","47,3"
2018,95660,93305,476056,468401,5,"45,3"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"8,2",8,"12,7","12,4","4,1","11,4"
2010,"3,4","3,4",-1,-1,"-4,2","-1,1"
2011,"17,2","18,3","10,9","11,4","-5,4","11,4"
2012,"-15,4","-15,9","-11,6","-11,8","4,5","-13,1"
2013,"-0,6",-1,"-4,5","-5,1","-3,9",-4
2014,"15,6","16,7","9,5","10,3","-5,2","8,8"
2015,"-7,7","-9,4","-2,1","-2,8",6,"-3,1"
2016,"2,8","4,1","1,2","1,7","-1,6","-2,3"
2017,"20,7","21,1","13,3","13,4","-6,1","12,4"
2018,"-7,1","-7,7","-3,1","-3,5","4,3","-4,1"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"103,4","103,4",99,99,"95,8","98,9"
2011,"121,2","122,3","109,8","110,3","90,6","110,2"
2012,"102,5","102,9",97,"97,3","94,6","95,8"
2013,"101,9","101,8","92,6","92,3","90,9",92
2014,"117,7","118,8","101,5","101,8","86,2",100
2015,"108,7","107,7","99,3",99,"91,4",97
2016,"111,7","112,1","100,5","100,6","89,9","94,7"
2017,"134,8","135,7","113,9","114,1","84,5","106,5"
2018,"125,3","125,2","110,4","110,1","88,1","102,1"
453     Cloppenburg              ,,,,,,
 ,,,,,,
2009,12657,10641,36279,26997,"2,9","24,4"
2010,14290,12316,37366,28244,"2,6","25,4"
2011,15180,13259,38314,28858,"2,5",27
2012,13859,11820,35153,25194,"2,5","24,1"
2013,13628,11793,33647,25562,"2,5","22,5"
2014,14832,13092,37087,28562,"2,5","25,1"
2015,13046,11459,31520,24391,"2,4","21,2"
2016,14416,12226,36817,28171,"2,6","23,6"
2017,17168,15260,45745,38251,"2,7","27,8"
2018,18429,15777,45605,35687,"2,5","26,5"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"5,7","9,6","10,3",25,"4,3","-3,9"
2010,"12,9","15,7",3,"4,6","-8,8","4,2"
2011,"6,2","7,7","2,5","2,2","-3,5","6,5"
2012,"-8,7","-10,9","-8,3","-12,7","0,5","-10,7"
2013,"-1,7","-0,2","-4,3","1,5","-2,7","-6,7"
2014,"8,8",11,"10,2","11,7","1,3","11,6"
2015,-12,"-12,5",-15,"-14,6","-3,4","-15,6"
2016,"10,5","6,7","16,8","15,5","5,7",11
2017,"19,1","24,8","24,2","35,8","4,3","18,2"
2018,"7,3","3,4","-0,3","-6,7","-7,1","-4,8"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"112,9","115,7",103,"104,6","91,2","104,2"
2011,"119,9","124,6","105,6","106,9","88,1","110,9"
2012,"109,5","111,1","96,9","93,3","88,5","99,1"
2013,"107,7","110,8","92,7","94,7","86,1","92,5"
2014,"117,2",123,"102,2","105,8","87,2","103,2"
2015,"103,1","107,7","86,9","90,3","84,3","87,1"
2016,"113,9","114,9","101,5","104,3","89,1","96,7"
2017,"135,6","143,4","126,1","141,7",93,"114,3"
2018,"145,6","148,3","125,7","132,2","86,3","108,8"
454     Emsland                  ,,,,,,
 ,,,,,,
2009,60624,57685,175388,167325,"2,9","33,8"
2010,67505,64295,207469,198968,"3,1","41,2"
2011,76604,72725,240368,228113,"3,1","45,4"
2012,69472,65651,218342,205890,"3,1","41,1"
2013,70503,66531,200759,189377,"2,8","37,9"
2014,84132,79655,235218,222358,"2,8","43,9"
2015,67168,63061,188554,177554,"2,8","34,9"
2016,68198,63754,197348,184313,"2,9","34,4"
2017,81423,76465,247787,232941,3,"40,8"
2018,79531,74157,230507,214258,"2,9","37,8"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"4,6","6,2","4,6","7,9","0,1","-0,8"
2010,"11,4","11,5","18,3","18,9","6,2","21,9"
2011,"13,5","13,1","15,9","14,6","2,1","10,1"
2012,"-9,3","-9,7","-9,2","-9,7","0,2","-9,5"
2013,"1,5","1,3","-8,1",-8,"-9,4","-7,6"
2014,"19,3","19,7","17,2","17,4","-1,8","15,6"
2015,"-20,2","-20,8","-19,8","-20,1","0,4","-20,4"
2016,"1,5","1,1","4,7","3,8","3,1","-1,5"
2017,"19,4","19,9","25,6","26,4","5,2","18,7"
2018,"-2,3",-3,-7,-8,"-4,8","-7,4"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"111,4","111,5","118,3","118,9","106,2","121,9"
2011,"126,4","126,1",137,"136,3","108,5","134,3"
2012,"114,6","113,8","124,5",123,"108,6","121,5"
2013,"116,3","115,3","114,5","113,2","98,4","112,2"
2014,"138,8","138,1","134,1","132,9","96,6","129,8"
2015,"110,8","109,3","107,5","106,1",97,"103,3"
2016,"112,5","110,5","112,5","110,2",100,"101,7"
2017,"134,3","132,6","141,3","139,2","105,2","120,8"
2018,"131,2","128,6","131,4",128,"100,2","111,9"
455     Friesland                ,,,,,,
 ,,,,,,
2009,38455,37675,240818,239383,"6,3","41,1"
2010,41186,40271,243795,242182,"5,9","40,6"
2011,49898,48898,268731,266327,"5,4","43,2"
2012,45449,43833,243666,234739,"5,4",40
2013,45749,44805,236861,234322,"5,2","39,3"
2014,48701,47941,265390,263102,"5,4","43,9"
2015,44091,43246,247433,245304,"5,6","40,2"
2016,42806,41890,245621,243241,"5,7","40,5"
2017,54414,53542,308887,306581,"5,7","49,1"
2018,44438,43532,267113,264350,6,"42,2"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"6,9","7,2","4,2","4,3","-2,5","2,9"
2010,"7,1","6,9","1,2","1,2","-5,5","-1,3"
2011,"21,2","21,4","10,2",10,-9,"6,4"
2012,"-8,9","-10,4","-9,3","-11,9","-0,5","-7,3"
2013,"0,7","2,2","-2,8","-0,2","-3,4","-1,9"
2014,"6,5",7,12,"12,3","5,3","11,8"
2015,"-9,5","-9,8","-6,8","-6,8",3,"-8,5"
2016,"-2,9","-3,1","-0,7","-0,8","2,2","0,8"
2017,"27,1","27,8","25,8",26,"-1,1","21,1"
2018,"-18,3","-18,7","-13,5","-13,8","5,9",-14
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"107,1","106,9","101,2","101,2","94,5","98,7"
2011,"129,8","129,8","111,6","111,3",86,105
2012,"118,2","116,3","101,2","98,1","85,6","97,3"
2013,119,"118,9","98,4","97,9","82,7","95,5"
2014,"126,6","127,2","110,2","109,9",87,"106,8"
2015,"114,7","114,8","102,7","102,5","89,6","97,8"
2016,"111,3","111,2",102,"101,6","91,6","98,5"
2017,"141,5","142,1","128,3","128,1","90,6","119,3"
2018,"115,6","115,5","110,9","110,4",96,"102,6"
456     Grafschaft Bentheim      ,,,,,,
 ,,,,,,
2009,21947,14808,69888,46057,"3,2","41,3"
2010,26873,16848,89386,53477,"3,3","42,6"
2011,27263,15502,95618,49826,"3,5","42,9"
2012,27008,16175,91718,50554,"3,4","44,6"
2013,26539,14944,90036,47804,"3,4","41,6"
2014,21805,13530,74202,41821,"3,4",32
2015,19673,12631,64426,38044,"3,3","26,6"
2016,18751,12108,57275,36969,"3,1","26,2"
2017,24947,15977,77832,50161,"3,1","33,9"
2018,22434,14302,73049,45177,"3,3","31,5"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"7,5","9,8","10,8","10,8",3,"11,3"
2010,"22,4","13,8","27,9","16,1","4,5","3,1"
2011,"1,5",-8,7,"-6,8","5,4","0,6"
2012,"-0,9","4,3","-4,1","1,5","-3,2","4,1"
2013,"-1,7","-7,6","-1,8","-5,4","-0,1","-6,7"
2014,"-17,8","-9,5","-17,6","-12,5","0,3","-23,1"
2015,"-9,8","-6,6","-13,2",-9,"-3,8","-16,9"
2016,"-4,7","-4,1","-11,1","-2,8","-6,7","-1,6"
2017,33,32,"35,9","35,7","2,1","29,5"
2018,"-10,1","-10,5","-6,1","-9,9","4,4","-7,1"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"122,4","113,8","127,9","116,1","104,5","103,1"
2011,"124,2","104,7","136,8","108,2","110,1","103,7"
2012,"123,1","109,2","131,2","109,8","106,6","107,9"
2013,"120,9","100,9","128,8","103,8","106,5","100,7"
2014,"99,4","91,4","106,2","90,8","106,9","77,5"
2015,"89,6","85,3","92,2","82,6","102,8","64,4"
2016,"85,4","81,8",82,"80,3","95,9","63,4"
