© Landesamt fü,,,,,,
"r Statistik Niedersachsen, 2019.",,,,,,
"Vervielfältigung und Verbreitung, auch auszugsweise, mit Quellenangabe gestattet.",,,,,,
,,,,,,
LSN-Online: Tabelle Z7360122,,,,,,
,,,,,,
Monatserhebung im Tourismus in Niedersachsen (Gebietsstand: 01.07.2017),,,,,,
- Geöffnete Beherbergungsbetriebe mit mindestens 10 Betten und geöffnete Campinglätze mit mindestens 10 Stellplätzen -,,,,,,
 ,,,,,,
Zeitraum: Januar*,,,,,,
,,,,,,
"Niedersachsen
Statistische Region*
Kreis*
Gemeinde*
------
Jahr",Ankünfte,,Übernachtungen,,durchschnittl.,
2011,89,"88,5","88,2","87,6","99,1","78,1"
2012,"90,9","89,4","93,2","92,6","102,5","85,6"
2013,"82,8","81,9","84,2",84,"101,6","79,4"
2014,"85,8","85,2","83,9","83,9","97,8","87,1"
2015,"90,1","89,7","86,2","86,6","95,6","84,3"
2016,104,"103,7","99,2","99,1","95,4","99,4"
2017,"105,6","106,3","96,8","97,2","91,6","93,6"
2018,"108,7","107,3","94,3","92,6","86,8","91,8"
359     Stade                    ,,,,,,
 ,,,,,,
2009,6488,6086,16344,15191,"2,5","16,3"
2010,6819,6301,16351,15260,"2,4","16,1"
2011,7010,6475,16785,14975,"2,4","16,2"
2012,7277,6451,18106,16081,"2,5",16
2013,7722,6579,17854,15194,"2,3","16,8"
2014,7106,6450,16702,14863,"2,4","16,3"
2015,7209,6579,15887,14526,"2,2","15,8"
2016,8664,7578,20900,16882,"2,4",21
2017,8432,7633,18490,16700,"2,2","15,9"
2018,8793,8117,19058,17363,"2,2","15,6"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-7,2","-5,3","-0,4","0,2","7,4","-2,2"
2010,"5,1","3,5",-,"0,5","-4,8","-1,6"
2011,"2,8","2,8","2,7","-1,9","-0,1","0,8"
2012,"3,8","-0,4","7,9","7,4","3,9","-1,1"
2013,"6,1",2,"-1,4","-5,5","-7,1","5,2"
2014,-8,-2,"-6,5","-2,2","1,7","-3,4"
2015,"1,4",2,"-4,9","-2,3","-6,2",-3
2016,"20,2","15,2","31,6","16,2","9,5","32,7"
2017,"-2,7","0,7","-11,5","-1,1","-9,1","-24,2"
2018,"4,3","6,3","3,1",4,"-1,2","-1,6"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"105,1","103,5",100,"100,5","95,2","98,4"
2011,108,"106,4","102,7","98,6","95,1","99,1"
2012,"112,2",106,"110,8","105,9","98,8",98
2013,119,"108,1","109,2",100,"91,8","103,1"
2014,"109,5",106,"102,2","97,8","93,3","99,6"
2015,"111,1","108,1","97,2","95,6","87,5","96,7"
2016,"133,5","124,5","127,9","111,1","95,8","128,3"
2017,130,"125,4","113,1","109,9",87,"97,3"
2018,"135,5","133,4","116,6","114,3",86,"95,8"
360     Uelzen                   ,,,,,,
 ,,,,,,
2009,7696,7629,38869,38647,"5,1","21,5"
2010,6494,6424,39085,38937,6,"23,9"
2011,6973,6887,36590,36397,"5,2","22,8"
2012,7565,7396,42366,41703,"5,6","25,6"
2013,7250,7151,41560,41327,"5,7","26,5"
2014,6877,6776,39341,39068,"5,7","26,9"
2015,7065,6987,40514,40303,"5,7","27,8"
2016,7134,7035,41177,40882,"5,8","27,7"
2017,7450,7312,42421,42081,"5,7","28,2"
2018,7866,7664,40697,40119,"5,2","26,7"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"16,4","15,9",14,"13,6",-2,"9,2"
2010,"-15,6","-15,8","0,6","0,8","19,2","11,1"
2011,"7,4","7,2","-6,4","-6,5","-12,8","-4,6"
2012,"8,5","7,4","15,8","14,6","6,7","12,5"
2013,"-4,2","-3,3","-1,9","-0,9","2,4","3,5"
2014,"-5,1","-5,2","-5,3","-5,5","-0,2","1,3"
2015,"2,7","3,1",3,"3,2","0,2","3,5"
2016,1,"0,7","1,6","1,4","0,7","-0,6"
2017,"4,4","3,9",3,"2,9","-1,3",2
2018,"5,6","4,8","-4,1","-4,7","-9,1","-5,4"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"84,4","84,2","100,6","100,8","119,2","111,1"
2011,"90,6","90,3","94,1","94,2","103,9",106
2012,"98,3","96,9",109,"107,9","110,9","119,2"
2013,"94,2","93,7","106,9","106,9","113,5","123,4"
2014,"89,4","88,8","101,2","101,1","113,3",125
2015,"91,8","91,6","104,2","104,3","113,5","129,4"
2016,"92,7","92,2","105,9","105,8","114,3","128,6"
2017,"96,8","95,8","109,1","108,9","112,7","131,2"
2018,"102,2","100,5","104,7","103,8","102,4","124,2"
361     Verden                   ,,,,,,
 ,,,,,,
2009,7830,7101,15081,13624,"1,9","19,5"
2010,7527,6892,14974,13772,2,"19,6"
2011,7787,7095,16024,14172,"2,1","20,6"
2012,7230,6578,14888,13658,"2,1","16,7"
2013,7913,7163,16329,14418,"2,1","19,1"
2014,7999,7109,16335,13846,2,19
2015,7623,6409,15671,13165,"2,1","19,7"
2016,7965,7184,15943,14299,2,"20,6"
2017,8832,7715,17591,15216,2,"22,5"
2018,10955,9786,20634,17821,"1,9","23,7"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-9,3","-7,5","-8,7","-6,3","0,7","-24,1"
2010,"-3,9","-2,9","-0,7","1,1","3,3","0,6"
2011,"3,5","2,9",7,"2,9","3,4","4,9"
2012,"-7,2","-7,3","-7,1","-3,6","0,1","-18,9"
2013,"9,4","8,9","9,7","5,6","0,2",14
2014,"1,1","-0,8",-,-4,-1,"-0,1"
2015,"-4,7","-9,8","-4,1","-4,9","0,7","3,6"
2016,"4,5","12,1","1,7","8,6","-2,6","4,2"
2017,"10,9","7,4","10,3","6,4","-0,5","9,5"
2018,24,"26,8","17,3","17,1","-5,4","5,4"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"96,1","97,1","99,3","101,1","103,3","100,6"
2011,"99,5","99,9","106,3",104,"106,8","105,6"
2012,"92,3","92,6","98,7","100,2","106,9","85,7"
2013,"101,1","100,9","108,3","105,8","107,1","97,7"
2014,"102,2","100,1","108,3","101,6",106,"97,5"
2015,"97,4","90,3","103,9","96,6","106,7","101,1"
2016,"101,7","101,2","105,7",105,"103,9","105,3"
2017,"112,8","108,6","116,6","111,7","103,4","115,3"
2018,"139,9","137,8","136,8","130,8","97,8","121,6"
4       Weser-Ems                ,,,,,,
 ,,,,,,
2009,143632,132093,490109,460052,"3,4","15,5"
2010,140743,126049,488121,449967,"3,5","14,6"
2011,152709,137235,508101,466578,"3,3","15,6"
2012,165531,147350,548744,493607,"3,3","16,8"
2013,162557,145475,559143,508489,"3,4","17,3"
2014,165867,151741,569720,523176,"3,4","18,3"
2015,167419,152912,571648,529842,"3,4","17,8"
2016,181684,165090,619295,572403,"3,4","19,3"
2017,195461,178163,652712,602436,"3,3","18,9"
2018,205472,186286,670157,616091,"3,3","19,7"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"1,9",2,"6,7","6,6","4,7","1,2"
2010,-2,"-4,6","-0,4","-2,2","1,6",-6
2011,"8,5","8,9","4,1","3,7","-4,1","7,1"
2012,"8,4","7,4",8,"5,8","-0,4","7,3"
2013,"-1,8","-1,3","1,9",3,"3,8","3,1"
2014,2,"4,3","1,9","2,9","-0,1","5,9"
2015,"0,9","0,8","0,3","1,3","-0,6","-2,8"
2016,"8,5",8,"8,3",8,"-0,2","8,4"
2017,"7,6","7,9","5,4","5,2",-2,-2
2018,"5,1","4,6","2,7","2,3","-2,3","4,2"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,98,"95,4","99,6","97,8","101,6",94
2011,"106,3","103,9","103,7","101,4","97,5","100,7"
2012,"115,2","111,6",112,"107,3","97,2","108,1"
2013,"113,2","110,1","114,1","110,5","100,8","111,4"
2014,"115,5","114,9","116,2","113,7","100,7",118
2015,"116,6","115,8","116,6","115,2","100,1","114,7"
2016,"126,5",125,"126,4","124,4","99,9","124,4"
2017,"136,1","134,9","133,2","130,9","97,9","121,9"
2018,"143,1",141,"136,7","133,9","95,6",127
"401     Delmenhorst,Stadt        ",,,,,,
 ,,,,,,
2009,1758,1697,2921,2674,"1,7","19,8"
2010,1679,1578,2800,2613,"1,7","22,2"
2011,1903,1776,3160,2956,"1,7","22,1"
2012,1627,1512,2918,2675,"1,8","21,6"
2013,1752,1561,3480,3041,2,"26,5"
2014,1787,1683,3099,2950,"1,7","23,5"
2015,1469,1363,2539,2371,"1,7",17
2016,1565,1375,3015,2551,"1,9","21,3"
2017,2403,2286,4557,4170,"1,9","28,4"
2018,1822,1724,3537,3405,"1,9","22,3"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,-28,"-24,3","-14,8","-10,1","18,3","-15,1"
2010,"-4,5",-7,"-4,1","-2,3","0,4","12,3"
2011,"13,3","12,5","12,9","13,1","-0,4","-0,3"
2012,"-14,5","-14,9","-7,7","-9,5",8,"-2,4"
2013,"7,7","3,2","19,3","13,7","10,8","22,6"
2014,2,"7,8","-10,9",-3,"-12,7","-11,2"
2015,"-17,8",-19,"-18,1","-19,6","-0,3","-27,8"
2016,"6,5","0,9","18,7","7,6","11,5","25,5"
2017,"53,5","66,3","51,1","63,5","-1,6","33,1"
2018,"-24,2","-24,6","-22,4","-18,3","2,4","-21,3"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"95,5",93,"95,9","97,7","100,4","112,3"
2011,"108,2","104,7","108,2","110,5","99,9","111,9"
2012,"92,5","89,1","99,9",100,"107,9","109,3"
2013,"99,7",92,"119,1","113,7","119,5",134
2014,"101,6","99,2","106,1","110,3","104,4",119
2015,"83,6","80,3","86,9","88,7",104,86
2016,89,81,"103,2","95,4","115,9","107,9"
2017,"136,7","134,7",156,"155,9","114,1","143,6"
2018,"103,6","101,6","121,1","127,3","116,8",113
"402     Emden,Stadt              ",,,,,,
 ,,,,,,
2009,2502,2283,4333,3960,"1,7","23,5"
2010,2476,2281,4815,4440,"1,9","27,2"
2011,2287,2115,5154,4018,"2,3","26,8"
2012,2815,2619,4968,4305,"1,8","22,8"
2013,3121,2886,6770,5813,"2,2","33,2"
2014,3276,2949,7424,6664,"2,3","31,7"
2015,3136,2770,7467,6253,"2,4","31,2"
2016,4021,3377,8441,6990,"2,1","31,5"
2017,3697,3256,7748,6628,"2,1","28,1"
2018,4542,4088,7851,7130,"1,7","26,9"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-19,7","-21,1",-36,"-34,5","-20,2","-35,2"
2010,-1,"-0,1","11,1","12,1","12,3","15,8"
2011,"-7,6","-7,3",7,"-9,5","15,9","-1,6"
2012,"23,1","23,8","-3,6","7,1","-21,7","-14,9"
2013,"10,9","10,2","36,3",35,"22,9","45,9"
2014,5,"2,2","9,7","14,6","4,5","-4,8"
2015,"-4,3","-6,1","0,6","-6,2","5,1","-1,4"
2016,"28,2","21,9",13,"11,8","-11,8","0,9"
2017,"-8,1","-3,6","-8,2","-5,2","-0,2","-10,9"
2018,"22,9","25,6","1,3","7,6","-17,5","-4,3"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,99,"99,9","111,1","112,1","112,3","115,8"
2011,"91,4","92,6","118,9","101,5","130,1","113,9"
2012,"112,5","114,7","114,7","108,7","101,9",97
2013,"124,7","126,4","156,2","146,8","125,3","141,5"
2014,"130,9","129,2","171,3","168,3","130,9","134,8"
2015,"125,3","121,3","172,3","157,9","137,5","132,9"
2016,"160,7","147,9","194,8","176,5","121,2","134,1"
2017,"147,8","142,6","178,8","167,4",121,"119,5"
2018,"181,5","179,1","181,2","180,1","99,8","114,4"
"403     Oldenburg,Stadt          ",,,,,,
 ,,,,,,
2009,7359,6819,11869,10812,"1,6","22,6"
2010,8226,7660,17930,16922,"2,2","31,2"
2011,8256,7657,19517,18442,"2,4","33,8"
2012,8300,7792,20160,19238,"2,4","35,4"
2013,8407,7841,20035,18926,"2,4","34,7"
2014,8478,7931,22106,20865,"2,6","38,1"
2015,8928,8409,21487,20475,"2,4","34,9"
2016,9896,9186,24053,22716,"2,4","39,1"
2017,10409,9706,25325,23986,"2,4","40,1"
2018,10200,9496,24353,23228,"2,4",37
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"8,2","7,6","-2,4","-3,6","-9,8","-13,2"
2010,"11,8","12,3","51,1","56,5","35,1",38
2011,"0,4",-,"8,9",9,"8,5","8,3"
2012,"0,5","1,8","3,3","4,3","2,7","4,9"
2013,"1,3","0,6","-0,6","-1,6","-1,9","-2,1"
2014,"0,8","1,1","10,3","10,2","9,4","9,8"
2015,"5,3",6,"-2,8","-1,9","-7,7","-8,4"
2016,"10,8","9,2","11,9","10,9",1,"12,2"
2017,"5,2","5,7","5,3","5,6","0,1","2,4"
2018,-2,"-2,2","-3,8","-3,2","-1,9","-7,9"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"111,8","112,3","151,1","156,5","135,1",138
2011,"112,2","112,3","164,4","170,6","146,6","149,4"
2012,"112,8","114,3","169,9","177,9","150,6","156,8"
2013,"114,2",115,"168,8",175,"147,8","153,5"
2014,"115,2","116,3","186,2",193,"161,7","168,5"
2015,"121,3","123,3",181,"189,4","149,2","154,4"
2016,"134,5","134,7","202,7","210,1","150,7","173,3"
2017,"141,4","142,3","213,4","221,8","150,8","177,5"
2018,"138,6","139,3","205,2","214,8",148,"163,6"
"404     Osnabrück,Stadt          ",,,,,,
 ,,,,,,
2009,11760,10327,17171,14719,"1,5","24,2"
2010,11355,9963,17839,15571,"1,6","26,6"
2011,11686,9927,17793,15254,"1,5","25,6"
2012,12711,10688,18699,15861,"1,5","28,9"
2013,13675,11776,21046,17976,"1,5","31,7"
2014,13426,11292,20157,16732,"1,5","30,4"
2015,13064,11112,18941,16243,"1,4","29,2"
2016,16344,13227,26884,20766,"1,6","30,5"
2017,19749,16543,30323,25259,"1,5","31,8"
2018,20343,17366,30140,25224,"1,5","31,6"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-6,3","-2,6",-3,"-2,9","3,6","-17,3"
2010,"-3,4","-3,5","3,9","5,8","7,6","9,7"
2011,"2,9","-0,4","-0,3",-2,"-3,1","-3,8"
2012,"8,8","7,7","5,1",4,"-3,4","13,2"
2013,"7,6","10,2","12,6","13,3","4,6","9,6"
2014,"-1,8","-4,1","-4,2","-6,9","-2,4","-4,2"
2015,"-2,7","-1,6",-6,"-2,9","-3,4","-3,8"
2016,"25,1",19,"41,9","27,8","13,5","4,3"
2017,"20,8","25,1","12,8","21,6","-6,7","4,4"
2018,3,5,"-0,6","-0,1","-3,5","-0,5"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"96,6","96,5","103,9","105,8","107,6","109,7"
2011,"99,4","96,1","103,6","103,6","104,3","105,6"
2012,"108,1","103,5","108,9","107,8","100,8","119,5"
2013,"116,3",114,"122,6","122,1","105,4","130,9"
2014,"114,2","109,3","117,4","113,7","102,8","125,4"
2015,"111,1","107,6","110,3","110,4","99,3","120,6"
2016,139,"128,1","156,6","141,1","112,7","125,8"
2017,"167,9","160,2","176,6","171,6","105,2","131,3"
2018,173,"168,2","175,5","171,4","101,5","130,6"
"405     Wilhelmshaven,Stadt      ",,,,,,
 ,,,,,,
2009,3876,3580,12063,11433,"3,1","29,1"
2010,3476,3061,12263,11128,"3,5","29,7"
2011,5402,4924,15328,14116,"2,8","28,9"
2012,5284,4692,16211,14012,"3,1",32
2013,5351,4866,15513,14111,"2,9","26,5"
2014,5772,5044,16338,14483,"2,8",28
2015,6176,5523,16387,15093,"2,7","27,5"
2016,5987,5459,18701,17636,"3,1","32,2"
2017,6683,6065,20294,18911,3,"33,3"
2018,6796,6161,20078,18824,3,32
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-5,4","-5,5","-2,7","-2,1","2,8","3,4"
2010,"-10,3","-14,5","1,7","-2,7","13,4","1,7"
2011,"55,4","60,9",25,"26,9","-19,6","-2,7"
2012,"-2,2","-4,7","5,8","-0,7","8,1","10,8"
2013,"1,3","3,7","-4,3","0,7","-5,5","-17,2"
2014,"7,9","3,7","5,3","2,6","-2,4","5,8"
2015,7,"9,5","0,3","4,2","-6,3","-1,8"
2016,"-3,1","-1,2","14,1","16,8","17,7","17,1"
2017,"11,6","11,1","8,5","7,2","-2,8","3,5"
2018,"1,7","1,6","-1,1","-0,5","-2,7",-4
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"89,7","85,5","101,7","97,3","113,4","101,7"
2011,"139,4","137,5","127,1","123,5","91,2",99
2012,"136,3","131,1","134,4","122,6","98,6","109,7"
2013,"138,1","135,9","128,6","123,4","93,2","90,8"
2014,"148,9","140,9","135,4","126,7","90,9","96,1"
2015,"159,3","154,3","135,8",132,"85,3","94,3"
2016,"154,5","152,5",155,"154,3","100,4","110,5"
2017,"172,4","169,4","168,2","165,4","97,6","114,4"
2018,"175,3","172,1","166,4","164,6","94,9","109,8"
451     Ammerland                ,,,,,,
 ,,,,,,
2009,10945,10536,30089,29406,"2,7","18,5"
2010,9666,9245,30590,29922,"3,2","17,9"
2011,11225,10782,34281,33471,"3,1","19,6"
2012,11054,10654,33648,32880,3,"19,3"
2013,10874,10458,33209,32455,"3,1","22,8"
2014,11496,11047,34538,33739,3,"21,5"
2015,11699,11180,36160,35201,"3,1","22,4"
2016,12100,11495,38307,37258,"3,2","26,8"
2017,13500,13019,40186,39056,3,"23,5"
2018,14028,13335,42095,40663,3,"24,4"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-5,5","-5,1","-7,4","-6,4",-2,"-15,1"
2010,"-11,7","-12,3","1,7","1,8","15,1","-3,4"
2011,"16,1","16,6","12,1","11,9","-3,5","9,5"
2012,"-1,5","-1,2","-1,8","-1,8","-0,3","-1,3"
2013,"-1,6","-1,8","-1,3","-1,3","0,3",18
2014,"5,7","5,6",4,4,"-1,6","-5,6"
2015,"1,8","1,2","4,7","4,3","2,9","3,9"
2016,"3,4","2,8","5,9","5,8","2,4","19,9"
2017,"11,6","13,3","4,9","4,8",-6,"-12,4"
2018,"3,9","2,4","4,8","4,1","0,8",4
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"88,3","87,7","101,7","101,8","115,1","96,6"
2011,"102,6","102,3","113,9","113,8","111,1","105,8"
2012,101,"101,1","111,8","111,8","110,7","104,5"
2013,"99,4","99,3","110,4","110,4","111,1","123,3"
2014,105,"104,9","114,8","114,7","109,3","116,4"
2015,"106,9","106,1","120,2","119,7","112,4",121
2016,"110,6","109,1","127,3","126,7","115,2",145
2017,"123,3","123,6","133,6","132,8","108,3",127
2018,"128,2","126,6","139,9","138,3","109,2","132,1"
452     Aurich                   ,,,,,,
 ,,,,,,
2009,15875,15381,68172,67003,"4,3","10,5"
2010,15832,15380,77152,75916,"4,9","12,1"
2011,16746,16313,73099,71985,"4,4","11,8"
2012,16907,16474,75899,74973,"4,5","11,8"
2013,17280,16867,81802,80732,"4,7","12,9"
2014,18764,18489,81741,80801,"4,4","13,7"
2015,19970,19566,89780,88066,"4,5","14,7"
2016,21113,20391,100256,98407,"4,7","14,9"
2017,23609,23051,102919,101203,"4,4","15,1"
2018,22989,22376,103866,102047,"4,5","15,7"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,7,"6,6","1,8","1,5","-4,8","-4,3"
2010,"-0,3",-,"13,2","13,3","13,5","15,2"
2011,"5,8","6,1","-5,3","-5,2","-10,4","-2,3"
2012,1,1,"3,8","4,2","2,8","0,6"
2013,"2,2","2,4","7,8","7,7","5,5","9,2"
2014,"8,6","9,6","-0,1","0,1",-8,"5,7"
2015,"6,4","5,8","9,8",9,"3,2","7,5"
2016,"5,7","4,2","11,7","11,7","5,6","1,7"
2017,"11,8",13,"2,7","2,8","-8,2","1,2"
2018,"-2,6","-2,9","0,9","0,8","3,6","3,9"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"99,7",100,"113,2","113,3","113,5","115,2"
2011,"105,5","106,1","107,2","107,4","101,7","112,5"
2012,"106,5","107,1","111,3","111,9","104,5","113,1"
2013,"108,9","109,7",120,"120,5","110,2","123,5"
2014,"118,2","120,2","119,9","120,6","101,4","130,5"
2015,"125,8","127,2","131,7","131,4","104,7","140,4"
2016,133,"132,6","147,1","146,9","110,6","142,7"
2017,"148,7","149,9",151,151,"101,5","144,4"
2018,"144,8","145,5","152,4","152,3","105,2",150
453     Cloppenburg              ,,,,,,
 ,,,,,,
2009,6152,5007,14574,10440,"2,4","14,4"
2010,6559,5528,15425,11754,"2,4","14,7"
2011,7541,6338,16311,12641,"2,2","16,6"
2012,8288,7022,18090,13792,"2,2","18,1"
2013,7031,5922,16157,12184,"2,3","14,1"
2014,7531,6380,17902,13621,"2,4","17,6"
2015,7738,6755,17682,13812,"2,3","16,4"
2016,7876,6619,20522,15400,"2,6","19,2"
2017,7331,6568,17166,13864,"2,3","16,2"
2018,8161,7113,19483,15174,"2,4","17,4"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-0,3","-0,6","-4,2","-3,9",-4,"-12,8"
2010,"6,6","10,4","5,8","12,6","-0,7","2,2"
2011,15,"14,7","5,7","7,5",-8,"13,1"
2012,"9,9","10,8","10,9","9,1","0,9","8,5"
2013,"-15,2","-15,7","-10,7","-11,7","5,3","-22,2"
2014,"7,1","7,7","10,8","11,8","3,4",25
2015,"2,7","5,9","-1,2","1,4","-3,9","-6,4"
2016,"1,8",-2,"16,1","11,5",14,"17,1"
2017,"-6,9","-0,8","-16,4",-10,"-10,1",-16
2018,"11,3","8,3","13,5","9,4",2,"7,8"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"106,6","110,4","105,8","112,6","99,3","102,2"
2011,"122,6","126,6","111,9","121,1","91,3","115,6"
2012,"134,7","140,2","124,1","132,1","92,1","125,4"
2013,"114,3","118,3","110,9","116,7",97,"97,6"
2014,"122,4","127,4","122,8","130,5","100,3",122
2015,"125,8","134,9","121,3","132,3","96,5","114,1"
2016,128,"132,2","140,8","147,5",110,"133,6"
2017,"119,2","131,2","117,8","132,8","98,8","112,3"
2018,"132,7","142,1","133,7","145,3","100,8",121
454     Emsland                  ,,,,,,
 ,,,,,,
2009,18101,16679,44711,40014,"2,5","16,9"
2010,17281,15846,48603,44512,"2,8","16,6"
2011,17549,16006,54565,50288,"3,1","20,8"
2012,20137,17993,63955,55253,"3,2","24,1"
2013,20385,18302,63581,56015,"3,1","23,6"
2014,20965,19270,58427,52514,"2,8","21,3"
2015,20493,18524,56844,50449,"2,8","20,9"
2016,21413,19402,62162,54602,"2,9","23,2"
2017,21905,19678,63939,55589,"2,9","20,7"
2018,24404,21711,68837,59525,"2,8","22,9"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"21,4","20,9",16,"15,1","-4,5","0,6"
2010,"-4,5",-5,"8,7","11,2","13,9","-1,7"
2011,"1,6",1,"12,3",13,"10,6",25
2012,"14,7","12,4","17,2","9,9","2,1",16
2013,"1,2","1,7","-0,6","1,4","-1,8","-2,2"
2014,"2,8","5,3","-8,1","-6,3","-10,6","-9,7"
2015,"-2,3","-3,9","-2,7","-3,9","-0,5","-1,9"
2016,"4,5","4,7","9,4","8,2","4,7",11
2017,"2,3","1,4","2,9","1,8","0,5","-10,7"
2018,"11,4","10,3","7,7","7,1","-3,4","10,3"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"95,5",95,"108,7","111,2","113,9","98,3"
2011,97,96,122,"125,7","125,9","122,9"
2012,"111,2","107,9",143,"138,1","128,6","142,5"
2013,"112,6","109,7","142,2",140,"126,3","139,4"
2014,"115,8","115,5","130,7","131,2","112,8",126
2015,"113,2","111,1","127,1","126,1","112,3","123,5"
2016,"118,3","116,3",139,"136,5","117,5","137,1"
2017,121,118,143,"138,9","118,2","122,4"
2018,"134,8","130,2",154,"148,8","114,2",135
455     Friesland                ,,,,,,
 ,,,,,,
2009,7366,7081,26752,26243,"3,6","8,7"
2010,5989,5678,20055,19519,"3,3","5,3"
2011,6539,6205,23788,23169,"3,6","7,6"
2012,8050,7917,24891,24601,"3,1","8,8"
2013,8443,8271,30494,30140,"3,6","9,4"
2014,8409,8212,32439,31731,"3,9","11,2"
2015,8289,8133,32000,31699,"3,9",11
2016,9356,9202,35284,35018,"3,8","12,4"
2017,9451,9273,35851,34824,"3,8","10,7"
2018,10409,10256,36106,35343,"3,5","11,3"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-1,3","-0,7","-13,9","-13,6","-12,8","-14,8"
2010,"-18,7","-19,8",-25,"-25,6","-7,8","-39,3"
2011,"9,2","9,3","18,6","18,7","8,6","45,1"
2012,"23,1","27,6","4,6","6,2",-15,"15,4"
2013,"4,9","4,5","22,5","22,5","16,8","7,1"
2014,"-0,4","-0,7","6,4","5,3","6,8","18,1"
2015,"-1,4",-1,"-1,4","-0,1","0,1","-1,6"
2016,"12,9","13,1","10,3","10,5","-2,3","12,6"
2017,1,"0,8","1,6","-0,6","0,6","-13,6"
2018,"10,1","10,6","0,7","1,5","-8,6","5,5"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"81,3","80,2",75,"74,4","92,2","60,7"
2011,"88,8","87,6","88,9","88,3","100,2",88
2012,"109,3","111,8",93,"93,7","85,1","101,6"
2013,"114,6","116,8",114,"114,8","99,4","108,7"
2014,"114,2",116,"121,3","120,9","106,2","128,4"
2015,"112,5","114,9","119,6","120,8","106,3","126,4"
2016,127,130,"131,9","133,4","103,8","142,4"
2017,"128,3",131,134,"132,7","104,4","122,9"
2018,"141,3","144,8",135,"134,7","95,5","129,7"
456     Grafschaft Bentheim      ,,,,,,
 ,,,,,,
2009,7967,5609,21855,16352,"2,7","21,4"
2010,10720,6051,31592,18093,"2,9","15,7"
2011,11506,6665,37923,21450,"3,3","20,9"
2012,14348,7513,47015,23498,"3,3","33,9"
2013,12912,6695,45621,23869,"3,5","32,2"
2014,9900,6705,36026,23644,"3,6","23,7"
2015,10477,6834,37505,25183,"3,6","17,7"
2016,9783,6722,36923,26141,"3,8","25,2"
2017,12702,7984,44527,29350,"3,5","29,7"
2018,14128,8957,47646,31843,"3,4","30,8"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"2,6","-12,5",3,"-9,2","0,4","-4,4"
2010,"34,6","7,9","44,6","10,6","7,4","-26,6"
2011,"7,3","10,1",20,"18,6","11,8","32,8"
2012,"24,7","12,7",24,"9,5","-0,6","62,5"
2013,-10,"-10,9",-3,"1,6","7,8","-5,2"
2014,"-23,3","0,1",-21,"-0,9",3,"-26,3"
2015,"5,8","1,9","4,1","6,5","-1,6","-25,3"
2016,"-6,6","-1,6","-1,6","3,8","5,4","42,2"
2017,"29,8","18,8","20,6","12,3","-7,1",18
2018,"11,2","12,2",7,"8,5","-3,8","3,7"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"134,6","107,9","144,6","110,6","107,4","73,4"
2011,"144,4","118,8","173,5","131,2","120,1","97,5"
2012,"180,1","133,9","215,1","143,7","119,5","158,4"
2013,"162,1","119,4","208,7",146,"128,8","150,2"
2014,"124,3","119,5","164,8","144,6","132,7","110,8"
2015,"131,5","121,8","171,6",154,"130,5","82,7"
2016,"122,8","119,8","168,9","159,9","137,6","117,6"
2017,"159,4","142,3","203,7","179,5","127,8","138,8"
