© Landesamt fü,,,,,,
"r Statistik Niedersachsen, 2019.",,,,,,
"Vervielfältigung und Verbreitung, auch auszugsweise, mit Quellenangabe gestattet.",,,,,,
,,,,,,
LSN-Online: Tabelle Z7360122,,,,,,
,,,,,,
Monatserhebung im Tourismus in Niedersachsen (Gebietsstand: 01.07.2017),,,,,,
- Geöffnete Beherbergungsbetriebe mit mindestens 10 Betten und geöffnete Campinglätze mit mindestens 10 Stellplätzen -,,,,,,
 ,,,,,,
Zeitraum: Juli*,,,,,,
,,,,,,
"Niedersachsen
Statistische Region*
Kreis*
Gemeinde*
------
Jahr",Ankünfte,,Übernachtungen,,durchschnittl.,
2010,"101,3","100,4","98,6","97,9","97,3","91,5"
2011,"102,2","102,9","93,3","93,1","91,2","85,4"
2012,"101,3","98,5","91,4","87,7","90,3",82
2013,"106,4",106,"98,8","97,1","92,8","90,3"
2014,"97,2","92,2","84,4",76,"86,8","80,2"
2015,"107,9","104,5","91,8","84,4",85,"86,1"
2016,"118,2","120,8","103,8","101,6","87,8","95,7"
2017,"123,2","124,8","104,4","101,6","84,8","96,9"
2018,"123,8","129,5","107,6","108,4","86,9","99,7"
359     Stade                    ,,,,,,
 ,,,,,,
2009,14973,13639,40441,36998,"2,7","36,4"
2010,17873,15909,44658,40343,"2,5","35,6"
2011,19461,17358,46712,42331,"2,4",37
2012,19362,17199,49343,43910,"2,5","37,7"
2013,18084,15978,45510,40622,"2,5","36,3"
2014,19323,17085,45637,40697,"2,4","37,5"
2015,20267,17865,47999,43382,"2,4","37,9"
2016,20371,18108,49453,44890,"2,4","39,2"
2017,21284,18908,51145,46619,"2,4","38,7"
2018,22274,19710,56991,51633,"2,6","35,8"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"0,4","1,3","0,4",1,-,"0,1"
2010,"19,4","16,6","10,4",9,"-7,5","-2,1"
2011,"8,9","9,1","4,6","4,9","-3,9","3,9"
2012,"-0,5","-0,9","5,6","3,7","6,2","1,9"
2013,"-6,6","-7,1","-7,8","-7,5","-1,3","-3,9"
2014,"6,9","6,9","0,3","0,2","-6,2","3,5"
2015,"4,9","4,6","5,2","6,6","0,3","0,9"
2016,"0,5","1,4",3,"3,5","2,5","3,5"
2017,"4,5","4,4","3,4","3,9",-1,"-1,3"
2018,"4,7","4,2","11,4","10,8","6,5","-7,4"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"119,4","116,6","110,4",109,"92,5","97,9"
2011,130,"127,3","115,5","114,4","88,9","101,7"
2012,"129,3","126,1",122,"118,7","94,4","103,7"
2013,"120,8","117,1","112,5","109,8","93,2","99,7"
2014,"129,1","125,3","112,8",110,"87,4","103,2"
2015,"135,4",131,"118,7","117,3","87,7",104
2016,"136,1","132,8","122,3","121,3","89,9","107,7"
2017,"142,1","138,6","126,5",126,89,"106,3"
2018,"148,8","144,5","140,9","139,6","94,7","98,4"
360     Uelzen                   ,,,,,,
 ,,,,,,
2009,14273,13617,78514,76015,"5,5","40,5"
2010,13820,12913,76802,73563,"5,6","41,4"
2011,14592,13796,76703,74388,"5,3",43
2012,14299,13501,79317,76768,"5,5","45,3"
2013,14701,13904,79792,76799,"5,4","45,3"
2014,14950,13956,75011,71064,5,"42,7"
2015,14899,13826,72947,69305,"4,9","42,6"
2016,15305,14201,77224,73427,5,"44,7"
2017,15147,14017,71906,68933,"4,7","41,1"
2018,15012,13818,73991,70386,"4,9",43
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-1,1","-0,8","-0,8",-1,"0,4","-1,7"
2010,"-3,2","-5,2","-2,2","-3,2",1,"2,3"
2011,"5,6","6,8","-0,1","1,1","-5,4","3,9"
2012,-2,"-2,1","3,4","3,2","5,5","5,3"
2013,"2,8",3,"0,6",-,"-2,2",-
2014,"1,7","0,4",-6,"-7,5","-7,6","-5,8"
2015,"-0,3","-0,9","-2,8","-2,5","-2,4","-0,3"
2016,"2,7","2,7","5,9","5,9","3,1","4,9"
2017,-1,"-1,3","-6,9","-6,1","-5,9","-7,9"
2018,"-0,9","-1,4","2,9","2,1","3,8","4,6"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"96,8","94,8","97,8","96,8",101,"102,3"
2011,"102,2","101,3","97,7","97,9","95,6","106,4"
2012,"100,2","99,1",101,101,"100,8",112
2013,103,"102,1","101,6",101,"98,7",112
2014,"104,7","102,5","95,5","93,5","91,2","105,5"
2015,"104,4","101,5","92,9","91,2",89,"105,3"
2016,"107,2","104,3","98,4","96,6","91,7","110,4"
2017,"106,1","102,9","91,6","90,7","86,3","101,6"
2018,"105,2","101,5","94,2","92,6","89,6","106,3"
361     Verden                   ,,,,,,
 ,,,,,,
2009,11411,9140,28105,24832,"2,5","30,9"
2010,11077,9488,29693,26395,"2,7","31,6"
2011,13002,10972,32267,28200,"2,5","32,7"
2012,14019,11820,36825,32926,"2,6","34,2"
2013,13476,11389,35658,31450,"2,6","33,6"
2014,16798,13708,40643,34702,"2,4","41,1"
2015,14117,11578,32973,27974,"2,3","34,5"
2016,16065,12922,45284,40417,"2,8","43,2"
2017,16752,12774,34976,29010,"2,1","33,4"
2018,17343,13227,37387,30674,"2,2","34,6"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-15,7","-23,3","-0,4","-1,4","18,2","-3,9"
2010,"-2,9","3,8","5,7","6,3","8,8","2,5"
2011,"17,4","15,6","8,7","6,8","-7,4","3,3"
2012,"7,8","7,7","14,1","16,8","5,8","4,7"
2013,"-3,9","-3,6","-3,2","-4,5","0,7","-1,8"
2014,"24,7","20,4",14,"10,3","-8,6","22,3"
2015,-16,"-15,5","-18,9","-19,4","-3,5","-16,1"
2016,"13,8","11,6","37,3","44,5","20,7","25,3"
2017,"4,3","-1,1","-22,8","-28,2","-25,9","-22,8"
2018,"3,5","3,5","6,9","5,7","3,3","3,8"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"97,1","103,8","105,7","106,3","108,8","102,5"
2011,"113,9",120,"114,8","113,6","100,8","105,9"
2012,"122,9","129,3",131,"132,6","106,7","110,9"
2013,"118,1","124,6","126,9","126,7","107,4","108,9"
2014,"147,2",150,"144,6","139,7","98,2","133,2"
2015,"123,7","126,7","117,3","112,7","94,8","111,7"
2016,"140,8","141,4","161,1","162,8","114,4","139,9"
2017,"146,8","139,8","124,4","116,8","84,8","108,1"
2018,152,"144,7",133,"123,5","87,5","112,2"
4       Weser-Ems                ,,,,,,
 ,,,,,,
2009,488923,453588,2594575,2483204,"5,3","53,5"
2010,525319,479200,2663016,2515832,"5,1","53,7"
2011,514575,471029,2550114,2404860,5,"51,5"
2012,517760,469286,2505348,2329737,"4,8","50,6"
2013,542580,494370,2581802,2420715,"4,8","52,3"
2014,531012,487437,2358236,2217429,"4,4","47,4"
2015,546771,500840,2571820,2419278,"4,7","50,6"
2016,571416,528390,2644717,2509174,"4,6","51,1"
2017,584858,538996,2692302,2556790,"4,6","51,1"
2018,623769,574402,2891193,2744512,"4,6","53,6"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"2,9","3,1","2,1","2,7","-0,7","0,9"
2010,"7,4","5,6","2,6","1,3","-4,5","0,2"
2011,-2,"-1,7","-4,2","-4,4","-2,2","-4,1"
2012,"0,6","-0,4","-1,8","-3,1","-2,4","-1,7"
2013,"4,8","5,3","3,1","3,9","-1,7","3,3"
2014,"-2,1","-1,4","-8,7","-8,4","-6,7","-9,4"
2015,3,"2,7","9,1","9,1","5,9","6,9"
2016,"4,5","5,5","2,8","3,7","-1,6",1
2017,"2,4",2,"1,8","1,9","-0,5","-0,1"
2018,"6,7","6,6","7,4","7,3","0,7","4,9"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"107,4","105,6","102,6","101,3","95,5","100,2"
2011,"105,2","103,8","98,3","96,8","93,4","96,1"
2012,"105,9","103,5","96,6","93,8","91,2","94,5"
2013,111,109,"99,5","97,5","89,7","97,6"
2014,"108,6","107,5","90,9","89,3","83,7","88,5"
2015,"111,8","110,4","99,1","97,4","88,6","94,6"
2016,"116,9","116,5","101,9",101,"87,2","95,5"
2017,"119,6","118,8","103,8",103,"86,7","95,3"
2018,"127,6","126,6","111,4","110,5","87,3",100
"401     Delmenhorst,Stadt        ",,,,,,
 ,,,,,,
2009,2248,2170,3556,3414,"1,6","24,6"
2010,1827,1723,3902,3632,"2,1",27
2011,2063,1948,3557,3330,"1,7","24,9"
2012,2560,1926,3547,2828,"1,4","26,7"
2013,1904,1760,3743,3488,2,"28,2"
2014,2192,1956,4265,3612,"1,9","32,6"
2015,2584,2346,4509,3906,"1,7","30,1"
2016,2164,1913,3796,3386,"1,8","25,2"
2017,2583,2346,4385,4077,"1,7","28,1"
2018,2312,2113,4019,3763,"1,7","26,6"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"11,8",17,"-17,2",-16,"-25,9","-15,4"
2010,"-18,7","-20,6","9,7","6,4",35,"9,7"
2011,"12,9","13,1","-8,8","-8,3","-19,3","-7,7"
2012,"24,1","-1,1","-0,3","-15,1","-19,6","7,2"
2013,"-25,6","-8,6","5,5","23,3","41,9","5,8"
2014,"15,1","11,1","13,9","3,6",-1,"15,6"
2015,"17,9","19,9","5,7","8,1","-10,3","-7,8"
2016,"-16,3","-18,5","-15,8","-13,3","0,5","-16,2"
2017,"19,4","22,6","15,5","20,4","-3,2","11,6"
2018,"-10,5","-9,9","-8,3","-7,7","2,4","-5,5"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"81,3","79,4","109,7","106,4",135,"109,7"
2011,"91,8","89,8",100,"97,5",109,"101,3"
2012,"113,9","88,8","99,7","82,8","87,6","108,6"
2013,"84,7","81,1","105,3","102,2","124,3","114,9"
2014,"97,5","90,1","119,9","105,8",123,"132,7"
2015,"114,9","108,1","126,8","114,4","110,3","122,3"
2016,"96,3","88,2","106,7","99,2","110,9","102,6"
2017,"114,9","108,1","123,3","119,4","107,3","114,5"
2018,"102,8","97,4",113,"110,2","109,9","108,2"
"402     Emden,Stadt              ",,,,,,
 ,,,,,,
2009,5832,5442,12234,10800,"2,1","37,2"
2010,6298,5734,12524,11218,2,"38,1"
2011,6941,6387,14252,12955,"2,1","40,8"
2012,7375,6827,14936,13706,2,"40,7"
2013,8932,8322,18000,16737,2,"46,3"
2014,8259,7687,18470,17156,"2,2","47,9"
2015,8378,7713,16724,14946,2,"42,2"
2016,9641,8713,20656,18767,"2,1","48,7"
2017,8885,7997,19510,17217,"2,2","45,6"
2018,9957,9222,21483,19927,"2,2","51,2"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-9,6","-9,7","-6,3","-7,3","3,7","-1,1"
2010,8,"5,4","2,4","3,9","-5,2","2,3"
2011,"10,2","11,4","13,8","15,5","3,3",7
2012,"6,3","6,9","4,8","5,8","-1,4","-0,2"
2013,"21,1","21,9","20,5","22,1","-0,5","13,9"
2014,"-7,5","-7,6","2,6","2,5",11,"3,5"
2015,"1,4","0,3","-9,5","-12,9","-10,7",-12
2016,"15,1",13,"23,5","25,6","7,3","15,4"
2017,"-7,8","-8,2","-5,5","-8,3","2,5","-6,4"
2018,"12,1","15,3","10,1","15,7","-1,7","12,3"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,108,"105,4","102,4","103,9","94,8","102,3"
2011,119,"117,4","116,5",120,"97,9","109,5"
2012,"126,5","125,5","122,1","126,9","96,5","109,2"
2013,"153,2","152,9","147,1",155,"96,1","124,4"
2014,"141,6","141,3",151,"158,9","106,6","128,7"
2015,"143,7","141,7","136,7","138,4","95,2","113,3"
2016,"165,3","160,1","168,8","173,8","102,1","130,7"
2017,"152,3","146,9","159,5","159,4","104,7","122,4"
2018,"170,7","169,5","175,6","184,5","102,9","137,5"
"403     Oldenburg,Stadt          ",,,,,,
 ,,,,,,
2009,9445,8001,18355,15007,"1,9","28,8"
2010,10640,8264,23609,19163,"2,2","33,6"
2011,10500,9047,22868,20212,"2,2","33,1"
2012,10915,9415,26584,22711,"2,4","38,7"
2013,10582,9159,25508,22148,"2,4","37,3"
2014,14838,12666,31493,27915,"2,1","42,5"
2015,14241,12562,29584,26705,"2,1","40,9"
2016,11939,10255,28590,24573,"2,4","39,3"
2017,12810,11249,29995,27385,"2,3","40,5"
2018,12953,11131,31731,27459,"2,4","41,2"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"1,1","0,5","6,6",6,"5,4",-3
2010,"12,7","3,3","28,6","27,7","14,2","16,9"
2011,"-1,3","9,5","-3,1","5,5","-1,8","-1,7"
2012,4,"4,1","16,2","12,4","11,8","16,9"
2013,"-3,1","-2,7",-4,"-2,5",-1,"-3,6"
2014,"40,2","38,3","23,5",26,"-11,9",14
2015,-4,"-0,8","-6,1","-4,3","-2,1","-3,8"
2016,"-16,2","-18,4","-3,4",-8,"15,3","-3,8"
2017,"7,3","9,7","4,9","11,4","-2,2","3,1"
2018,"1,1",-1,"5,8","0,3","4,6","1,7"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"112,7","103,3","128,6","127,7","114,2","116,9"
2011,"111,2","113,1","124,6","134,7","112,1","114,9"
2012,"115,6","117,7","144,8","151,3","125,3","134,3"
2013,112,"114,5",139,"147,6",124,"129,5"
2014,"157,1","158,3","171,6",186,"109,2","147,6"
2015,"150,8",157,"161,2",178,"106,9","141,9"
2016,"126,4","128,2","155,8","163,7","123,2","136,5"
2017,"135,6","140,6","163,4","182,5","120,5","140,7"
2018,"137,1","139,1","172,9",183,"126,1","143,2"
"404     Osnabrück,Stadt          ",,,,,,
 ,,,,,,
2009,14586,11557,22125,17910,"1,5","30,9"
2010,14934,11202,23316,17752,"1,6","33,4"
2011,15664,12263,24651,19747,"1,6",33
2012,17177,13800,27276,22400,"1,6","35,6"
2013,15722,11674,26058,19131,"1,7","33,1"
2014,17483,13264,27420,21240,"1,6","34,7"
2015,20751,16266,33744,26177,"1,6","36,2"
2016,21208,16282,36293,27358,"1,7","34,6"
2017,26591,20733,42258,33156,"1,6","39,7"
2018,23480,17775,38436,29171,"1,6","35,9"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-11,9","-12,1","-22,1","-21,4","-11,7","-22,1"
2010,"2,4","-3,1","5,4","-0,9","2,9","8,1"
2011,"4,9","9,5","5,7","11,2","0,8",-1
2012,"9,7","12,5","10,6","13,4","0,9","7,8"
2013,"-8,5","-15,4","-4,5","-14,6","4,4",-7
2014,"11,2","13,6","5,2",11,"-5,4","4,9"
2015,"18,7","22,6","23,1","23,2","3,7","4,1"
2016,"2,2","0,1","7,6","4,5","5,2","-4,3"
2017,"25,4","27,3","16,4","21,2","-7,1","14,6"
2018,"-11,7","-14,3",-9,-12,3,"-9,5"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"102,4","96,9","105,4","99,1","102,9","108,1"
2011,"107,4","106,1","111,4","110,3","103,7",107
2012,"117,8","119,4","123,3","125,1","104,7","115,4"
2013,"107,8",101,"117,8","106,8","109,3","107,3"
2014,"119,9","114,8","123,9","118,6","103,4","112,5"
2015,"142,3","140,7","152,5","146,2","107,2","117,1"
2016,"145,4","140,9",164,"152,8","112,8","112,1"
2017,"182,3","179,4",191,"185,1","104,8","128,5"
2018,161,"153,8","173,7","162,9","107,9","116,3"
"405     Wilhelmshaven,Stadt      ",,,,,,
 ,,,,,,
2009,7297,6786,22030,20741,3,"48,1"
2010,9711,9047,26629,25125,"2,7","48,9"
2011,9911,9046,28724,25627,"2,9","49,9"
2012,9576,8684,29002,25681,3,"51,7"
2013,11693,10619,32175,29335,"2,8","50,4"
2014,12342,11167,33653,30578,"2,7","51,8"
2015,14058,12788,37026,33071,"2,6",57
2016,13593,12165,37909,33583,"2,8","57,6"
2017,13404,12342,37683,35069,"2,8","57,7"
2018,14145,13208,38585,36043,"2,7","59,7"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-8,3","-9,3",-7,"-6,9","1,4","-6,5"
2010,"33,1","33,3","20,9","21,1","-9,2","1,7"
2011,"2,1",-,"7,9",2,"5,7",2
2012,"-3,4",-4,1,"0,2","4,5","3,8"
2013,"22,1","22,3","10,9","14,2","-9,1","-2,6"
2014,"5,6","5,2","4,6","4,2","-0,9","2,8"
2015,"13,9","14,5",10,"8,2","-3,4",10
2016,"-3,3","-4,9","2,4","1,5","5,9","1,1"
2017,"-1,4","1,5","-0,6","4,4","0,8","0,2"
2018,"5,5",7,"2,4","2,8",-3,"3,5"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"133,1","133,3","120,9","121,1","90,8","101,7"
2011,"135,8","133,3","130,4","123,6",96,"103,7"
2012,"131,2",128,"131,6","123,8","100,3","107,6"
2013,"160,2","156,5","146,1","141,4","91,1","104,8"
2014,"169,1","164,6","152,8","147,4","90,3","107,7"
2015,"192,7","188,4","168,1","159,4","87,2","118,5"
2016,"186,3","179,3","172,1","161,9","92,4","119,8"
2017,"183,7","181,9","171,1","169,1","93,1",120
2018,"193,8","194,6","175,1","173,8","90,4","124,2"
451     Ammerland                ,,,,,,
 ,,,,,,
2009,23899,22417,84618,81789,"3,5","45,9"
2010,22871,21441,83056,80184,"3,6","44,6"
2011,23669,22045,85973,82928,"3,6","44,5"
2012,23745,22422,84133,81149,"3,5","44,3"
2013,23234,21920,88784,85969,"3,8","50,3"
2014,25989,24219,87557,83911,"3,4","46,9"
2015,27196,25323,88858,84987,"3,3","47,2"
2016,25697,24142,90908,87683,"3,5","48,5"
2017,26369,24827,94172,91210,"3,6","49,1"
2018,27180,25712,96442,93612,"3,5","49,3"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-1,7","-1,7","-0,8","-0,7",1,"-2,4"
2010,"-4,3","-4,4","-1,8",-2,"2,6",-3
2011,"3,5","2,8","3,5","3,4",-,"-0,3"
2012,"0,3","1,7","-2,1","-2,1","-2,5","-0,5"
2013,"-2,2","-2,2","5,5","5,9","7,8","13,7"
2014,"11,9","10,5","-1,4","-2,4","-11,8","-6,8"
2015,"4,6","4,6","1,5","1,3",-3,"0,6"
2016,"-5,5","-4,7","2,3","3,2","8,3","2,8"
2017,"2,6","2,8","3,6",4,1,"1,2"
2018,"3,1","3,6","2,4","2,6","-0,6","0,5"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"95,7","95,6","98,2",98,"102,6",97
2011,99,"98,3","101,6","101,4","102,6","96,8"
2012,"99,4",100,"99,4","99,2","100,1","96,3"
2013,"97,2","97,8","104,9","105,1","107,9","109,5"
2014,"108,7",108,"103,5","102,6","95,2","102,1"
2015,"113,8",113,105,"103,9","92,3","102,7"
2016,"107,5","107,7","107,4","107,2","99,9","105,6"
2017,"110,3","110,8","111,3","111,5","100,9","106,9"
2018,"113,7","114,7",114,"114,5","100,2","107,4"
452     Aurich                   ,,,,,,
 ,,,,,,
2009,92765,90348,612177,602667,"6,6","60,7"
2010,96272,93133,601870,590787,"6,3","59,7"
2011,92215,89999,563281,554454,"6,1","56,3"
2012,89473,86946,550037,540876,"6,1","54,1"
2013,96486,93880,562165,552954,"5,8","55,7"
2014,91281,88798,523461,513756,"5,7","51,2"
2015,93089,90654,573313,563014,"6,2","55,8"
2016,106360,103640,603715,593242,"5,7","56,5"
2017,107045,103909,595658,584382,"5,6","55,7"
2018,115706,111732,652532,637913,"5,6",60
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"11,7",12,10,10,"-1,5","8,6"
2010,"3,8","3,1","-1,7",-2,"-5,3","-1,7"
2011,"-4,2","-3,4","-6,4","-6,1","-2,3","-5,7"
2012,-3,"-3,4","-2,4","-2,4","0,6","-3,9"
2013,"7,8",8,"2,2","2,2","-5,2","2,9"
2014,"-5,4","-5,4","-6,9","-7,1","-1,6",-8
2015,2,"2,1","9,5","9,6","7,4","8,9"
2016,"14,3","14,3","5,3","5,4","-7,8","1,3"
2017,"0,6","0,3","-1,3","-1,5",-2,"-1,4"
2018,"8,1","7,5","9,5","9,2","1,3","7,7"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"103,8","103,1","98,3",98,"94,7","98,3"
2011,"99,4","99,6",92,92,"92,6","92,7"
2012,"96,5","96,2","89,8","89,7","93,2","89,1"
2013,104,"103,9","91,8","91,8","88,3","91,6"
2014,"98,4","98,3","85,5","85,2","86,9","84,3"
2015,"100,3","100,3","93,7","93,4","93,3","91,8"
2016,"114,7","114,7","98,6","98,4",86,"93,1"
2017,"115,4",115,"97,3",97,"84,3","91,8"
2018,"124,7","123,7","106,6","105,8","85,5","98,9"
453     Cloppenburg              ,,,,,,
 ,,,,,,
2009,12304,9879,46861,33943,"3,8",31
2010,13546,11290,49713,38506,"3,7","32,6"
2011,13795,11443,44323,32470,"3,2","29,9"
2012,14686,12167,45064,33608,"3,1","29,9"
2013,14150,11910,50067,38546,"3,5","32,7"
2014,14901,12617,42808,31311,"2,9","27,8"
2015,14962,12188,46788,33599,"3,1","28,5"
2016,16732,14212,54809,42724,"3,3","33,3"
2017,17961,14869,61645,49606,"3,4","35,5"
2018,17086,14487,61785,50965,"3,6",34
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-3,3","-4,4","1,5","6,1","5,1","-8,9"
2010,"10,1","14,3","6,1","13,4","-3,6","5,2"
2011,"1,8","1,4","-10,8","-15,7","-12,5","-8,3"
2012,"6,5","6,3","1,7","3,5","-4,5","0,1"
2013,"-3,6","-2,1","11,1","14,7","15,3","9,1"
2014,"5,3","5,9","-14,5","-18,8","-18,8","-14,9"
2015,"0,4","-3,4","9,3","7,3","8,9","2,4"
2016,"11,8","16,6","17,1","27,2","4,8",17
2017,"7,3","4,6","12,5","16,1","4,8","6,5"
2018,"-4,9","-2,6","0,2","2,7","5,4","-4,4"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"110,1","114,3","106,1","113,4","96,4","105,2"
2011,"112,1","115,8","94,6","95,7","84,4","96,5"
2012,"119,4","123,2","96,2",99,"80,6","96,6"
2013,115,"120,6","106,8","113,6","92,9","105,4"
2014,"121,1","127,7","91,4","92,2","75,4","89,7"
2015,"121,6","123,4","99,8",99,"82,1","91,9"
2016,136,"143,9",117,"125,9",86,"107,6"
2017,146,"150,5","131,5","146,1","90,1","114,6"
2018,"138,9","146,6","131,8","150,1","94,9","109,6"
454     Emsland                  ,,,,,,
 ,,,,,,
2009,56750,52848,248826,231735,"4,4","46,5"
2010,57908,53798,244978,228833,"4,2","46,5"
2011,64091,59461,264026,247767,"4,1","48,2"
2012,66445,60805,284161,257691,"4,3","51,7"
2013,68659,63408,277722,257543,4,"50,8"
2014,78426,72215,280555,256523,"3,6","50,7"
2015,72123,66287,275595,253652,"3,8","48,6"
2016,71803,67325,281786,267052,"3,9","46,9"
2017,76115,71198,279918,265443,"3,7","44,9"
2018,78249,73081,298914,282989,"3,8","47,4"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-3,2","-1,1","-5,3","-3,2","-2,2","-9,6"
2010,2,"1,8","-1,5","-1,3","-3,5","-0,1"
2011,"10,7","10,5","7,8","8,3","-2,6","3,6"
2012,"3,7","2,3","7,6",4,"3,8","7,3"
2013,"3,3","4,3","-2,3","-0,1","-5,4","-1,7"
2014,"14,2","13,9",1,"-0,4","-11,6","-0,3"
2015,-8,"-8,2","-1,8","-1,1","6,8","-4,1"
2016,"-0,4","1,6","2,2","5,3","2,7","-3,5"
2017,6,"5,8","-0,7","-0,6","-6,3","-4,2"
2018,"2,8","2,6","6,8","6,6","3,9","5,5"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,102,"101,8","98,5","98,7","96,5","99,9"
2011,"112,9","112,5","106,1","106,9",94,"103,5"
2012,"117,1","115,1","114,2","111,2","97,5","111,1"
2013,121,120,"111,6","111,1","92,3","109,2"
2014,"138,2","136,6","112,8","110,7","81,6","108,9"
2015,"127,1","125,4","110,8","109,5","87,2","104,4"
2016,"126,5","127,4","113,2","115,2","89,5","100,8"
2017,"134,1","134,7","112,5","114,5","83,9","96,6"
2018,"137,9","138,3","120,1","122,1","87,1","101,9"
455     Friesland                ,,,,,,
 ,,,,,,
2009,55818,54579,370636,367468,"6,6","60,8"
2010,65844,64255,400977,396452,"6,1","62,6"
2011,55019,53723,362003,358276,"6,6","56,3"
2012,59580,56755,352066,335734,"5,9",56
2013,66636,65385,366277,362801,"5,5","58,7"
2014,55674,54220,327469,323504,"5,9","52,2"
2015,55073,53768,370148,366069,"6,7","58,2"
2016,60378,59173,342157,338040,"5,7","53,8"
2017,56494,55205,373768,369600,"6,6","57,3"
2018,64348,62877,407471,402621,"6,3","62,2"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"1,4","1,5","0,3","0,2","-1,2","0,3"
2010,18,"17,7","8,2","7,9","-8,3","2,9"
2011,"-16,4","-16,4","-9,7","-9,6",8,"-10,2"
2012,"8,3","5,6","-2,7","-6,3","-10,2","-0,4"
2013,"11,8","15,2",4,"8,1",-7,"4,8"
2014,"-16,5","-17,1","-10,6","-10,8",7,"-11,1"
2015,"-1,1","-0,8",13,"13,2","14,3","11,4"
2016,"9,6","10,1","-7,6","-7,7","-15,7","-7,4"
2017,"-6,4","-6,7","9,2","9,3","16,7","6,5"
2018,"13,9","13,9",9,"8,9","-4,3","8,4"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,118,"117,7","108,2","107,9","91,7","102,9"
2011,"98,6","98,4","97,7","97,5","99,1","92,5"
2012,"106,7",104,95,"91,4",89,"92,1"
2013,"119,4","119,8","98,8","98,7","82,8","96,5"
2014,"99,7","99,3","88,4",88,"88,6","85,8"
2015,"98,7","98,5","99,9","99,6","101,2","95,6"
2016,"108,2","108,4","92,3",92,"85,3","88,5"
2017,"101,2","101,1","100,8","100,6","99,6","94,2"
2018,"115,3","115,2","109,9","109,6","95,4","102,2"
456     Grafschaft Bentheim      ,,,,,,
 ,,,,,,
2009,21412,13389,81986,52401,"3,8","46,9"
2010,27316,14581,106338,51857,"3,9","49,5"
2011,27425,14417,108043,50035,"3,9","46,6"
2012,28692,14454,112631,51996,"3,9","53,1"
2013,28441,13852,110574,47675,"3,9","49,3"
2014,18479,11436,70470,37708,"3,8","29,3"
2015,20185,10931,81105,37278,4,"32,4"
2016,19422,11188,76377,40549,"3,9","33,7"
2017,21187,12299,79948,43781,"3,8","33,5"
2018,22100,13457,82468,49806,"3,7","34,4"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"12,1","-1,9","2,3","1,4","-8,8","2,7"
2010,"27,6","8,9","29,7",-1,"1,7","5,6"
2011,"0,4","-1,1","1,6","-3,5","1,2","-5,9"
2012,"4,6","0,3","4,2","3,9","-0,4","13,9"
2013,"-0,9","-4,2","-1,8","-8,3",-1,"-7,1"
2014,-35,"-17,4","-36,3","-20,9","-1,9","-40,5"
2015,"9,2","-4,4","15,1","-1,1","5,4","10,3"
2016,"-3,8","2,4","-5,8","8,8","-2,1",4
2017,"9,1","9,9","4,7",8,-4,"-0,5"
2018,"4,3","9,4","3,2","13,8","-1,1","2,6"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"127,6","108,9","129,7",99,"101,7","105,6"
2011,"128,1","107,7","131,8","95,5","102,9","99,4"
2012,134,108,"137,4","99,2","102,5","113,2"
2013,"132,8","103,5","134,9",91,"101,5","105,1"
