© Landesamt fü,,,,,,
"r Statistik Niedersachsen, 2018.",,,,,,
"Vervielfältigung und Verbreitung, auch auszugsweise, mit Quellenangabe gestattet.",,,,,,
,,,,,,
LSN-Online: Tabelle Z7360122,,,,,,
,,,,,,
Monatserhebung im Tourismus in Niedersachsen (Gebietsstand: 01.07.2017),,,,,,
- Geöffnete Beherbergungsbetriebe mit mindestens 10 Betten und geöffnete Campinglätze mit mindestens 10 Stellplätzen -,,,,,,
 ,,,,,,
Zeitraum: März*,,,,,,
,,,,,,
"Niedersachsen
Statistische Region*
Kreis*
Gemeinde*
------
Jahr",Ankünfte,,Übernachtungen,,durchschnittl.,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"101,9","102,9","110,3","111,9","108,2","105,7"
2011,"109,2","108,5","105,1","104,9","96,3","101,7"
2012,"124,3","125,5","120,5","121,4","96,9","122,3"
2013,"108,0","107,8","115,8","115,1","107,2","120,0"
2014,"104,9","107,2","96,4","97,9","91,9","105,6"
2015,"116,1","117,9","155,7","158,1","134,1","157,5"
2016,"111,0","111,7","139,7","141,0","125,9","127,1"
2017,"122,7","125,3","145,3","149,0","118,4","124,6"
2018,"105,3","108,1","139,9","143,5","132,8","115,9"
358     Heidekreis               ,,,,,,
 ,,,,,,
2009,37827,34508,128638,120234,"3,4","21,7"
2010,39008,35841,139048,131095,"3,6","23,2"
2011,37338,34406,119471,110874,"3,2","18,6"
2012,40899,37421,133606,125764,"3,3","19,8"
2013,45042,41405,161999,152675,"3,6","25,3"
2014,39845,37212,128516,121337,"3,2","20,4"
2015,42521,39624,140087,133213,"3,3","22,3"
2016,56390,52575,195711,186098,"3,5","29,8"
2017,45576,42548,147460,138828,"3,2","23,7"
2018,57650,53940,186605,176613,"3,2","29,0"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-17,7","-18,8","-30,7","-32,1","-15,8","-28,4"
2010,"3,1","3,9","8,1","9,0","4,8","7,0"
2011,"-4,3","-4,0","-14,1","-15,4","-10,2","-20,0"
2012,"9,5","8,8","11,8","13,4","2,1","6,7"
2013,"10,1","10,6","21,3","21,4","10,1","27,5"
2014,"-11,5","-10,1","-20,7","-20,5","-10,3","-19,5"
2015,"6,7","6,5","9,0","9,8","2,1","9,6"
2016,"32,6","32,7","39,7","39,7","5,3","33,7"
2017,"-19,2","-19,1","-24,7","-25,4","-6,8","-20,6"
2018,"26,5","26,8","26,5","27,2",-,"22,4"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"103,1","103,9","108,1","109,0","104,8","107,0"
2011,"98,7","99,7","92,9","92,2","94,1","85,6"
2012,"108,1","108,4","103,9","104,6","96,1","91,4"
2013,"119,1","120,0","125,9","127,0","105,8","116,5"
2014,"105,3","107,8","99,9","100,9","94,8","93,8"
2015,"112,4","114,8","108,9","110,8","96,9","102,8"
2016,"149,1","152,4","152,1","154,8","102,1","137,5"
2017,"120,5","123,3","114,6","115,5","95,1","109,1"
2018,"152,4","156,3","145,1","146,9","95,2","133,6"
359     Stade                    ,,,,,,
 ,,,,,,
2009,9199,8594,20992,19443,"2,3","20,7"
2010,9917,9135,23434,21440,"2,4","22,9"
2011,10597,9537,24208,21129,"2,3","23,2"
2012,10887,9670,26892,23230,"2,5","24,1"
2013,9627,8558,23624,20523,"2,5","21,8"
2014,10585,9713,25501,23069,"2,4","24,6"
2015,10201,9303,22851,20763,"2,2","21,7"
2016,12065,10697,31266,26056,"2,6","29,8"
2017,11876,10947,27595,24960,"2,3","22,9"
2018,11958,11082,29454,27105,"2,5","23,7"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-0,6","-0,8","-12,8","-13,4","-12,3","-14,7"
2010,"7,8","6,3","11,6","10,3","3,6","10,8"
2011,"6,9","4,4","3,3","-1,5","-3,3","1,3"
2012,"2,7","1,4","11,1","9,9","8,1","4,1"
2013,"-11,6","-11,5","-12,2","-11,7","-0,7","-9,8"
2014,"10,0","13,5","7,9","12,4","-1,8","12,9"
2015,"-3,6","-4,2","-10,4","-10,0","-7,0","-11,9"
2016,"18,3","15,0","36,8","25,5","15,7","37,6"
2017,"-1,6","2,3","-11,7","-4,2","-10,3","-23,2"
2018,"0,7","1,2","6,7","8,6","6,0","3,5"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"107,8","106,3","111,6","110,3","103,6","110,8"
2011,"115,2","111,0","115,3","108,7","100,1","112,3"
2012,"118,3","112,5","128,1","119,5","108,2","116,9"
2013,"104,7","99,6","112,5","105,6","107,5","105,4"
2014,"115,1","113,0","121,5","118,6","105,6","119,0"
2015,"110,9","108,2","108,9","106,8","98,2","104,8"
2016,"131,2","124,5","148,9","134,0","113,6","144,3"
2017,"129,1","127,4","131,5","128,4","101,8","110,8"
2018,"130,0","129,0","140,3","139,4","107,9","114,7"
360     Uelzen                   ,,,,,,
 ,,,,,,
2009,10806,10638,52203,51785,"4,8","27,8"
2010,11483,11374,55397,55098,"4,8","31,7"
2011,11096,10925,53050,52614,"4,8","31,2"
2012,12034,11824,60025,59448,"5,0","35,1"
2013,11990,11832,60801,60374,"5,1","35,8"
2014,12120,11842,55801,55256,"4,6","33,4"
2015,11139,10856,54492,53646,"4,9","34,6"
2016,12305,12090,60011,59446,"4,9","38,3"
2017,11451,11217,54105,53397,"4,7","35,6"
2018,12456,12233,57255,56469,"4,6","36,0"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"4,2","3,8","-1,7","-1,8","-5,7","-6,3"
2010,"6,3","6,9","6,1","6,4","-0,1","13,9"
2011,"-3,4","-3,9","-4,2","-4,5","-0,9","-1,6"
2012,"8,5","8,2","13,1","13,0","4,3","12,5"
2013,"-0,4","0,1","1,3","1,6","1,7","2,0"
2014,"1,1","0,1","-8,2","-8,5","-9,2","-6,8"
2015,"-8,1","-8,3","-2,3","-2,9","6,3","3,8"
2016,"10,5","11,4","10,1","10,8","-0,3","10,7"
2017,"-6,9","-7,2","-9,8","-10,2","-3,1","-7,2"
2018,"8,8","9,1","5,8","5,8","-2,7","1,1"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"106,3","106,9","106,1","106,4","99,9","113,9"
2011,"102,7","102,7","101,6","101,6","99,0","112,2"
2012,"111,4","111,1","115,0","114,8","103,3","126,2"
2013,"111,0","111,2","116,5","116,6","105,0","128,7"
2014,"112,2","111,3","106,9","106,7","95,3","120,0"
2015,"103,1","102,0","104,4","103,6","101,3","124,5"
2016,"113,9","113,6","115,0","114,8","101,0","137,9"
2017,"106,0","105,4","103,6","103,1","97,8","127,9"
2018,"115,3","115,0","109,7","109,0","95,1","129,3"
361     Verden                   ,,,,,,
 ,,,,,,
2009,9646,8619,18668,17142,"1,9","22,9"
2010,9256,8409,19816,18038,"2,1","24,2"
2011,8770,7927,18547,16279,"2,1","22,3"
2012,10825,9751,22524,20084,"2,1","23,9"
2013,9711,8674,22223,19821,"2,3","25,7"
2014,10051,8852,20473,17096,"2,0","23,2"
2015,9826,8587,19985,16915,"2,0","24,3"
2016,9705,8790,21484,19514,"2,2","25,1"
2017,11108,9961,22265,19516,"2,0","24,0"
2018,12816,11477,26850,23598,"2,1","26,7"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"12,6","22,2","4,5","9,5","-7,3","1,2"
2010,"-4,0","-2,4","6,1","5,2","10,6","5,3"
2011,"-5,3","-5,7","-6,4","-9,8","-1,2","-7,9"
2012,"23,4","23,0","21,4","23,4","-1,6","7,6"
2013,"-10,3","-11,0","-1,3","-1,3","10,0","7,4"
2014,"3,5","2,1","-7,9","-13,7","-11,0","-9,8"
2015,"-2,2","-3,0","-2,4","-1,1","-0,1","4,9"
2016,"-1,2","2,4","7,5","15,4","8,8","3,1"
2017,"14,5","13,3","3,6",-,"-9,5","-4,4"
2018,"15,4","15,2","20,6","20,9","4,5","11,4"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"96,0","97,6","106,1","105,2","110,6","105,3"
2011,"90,9","92,0","99,4","95,0","109,3","97,0"
2012,"112,2","113,1","120,7","117,2","107,5","104,3"
2013,"100,7","100,6","119,0","115,6","118,2","112,0"
2014,"104,2","102,7","109,7","99,7","105,2","101,0"
2015,"101,9","99,6","107,1","98,7","105,1","106,0"
2016,"100,6","102,0","115,1","113,8","114,4","109,3"
2017,"115,2","115,6","119,3","113,8","103,6","104,5"
2018,"132,9","133,2","143,8","137,7","108,3","116,4"
4       Weser-Ems                ,,,,,,
 ,,,,,,
2009,231767,216864,770324,731943,"3,3","20,2"
2010,263566,243448,938385,886208,"3,6","24,1"
2011,250107,227937,804408,742659,"3,2","22,0"
2012,279842,257013,925088,859938,"3,3","24,8"
2013,305424,282799,1138759,1077213,"3,7","28,7"
2014,269893,249059,909452,847736,"3,4","25,4"
2015,294255,273890,1015165,956297,"3,4","27,1"
2016,342469,318097,1261493,1189222,"3,7","32,3"
2017,314589,291405,990622,924474,"3,1","25,8"
2018,360628,336455,1240240,1170935,"3,4","29,2"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-10,8","-11,1","-26,7","-27,6","-17,9","-25,7"
2010,"13,7","12,3","21,8","21,1","7,1","18,9"
2011,"-5,1","-6,4","-14,3","-16,2","-9,7","-8,7"
2012,"11,9","12,8","15,0","15,8","2,8","12,7"
2013,"9,1","10,0","23,1","25,3","12,8","16,0"
2014,"-11,6","-11,9","-20,1","-21,3","-9,6","-11,6"
2015,"9,0","10,0","11,6","12,8","2,4","6,6"
2016,"16,4","16,1","24,3","24,4","6,8","19,4"
2017,"-8,1","-8,4","-21,5","-22,3","-14,5","-20,2"
2018,"14,6","15,5","25,2","26,7","9,2","13,1"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"113,7","112,3","121,8","121,1","107,1","118,9"
2011,"107,9","105,1","104,4","101,5","96,8","108,6"
2012,"120,7","118,5","120,1","117,5","99,5","122,3"
2013,"131,8","130,4","147,8","147,2","112,2","141,8"
2014,"116,5","114,8","118,1","115,8","101,4","125,4"
2015,"127,0","126,3","131,8","130,7","103,8","133,7"
2016,"147,8","146,7","163,8","162,5","110,8","159,7"
2017,"135,7","134,4","128,6","126,3","94,7","127,4"
2018,"155,6","155,1","161,0","160,0","103,5","144,2"
"401     Delmenhorst,Stadt        ",,,,,,
 ,,,,,,
2009,2336,2196,4141,3932,"1,8","28,0"
2010,1916,1838,3535,3403,"1,8","24,4"
2011,2296,2223,4093,3927,"1,8","28,6"
2012,2037,1882,3580,3285,"1,8","27,2"
2013,1833,1725,3472,3246,"1,9","27,0"
2014,2874,2727,4816,4554,"1,7","37,1"
2015,2245,2134,3654,3469,"1,6","24,3"
2016,2233,2119,4246,3995,"1,9","29,7"
2017,2519,2391,4269,4052,"1,7","27,3"
2018,2310,2204,4247,4083,"1,8","26,9"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"5,9","3,4","14,2","14,1","7,8","12,1"
2010,"-18,0","-16,3","-14,6","-13,5","4,1","-12,8"
2011,"19,8","20,9","15,8","15,4","-3,4","17,3"
2012,"-11,3","-15,3","-12,5","-16,3","-1,4","-5,2"
2013,"-10,0","-8,3","-3,0","-1,2","7,8","-0,7"
2014,"56,8","58,1","38,7","40,3","-11,5","37,5"
2015,"-21,9","-21,7","-24,1","-23,8","-2,9","-34,6"
2016,"-0,5","-0,7","16,2","15,2","16,8","22,3"
2017,"12,8","12,8","0,5","1,4","-10,9","-8,1"
2018,"-8,3","-7,8","-0,5","0,8","8,5","-1,4"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"82,0","83,7","85,4","86,5","104,1","87,2"
2011,"98,3","101,2","98,8","99,9","100,6","102,3"
2012,"87,2","85,7","86,5","83,5","99,1","97,0"
2013,"78,5","78,6","83,8","82,6","106,9","96,3"
2014,"123,0","124,2","116,3","115,8","94,5","132,4"
2015,"96,1","97,2","88,2","88,2","91,8","86,6"
2016,"95,6","96,5","102,5","101,6","107,3","105,9"
2017,"107,8","108,9","103,1","103,1","95,6","97,4"
2018,"98,9","100,4","102,6","103,8","103,7","96,1"
"402     Emden,Stadt              ",,,,,,
 ,,,,,,
2009,3706,3424,5955,5292,"1,6","27,4"
2010,4227,3785,7567,6686,"1,8","23,9"
2011,3996,3743,7482,6472,"1,9","33,3"
2012,3645,3381,6746,6168,"1,9","25,7"
2013,4388,4067,9162,8101,"2,1","25,6"
2014,4777,4447,9644,8774,"2,0","24,8"
2015,4970,4613,9446,8452,"1,9","32,6"
2016,5921,5214,11923,10621,"2,0","37,7"
2017,5896,5478,11628,10188,"2,0","37,6"
2018,6356,5723,11294,10244,"1,8","36,3"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-11,3","-13,4","-27,5","-30,8","-18,3","14,0"
2010,"14,1","10,5","27,1","26,3","11,4","-12,8"
2011,"-5,5","-1,1","-1,1","-3,2","4,6","39,7"
2012,"-8,8","-9,7","-9,8","-4,7","-1,2","-22,9"
2013,"20,4","20,3","35,8","31,3","12,8","-0,6"
2014,"8,9","9,3","5,3","8,3","-3,3","-3,1"
2015,"4,0","3,7","-2,1","-3,7","-5,9","31,4"
2016,"19,1","13,0","26,2","25,7","5,9","15,7"
2017,"-0,4","5,1","-2,5","-4,1","-2,1","-0,2"
2018,"7,8","4,5","-2,9","0,5","-9,9","-3,4"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"114,1","110,5","127,1","126,3","111,4","87,2"
2011,"107,8","109,3","125,6","122,3","116,5","121,8"
2012,"98,4","98,7","113,3","116,6","115,2","93,9"
2013,"118,4","118,8","153,9","153,1","129,9","93,4"
2014,"128,9","129,9","161,9","165,8","125,6","90,5"
2015,"134,1","134,7","158,6","159,7","118,3","119,0"
2016,"159,8","152,3","200,2","200,7","125,3","137,7"
2017,"159,1","160,0","195,3","192,5","122,7","137,4"
2018,"171,5","167,1","189,7","193,6","110,6","132,7"
"403     Oldenburg,Stadt          ",,,,,,
 ,,,,,,
2009,9847,9051,15692,14060,"1,6","30,1"
2010,9991,9258,21088,19851,"2,1","36,7"
2011,10205,9594,23654,22530,"2,3","40,7"
2012,10768,10046,24210,22903,"2,2","41,1"
2013,10085,9449,22941,21732,"2,3","39,6"
2014,11250,10466,26934,25161,"2,4","38,7"
2015,11929,11169,26156,24869,"2,2","42,5"
2016,11194,10457,26816,25427,"2,4","43,6"
2017,13724,13068,31171,29898,"2,3","48,2"
2018,11731,10969,27969,26449,"2,4","42,7"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"44,4","43,0","31,1","26,9","-9,2","17,7"
2010,"1,5","2,3","34,4","41,2","32,5","21,7"
2011,"2,1","3,6","12,2","13,5","9,8","11,0"
2012,"5,5","4,7","2,4","1,7","-3,0","1,0"
2013,"-6,3","-5,9","-5,2","-5,1","1,2","-3,6"
2014,"11,6","10,8","17,4","15,8","5,2","-2,4"
2015,"6,0","6,7","-2,9","-1,2","-8,4","9,9"
2016,"-6,2","-6,4","2,5","2,2","9,3","2,5"
2017,"22,6","25,0","16,2","17,6","-5,2","10,8"
2018,"-14,5","-16,1","-10,3","-11,5","5,0","-11,6"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"101,5","102,3","134,4","141,2","132,5","121,7"
2011,"103,6","106,0","150,7","160,2","145,5","135,1"
2012,"109,4","111,0","154,3","162,9","141,1","136,4"
2013,"102,4","104,4","146,2","154,6","142,7","131,5"
2014,"114,2","115,6","171,6","179,0","150,2","128,3"
2015,"121,1","123,4","166,7","176,9","137,6","141,1"
2016,"113,7","115,5","170,9","180,8","150,3","144,6"
2017,"139,4","144,4","198,6","212,6","142,5","160,1"
2018,"119,1","121,2","178,2","188,1","149,6","141,6"
"404     Osnabrück,Stadt          ",,,,,,
 ,,,,,,
2009,16251,13867,23419,19961,"1,4","32,7"
2010,14966,12668,22514,19285,"1,5","32,1"
2011,16463,14130,25575,22225,"1,6","36,8"
2012,17281,14392,27263,22712,"1,6","38,9"
2013,15755,13300,25237,21439,"1,6","36,6"
2014,17322,14554,26278,21726,"1,5","39,5"
2015,20305,17200,31794,26843,"1,6","38,1"
2016,21838,17953,36492,28477,"1,7","36,5"
2017,27092,22752,39656,32652,"1,5","41,5"
2018,23825,19572,36621,29928,"1,5","33,9"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"13,0","16,7","10,0","13,3","-2,6","-1,4"
2010,"-7,9","-8,6","-3,9","-3,4","4,4","-1,6"
2011,"10,0","11,5","13,6","15,2","3,3","14,5"
2012,"5,0","1,9","6,6","2,2","1,6","5,7"
2013,"-8,8","-7,6","-7,4","-5,6","1,5","-5,9"
2014,"9,9","9,4","4,1","1,3","-5,3","7,9"
2015,"17,2","18,2","21,0","23,6","3,2","-3,5"
2016,"7,5","4,4","14,8","6,1","6,7","-4,4"
2017,"24,1","26,7","8,7","14,7","-12,4","13,7"
2018,"-12,1","-14,0","-7,7","-8,3","5,0","-18,3"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"92,1","91,4","96,1","96,6","104,4","98,4"
2011,"101,3","101,9","109,2","111,3","107,8","112,7"
2012,"106,3","103,8","116,4","113,8","109,5","119,2"
2013,"96,9","95,9","107,8","107,4","111,2","112,2"
2014,"106,6","105,0","112,2","108,8","105,3","121,0"
2015,"124,9","124,0","135,8","134,5","108,7","116,8"
2016,"134,4","129,5","155,8","142,7","116,0","111,7"
2017,"166,7","164,1","169,3","163,6","101,6","127,0"
2018,"146,6","141,1","156,4","149,9","106,7","103,7"
"405     Wilhelmshaven,Stadt      ",,,,,,
 ,,,,,,
2009,5883,5491,17512,16653,"3,0","40,1"
2010,5743,5191,17277,15643,"3,0","39,9"
2011,7190,6386,18643,16206,"2,6","34,7"
2012,6829,6066,21543,18529,"3,2","40,3"
2013,7057,6245,21060,18832,"3,0","33,9"
2014,7948,7230,21604,19977,"2,7","36,0"
2015,8648,7712,23973,21924,"2,8","38,4"
2016,9729,9048,26319,24781,"2,7","41,9"
2017,9550,8956,25152,23902,"2,6","39,9"
2018,10015,9534,27264,26241,"2,7","43,1"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"17,1","21,2","11,9","14,7","-4,4","17,5"
2010,"-2,4","-5,5","-1,3","-6,1","1,1","-0,6"
2011,"25,2","23,0","7,9","3,6","-13,8","-13,0"
2012,"-5,0","-5,0","15,6","14,3","21,7","16,3"
2013,"3,3","3,0","-2,2","1,6","-5,4","-16,0"
2014,"12,6","15,8","2,6","6,1","-8,9","6,2"
2015,"8,8","6,7","11,0","9,7","2,0","6,8"
2016,"12,5","17,3","9,8","13,0","-2,4","9,0"
2017,"-1,8","-1,0","-4,4","-3,5","-2,6","-4,8"
2018,"4,9","6,5","8,4","9,8","3,4","8,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"97,6","94,5","98,7","93,9","101,1","99,4"
2011,"122,2","116,3","106,5","97,3","87,1","86,5"
2012,"116,1","110,5","123,0","111,3","106,0","100,6"
2013,"120,0","113,7","120,3","113,1","100,3","84,5"
2014,"135,1","131,7","123,4","120,0","91,3","89,8"
2015,"147,0","140,4","136,9","131,7","93,1","95,9"
2016,"165,4","164,8","150,3","148,8","90,9","104,5"
2017,"162,3","163,1","143,6","143,5","88,5","99,5"
2018,"170,2","173,6","155,7","157,6","91,5","107,5"
451     Ammerland                ,,,,,,
 ,,,,,,
2009,15351,14701,46726,45174,"3,0","27,2"
2010,15065,14323,45374,43904,"3,0","25,4"
2011,16901,16212,51169,49880,"3,0","27,6"
2012,16681,16045,51140,49676,"3,1","28,0"
2013,16334,15791,51985,51051,"3,2","30,2"
2014,17516,16856,52357,51101,"3,0","29,6"
2015,18372,17422,54458,52652,"3,0","30,7"
2016,16487,15865,54888,53641,"3,3","32,3"
2017,20653,19842,58012,56177,"2,8","31,6"
2018,20247,19456,61532,59876,"3,0","33,2"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"0,7","0,7","-5,0","-5,3","-5,6","-2,3"
2010,"-1,9","-2,6","-2,9","-2,8","-1,0","-6,4"
2011,"12,2","13,2","12,8","13,6","0,5","8,5"
2012,"-1,3","-1,0","-0,1","-0,4","1,3","1,7"
2013,"-2,1","-1,6","1,7","2,8","3,8","7,6"
2014,"7,2","6,7","0,7","0,1","-6,1","-1,7"
2015,"4,9","3,4","4,0","3,0","-0,8","3,7"
2016,"-10,3","-8,9","0,8","1,9","12,3","5,2"
2017,"25,3","25,1","5,7","4,7","-15,6","-2,1"
2018,"-2,0","-1,9","6,1","6,6","8,2","4,8"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"98,1","97,4","97,1","97,2","99,0","93,6"
2011,"110,1","110,3","109,5","110,4","99,5","101,5"
2012,"108,7","109,1","109,4","110,0","100,7","103,2"
2013,"106,4","107,4","111,3","113,0","104,6","111,1"
2014,"114,1","114,7","112,1","113,1","98,2","109,1"
2015,"119,7","118,5","116,5","116,6","97,4","113,1"
2016,"107,4","107,9","117,5","118,7","109,4","119,0"
2017,"134,5","135,0","124,2","124,4","92,3","116,5"
2018,"131,9","132,3","131,7","132,5","99,8","122,1"
452     Aurich                   ,,,,,,
 ,,,,,,
2009,33609,32778,139601,137620,"4,2","18,7"
2010,41215,40237,185767,182985,"4,5","23,3"
2011,37600,36780,154105,151699,"4,1","19,0"
2012,40472,39837,169092,167182,"4,2","21,6"
2013,48435,47774,222687,220417,"4,6","26,8"
2014,41971,41426,182677,180791,"4,4","25,0"
2015,48006,47408,206860,204355,"4,3","27,1"
2016,61962,60885,275825,273293,"4,5","31,4"
2017,48527,47734,189587,187016,"3,9","23,9"
2018,59288,58513,245265,243030,"4,1","27,1"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-27,1","-27,5","-36,4","-36,7","-12,8","-26,8"
2010,"22,6","22,8","33,1","33,0","8,5","24,5"
2011,"-8,8","-8,6","-17,0","-17,1","-9,1","-18,5"
2012,"7,6","8,3","9,7","10,2","1,9","13,8"
2013,"19,7","19,9","31,7","31,8","10,0","23,6"
2014,"-13,3","-13,3","-18,0","-18,0","-5,3","-6,5"
2015,"14,4","14,4","13,2","13,0","-1,0","8,4"
2016,"29,1","28,4","33,3","33,7","3,3","15,9"
2017,"-21,7","-21,6","-31,3","-31,6","-12,2","-24,0"
2018,"22,2","22,6","29,4","30,0","5,9","13,3"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"122,6","122,8","133,1","133,0","108,5","124,5"
2011,"111,9","112,2","110,4","110,2","98,7","101,5"
2012,"120,4","121,5","121,1","121,5","100,6","115,5"
2013,"144,1","145,8","159,5","160,2","110,7","142,8"
2014,"124,9","126,4","130,9","131,4","104,8","133,5"
2015,"142,8","144,6","148,2","148,5","103,7","144,7"
2016,"184,4","185,7","197,6","198,6","107,2","167,6"
2017,"144,4","145,6","135,8","135,9","94,1","127,5"
2018,"176,4","178,5","175,7","176,6","99,6","144,4"
453     Cloppenburg              ,,,,,,
 ,,,,,,
2009,8061,7390,17193,14617,"2,1","15,4"
2010,9589,7918,24353,18036,"2,5","20,9"
2011,10148,8469,22068,16199,"2,2","19,7"
2012,10512,8759,25155,18025,"2,4","19,9"
2013,10457,9073,26307,21004,"2,5","18,6"
2014,10911,9036,23540,16424,"2,2","20,2"
2015,10445,9058,24862,18417,"2,4","21,2"
2016,10825,8875,29661,22683,"2,7","25,8"
2017,12328,10485,28885,22069,"2,3","23,6"
2018,11558,9817,29769,23794,"2,6","23,8"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-7,0","5,4","-32,3","-24,0","-27,3","-32,4"
2010,"19,0","7,1","41,6","23,4","19,1","36,1"
2011,"5,8","7,0","-9,4","-10,2","-14,4","-6,0"
2012,"3,6","3,4","14,0","11,3","10,0","1,1"
2013,"-0,5","3,6","4,6","16,5","5,1","-6,3"
2014,"4,3","-0,4","-10,5","-21,8","-14,2","8,6"
2015,"-4,3","0,2","5,6","12,1","10,3","4,8"
2016,"3,6","-2,0","19,3","23,2","15,1","21,8"
2017,"13,9","18,1","-2,6","-2,7","-14,5","-8,7"
2018,"-6,2","-6,4","3,1","7,8","9,9","1,1"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"119,0","107,1","141,6","123,4","119,1","136,1"
2011,"125,9","114,6","128,4","110,8","102,0","128,0"
2012,"130,4","118,5","146,3","123,3","112,2","129,3"
2013,"129,7","122,8","153,0","143,7","118,0","121,2"
2014,"135,4","122,3","136,9","112,4","101,2","131,6"
2015,"129,6","122,6","144,6","126,0","111,6","137,9"
2016,"134,3","120,1","172,5","155,2","128,5","168,0"
2017,"152,9","141,9","168,0","151,0","109,9","153,4"
2018,"143,4","132,8","173,1","162,8","120,8","155,1"
454     Emsland                  ,,,,,,
 ,,,,,,
2009,25563,23683,64537,57548,"2,5","20,3"
2010,35448,33263,109865,103703,"3,1","30,6"
2011,27078,24560,70862,65006,"2,6","25,5"
2012,34223,31455,104557,96824,"3,1","29,7"
2013,38801,35659,134846,125711,"3,5","34,9"
2014,28700,26311,71873,63415,"2,5","24,4"
2015,30364,27699,83916,74679,"2,8","27,3"
2016,40583,37905,133917,124459,"3,3","36,0"
2017,33800,30781,87475,75664,"2,6","26,0"
2018,47384,44135,150945,138398,"3,2","35,4"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-13,8","-15,7","-39,8","-43,4","-30,3","-22,9"
2010,"38,7","40,5","70,2","80,2","22,8","50,9"
2011,"-23,6","-26,2","-35,5","-37,3","-15,6","-16,8"
2012,"26,4","28,1","47,6","48,9","16,7","16,4"
2013,"13,4","13,4","29,0","29,8","13,8","17,5"
2014,"-26,0","-26,2","-46,7","-49,6","-27,9","-30,0"
2015,"5,8","5,3","16,8","17,8","10,4","12,0"
2016,"33,7","36,8","59,6","66,7","19,4","31,6"
2017,"-16,7","-18,8","-34,7","-39,2","-21,6","-27,6"
2018,"40,2","43,4","72,6","82,9","23,1","36,1"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"138,7","140,5","170,2","180,2","122,8","150,9"
2011,"105,9","103,7","109,8","113,0","103,7","125,6"
2012,"133,9","132,8","162,0","168,2","121,0","146,2"
2013,"151,8","150,6","208,9","218,4","137,7","171,8"
2014,"112,3","111,1","111,4","110,2","99,2","120,2"
2015,"118,8","117,0","130,0","129,8","109,5","134,7"
2016,"158,8","160,1","207,5","216,3","130,7","177,2"
2017,"132,2","130,0","135,5","131,5","102,5","128,3"
2018,"185,4","186,4","233,9","240,5","126,2","174,6"
455     Friesland                ,,,,,,
 ,,,,,,
2009,18722,18342,75116,74414,"4,0","13,9"
2010,20694,20228,81333,80522,"3,9","17,5"
2011,15274,14809,48070,47138,"3,1","14,5"
2012,20627,20447,68801,68437,"3,3","18,5"
2013,27202,27012,113657,113156,"4,2","27,1"
2014,18186,17946,70264,69845,"3,9","20,7"
2015,24139,23929,105970,105502,"4,4","27,2"
2016,24008,23787,102508,101895,"4,3","28,8"
