© Landesamt fü,,,,,,
"r Statistik Niedersachsen, 2018.",,,,,,
"Vervielfältigung und Verbreitung, auch auszugsweise, mit Quellenangabe gestattet.",,,,,,
,,,,,,
LSN-Online: Tabelle Z7360122,,,,,,
,,,,,,
Monatserhebung im Tourismus in Niedersachsen (Gebietsstand: 01.07.2017),,,,,,
- Geöffnete Beherbergungsbetriebe mit mindestens 10 Betten und geöffnete Campinglätze mit mindestens 10 Stellplätzen -,,,,,,
 ,,,,,,
Zeitraum: September*,,,,,,
,,,,,,
"Niedersachsen
Statistische Region*
Kreis*
Gemeinde*
------
Jahr",Ankünfte,,Übernachtungen,,durchschnittl.,
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-2,0","-1,1","-4,5","-4,5","-2,6","-4,8"
2010,"2,0","0,2","-1,3","-2,5","-3,2","-8,5"
2011,"13,0","13,0","19,4","20,5","5,7","17,8"
2012,"-2,1","-1,6","-10,0","-10,3","-8,1","-11,5"
2013,"-0,2","-0,9","2,7","2,2","3,0","4,2"
2014,"7,4","10,1","6,7","8,8","-0,6","11,0"
2015,"-0,3","1,5","-2,6","-2,0","-2,3","-3,9"
2016,"13,1","13,1","8,1","8,6","-4,4","6,9"
2017,"5,8","4,2","4,0","2,7","-1,7","4,5"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"102,0","100,2","98,7","97,5","96,8","91,5"
2011,"115,3","113,2","117,8","117,5","102,2","107,7"
2012,"112,8","111,3","106,0","105,4","94,0","95,4"
2013,"112,6","110,3","108,9","107,7","96,8","99,4"
2014,"120,9","121,4","116,3","117,2","96,2","110,3"
2015,"120,6","123,2","113,3","114,9","93,9","106,0"
2016,"136,4","139,4","122,5","124,8","89,8","113,3"
2017,"144,4","145,3","127,4","128,1","88,2","118,4"
2018,-,-,-,-,-,-
359     Stade                    ,,,,,,
 ,,,,,,
2009,17188,16093,43815,40837,"2,5","38,7"
2010,19505,17891,46604,43162,"2,4","38,4"
2011,19947,18365,48744,44897,"2,4","39,9"
2012,19808,17958,48261,43641,"2,4","38,4"
2013,19305,17384,48172,43509,"2,5","39,2"
2014,19965,17903,46670,42222,"2,3","40,3"
2015,18299,16714,46763,42955,"2,6","38,1"
2016,22445,20931,52599,48869,"2,3","40,8"
2017,23187,21539,54380,50984,"2,3","40,7"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"2,5","3,8","1,7","3,3","-0,7","-3,6"
2010,"13,5","11,2","6,4","5,7","-6,3","-1,0"
2011,"2,3","2,6","4,6","4,0","2,3","4,0"
2012,"-0,7","-2,2","-1,0","-2,8","-0,3","-3,7"
2013,"-2,5","-3,2","-0,2","-0,3","2,4","2,1"
2014,"3,4","3,0","-3,1","-3,0","-6,3","2,7"
2015,"-8,3","-6,6","0,2","1,7","9,3","-5,5"
2016,"22,7","25,2","12,5","13,8","-8,3","7,0"
2017,"3,3","2,9","3,4","4,3","0,1","-0,2"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"113,5","111,2","106,4","105,7","93,7","99,0"
2011,"116,1","114,1","111,2","109,9","95,9","103,0"
2012,"115,2","111,6","110,1","106,9","95,6","99,2"
2013,"112,3","108,0","109,9","106,5","97,9","101,3"
2014,"116,2","111,2","106,5","103,4","91,7","104,0"
2015,"106,5","103,9","106,7","105,2","100,2","98,3"
2016,"130,6","130,1","120,0","119,7","91,9","105,2"
2017,"134,9","133,8","124,1","124,8","92,0","105,0"
2018,-,-,-,-,-,-
360     Uelzen                   ,,,,,,
 ,,,,,,
2009,16248,15927,79066,77736,"4,9","42,3"
2010,16094,15669,80886,79591,"5,0","45,1"
2011,16501,16070,79052,77737,"4,8","45,7"
2012,17063,16652,82897,81647,"4,9","48,3"
2013,18816,18375,82928,81035,"4,4","48,8"
2014,17024,16548,82045,80378,"4,8","48,7"
2015,16884,16370,78868,76965,"4,7","46,4"
2016,18723,18128,80860,79203,"4,3","48,1"
2017,18893,18182,80986,78734,"4,3","47,8"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-4,1","-3,8","-1,6","-1,7","2,6","-2,7"
2010,"-0,9","-1,6","2,3","2,4","3,3","6,8"
2011,"2,5","2,6","-2,3","-2,3","-4,7","1,3"
2012,"3,4","3,6","4,9","5,0","1,4","5,7"
2013,"10,3","10,3",-,"-0,7","-9,3","0,9"
2014,"-9,5","-9,9","-1,1","-0,8","9,3","-0,2"
2015,"-0,8","-1,1","-3,9","-4,2","-3,1","-4,8"
2016,"10,9","10,7","2,5","2,9","-7,5","3,8"
2017,"0,9","0,3","0,2","-0,6","-0,7","-0,5"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"99,1","98,4","102,3","102,4","103,3","106,8"
2011,"101,6","100,9","100,0","100,0","98,4","108,1"
2012,"105,0","104,6","104,8","105,0","99,8","114,3"
2013,"115,8","115,4","104,9","104,2","90,6","115,4"
2014,"104,8","103,9","103,8","103,4","99,0","115,2"
2015,"103,9","102,8","99,7","99,0","96,0","109,6"
2016,"115,2","113,8","102,3","101,9","88,8","113,7"
2017,"116,3","114,2","102,4","101,3","88,1","113,1"
2018,-,-,-,-,-,-
361     Verden                   ,,,,,,
 ,,,,,,
2009,13396,12364,25897,24180,"1,9","28,7"
2010,12555,11350,25258,22891,"2,0","27,5"
2011,13452,12076,27246,24206,"2,0","28,7"
2012,15164,13880,32296,29342,"2,1","31,0"
2013,13645,11974,28673,24833,"2,1","30,5"
2014,14500,12327,30196,26214,"2,1","31,4"
2015,14548,12824,29345,26070,"2,0","30,0"
2016,14529,12520,30660,26723,"2,1","30,8"
2017,15441,13572,31998,27812,"2,1","30,7"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-1,8","-1,9","-4,6","-4,1","-2,9","-8,7"
2010,"-6,3","-8,2","-2,5","-5,3","4,1","-3,9"
2011,"7,1","6,4","7,9","5,7","0,7","4,3"
2012,"12,7","14,9","18,5","21,2","5,2","8,0"
2013,"-10,0","-13,7","-11,2","-15,4","-1,3","-1,6"
2014,"6,3","2,9","5,3","5,6","-0,9","2,9"
2015,"0,3","4,0","-2,8","-0,5","-3,1","-4,5"
2016,"-0,1","-2,4","4,5","2,5","4,6","2,8"
2017,"6,3","8,4","4,4","4,1","-1,8","-0,6"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"93,7","91,8","97,5","94,7","104,1","96,1"
2011,"100,4","97,7","105,2","100,1","104,8","100,2"
2012,"113,2","112,3","124,7","121,3","110,2","108,2"
2013,"101,9","96,8","110,7","102,7","108,7","106,5"
2014,"108,2","99,7","116,6","108,4","107,7","109,7"
2015,"108,6","103,7","113,3","107,8","104,3","104,7"
2016,"108,5","101,3","118,4","110,5","109,2","107,6"
2017,"115,3","109,8","123,6","115,0","107,2","107,0"
2018,-,-,-,-,-,-
4       Weser-Ems                ,,,,,,
 ,,,,,,
2009,416196,389264,1785110,1704963,"4,3","37,5"
2010,429992,398726,1807109,1714602,"4,2","37,7"
2011,462251,430788,1826239,1734672,"4,0","38,6"
2012,468830,435981,1833791,1738081,"3,9","38,8"
2013,465716,431818,1800141,1700538,"3,9","38,5"
2014,484199,450380,1920369,1820007,"4,0","40,9"
2015,475471,442947,1853465,1761569,"3,9","38,5"
2016,558350,523296,2061645,1965020,"3,7","41,8"
2017,554957,517765,2077986,1970284,"3,7","41,2"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-1,9","-1,2","3,2","3,0","5,2","0,1"
2010,"3,3","2,4","1,2","0,6","-2,0","0,7"
2011,"7,5","8,0","1,1","1,2","-6,0","2,3"
2012,"1,4","1,2","0,4","0,2","-1,0","0,5"
2013,"-0,7","-1,0","-1,8","-2,2","-1,2","-0,8"
2014,"4,0","4,3","6,7","7,0","2,6","6,2"
2015,"-1,8","-1,7","-3,5","-3,2","-1,7","-5,8"
2016,"17,4","18,1","11,2","11,5","-5,3","8,7"
2017,"-0,6","-1,1","0,8","0,3","1,4","-1,4"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"103,3","102,4","101,2","100,6","98,0","100,7"
2011,"111,1","110,7","102,3","101,7","92,1","103,0"
2012,"112,6","112,0","102,7","101,9","91,2","103,5"
2013,"111,9","110,9","100,8","99,7","90,1","102,6"
2014,"116,3","115,7","107,6","106,7","92,5","109,0"
2015,"114,2","113,8","103,8","103,3","90,9","102,7"
2016,"134,2","134,4","115,5","115,3","86,1","111,6"
2017,"133,3","133,0","116,4","115,6","87,3","110,0"
2018,-,-,-,-,-,-
"401     Delmenhorst,Stadt        ",,,,,,
 ,,,,,,
2009,2996,2730,4615,4295,"1,5","32,5"
2010,2802,2625,5321,4906,"1,9","38,3"
2011,2851,2647,5331,5013,"1,9","38,5"
2012,3433,2592,5998,4821,"1,7","46,6"
2013,2384,2101,4190,3571,"1,8","33,4"
2014,2521,2306,5367,4836,"2,1","42,7"
2015,2435,2231,4541,4134,"1,9","31,3"
2016,2956,2828,5808,5599,"2,0","39,7"
2017,3305,3014,5771,5187,"1,7","38,2"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"1,8",-,"-26,1","-26,5","-27,5","-25,5"
2010,"-6,5","-3,8","15,3","14,2","23,3","17,8"
2011,"1,7","0,8","0,2","2,2","-1,5","0,6"
2012,"20,4","-2,1","12,5","-3,8","-6,6","20,9"
2013,"-30,6","-18,9","-30,1","-25,9","0,6","-28,3"
2014,"5,7","9,8","28,1","35,4","21,1","27,8"
2015,"-3,4","-3,3","-15,4","-14,5","-12,4","-26,8"
2016,"21,4","26,8","27,9","35,4","5,4","26,9"
2017,"11,8","6,6","-0,6","-7,4","-11,1","-3,6"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"93,5","96,2","115,3","114,2","123,3","117,8"
2011,"95,2","97,0","115,5","116,7","121,4","118,5"
2012,"114,6","94,9","130,0","112,2","113,4","143,3"
2013,"79,6","77,0","90,8","83,1","114,1","102,7"
2014,"84,1","84,5","116,3","112,6","138,2","131,3"
2015,"81,3","81,7","98,4","96,3","121,1","96,2"
2016,"98,7","103,6","125,9","130,4","127,6","122,0"
2017,"110,3","110,4","125,0","120,8","113,4","117,6"
2018,-,-,-,-,-,-
"402     Emden,Stadt              ",,,,,,
 ,,,,,,
2009,6178,5873,11777,10917,"1,9","37,2"
2010,5940,5594,11993,11164,"2,0","37,0"
2011,6543,6297,13296,12677,"2,0","49,9"
2012,6620,6149,13693,12738,"2,1","38,5"
2013,7852,7338,16252,15036,"2,1","43,4"
2014,8082,7716,16014,15178,"2,0","43,3"
2015,8095,7644,17739,16346,"2,2","53,5"
2016,8758,8096,18704,17297,"2,1","45,8"
2017,9134,8585,18749,17297,"2,1","47,0"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"9,4","8,2","1,0","-1,9","-7,7","6,9"
2010,"-3,9","-4,8","1,8","2,3","5,9","-0,4"
2011,"10,2","12,6","10,9","13,6","0,6","34,8"
2012,"1,2","-2,4","3,0","0,5","1,8","-22,9"
2013,"18,6","19,3","18,7","18,0","0,1","12,6"
2014,"2,9","5,2","-1,5","0,9","-4,3","-0,2"
2015,"0,2","-0,9","10,8","7,7","10,6","23,6"
2016,"8,2","5,9","5,4","5,8","-2,5","-14,5"
2017,"4,3","6,0","0,2",-,"-3,9","2,7"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"96,1","95,2","101,8","102,3","105,9","99,6"
2011,"105,9","107,2","112,9","116,1","106,6","134,3"
2012,"107,2","104,7","116,3","116,7","108,5","103,6"
2013,"127,1","124,9","138,0","137,7","108,6","116,6"
2014,"130,8","131,4","136,0","139,0","103,9","116,4"
2015,"131,0","130,2","150,6","149,7","115,0","143,9"
2016,"141,8","137,9","158,8","158,4","112,0","123,0"
2017,"147,8","146,2","159,2","158,4","107,7","126,3"
2018,-,-,-,-,-,-
"403     Oldenburg,Stadt          ",,,,,,
 ,,,,,,
2009,11924,10960,25800,24172,"2,2","39,7"
2010,12117,11096,25598,23851,"2,1","37,7"
2011,12490,11503,27346,25195,"2,2","40,9"
2012,11992,10788,27337,24517,"2,3","40,7"
2013,12048,11032,29096,26654,"2,4","43,3"
2014,15193,13980,32954,30592,"2,2","45,8"
2015,14592,13332,31374,28892,"2,2","44,7"
2016,15279,14127,32348,30222,"2,1","45,9"
2017,16773,15545,35947,33645,"2,1","48,9"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-1,3","-2,8","17,0","18,6","18,5","11,4"
2010,"1,6","1,2","-0,8","-1,3","-2,4","-5,1"
2011,"3,1","3,7","6,8","5,6","3,6","8,5"
2012,"-4,0","-6,2",-,"-2,7","4,1","-0,3"
2013,"0,5","2,3","6,4","8,7","5,9","6,4"
2014,"26,1","26,7","13,3","14,8","-10,2","5,8"
2015,"-4,0","-4,6","-4,8","-5,6","-0,9","-2,6"
2016,"4,7","6,0","3,1","4,6","-1,5","2,8"
2017,"9,8","10,0","11,1","11,3","1,2","6,5"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"101,6","101,2","99,2","98,7","97,6","94,9"
2011,"104,7","105,0","106,0","104,2","101,2","102,9"
2012,"100,6","98,4","106,0","101,4","105,4","102,5"
2013,"101,0","100,7","112,8","110,3","111,6","109,1"
2014,"127,4","127,6","127,7","126,6","100,2","115,4"
2015,"122,4","121,6","121,6","119,5","99,4","112,5"
2016,"128,1","128,9","125,4","125,0","97,8","115,6"
2017,"140,7","141,8","139,3","139,2","99,0","123,1"
2018,-,-,-,-,-,-
"404     Osnabrück,Stadt          ",,,,,,
 ,,,,,,
2009,18295,15875,27773,24158,"1,5","39,5"
2010,20861,17269,31911,26793,"1,5","46,8"
2011,21296,17896,32656,27433,"1,5","44,6"
2012,19974,16864,31387,26744,"1,6","41,3"
2013,19604,16336,30695,24834,"1,6","40,4"
2014,20351,16701,31940,26526,"1,6","42,1"
2015,25270,20868,41621,33879,"1,6","42,8"
2016,29458,24075,46270,37664,"1,6","44,7"
2017,28246,22903,44768,36070,"1,6","43,2"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-4,7","-3,9","-5,6","-3,6","-0,9","-6,6"
2010,"14,0","8,8","14,9","10,9","0,8","18,2"
2011,"2,1","3,6","2,3","2,4","0,2","-4,6"
2012,"-6,2","-5,8","-3,9","-2,5","2,5","-7,6"
2013,"-1,9","-3,1","-2,2","-7,1","-0,4","-2,0"
2014,"3,8","2,2","4,1","6,8","0,2","4,1"
2015,"24,2","25,0","30,3","27,7","4,9","1,7"
2016,"16,6","15,4","11,2","11,2","-4,6","4,3"
2017,"-4,1","-4,9","-3,2","-4,2","0,9","-3,2"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"114,0","108,8","114,9","110,9","100,8","118,2"
2011,"116,4","112,7","117,6","113,6","101,0","112,8"
2012,"109,2","106,2","113,0","110,7","103,5","104,3"
2013,"107,2","102,9","110,5","102,8","103,1","102,3"
2014,"111,2","105,2","115,0","109,8","103,4","106,5"
2015,"138,1","131,5","149,9","140,2","108,5","108,3"
2016,"161,0","151,7","166,6","155,9","103,5","113,0"
2017,"154,4","144,3","161,2","149,3","104,4","109,3"
2018,-,-,-,-,-,-
"405     Wilhelmshaven,Stadt      ",,,,,,
 ,,,,,,
2009,7242,6743,22182,19783,"3,1","51,0"
2010,7899,7146,23577,20746,"3,0","44,6"
2011,9783,9008,27416,23945,"2,8","49,5"
2012,10126,9157,29112,25058,"2,9","53,5"
2013,10340,9218,28965,25028,"2,8","47,1"
2014,11571,10513,32327,29018,"2,8","50,8"
2015,11068,10040,31026,27550,"2,8","49,3"
2016,12607,11588,34380,31247,"2,7","53,9"
2017,13386,12482,36673,32968,"2,7","57,8"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-7,8","-8,6","1,1","-5,0","9,6","3,4"
2010,"9,1","6,0","6,3","4,9","-2,6","-12,6"
2011,"23,9","26,1","16,3","15,4","-6,1","11,0"
2012,"3,5","1,7","6,2","4,6","2,6","8,2"
2013,"2,1","0,7","-0,5","-0,1","-2,6","-11,9"
2014,"11,9","14,0","11,6","15,9","-0,3","7,9"
2015,"-4,3","-4,5","-4,0","-5,1","0,3","-3,1"
2016,"13,9","15,4","10,8","13,4","-2,7","9,5"
2017,"6,2","7,7","6,7","5,5","0,5","7,1"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"109,1","106,0","106,3","104,9","97,4","87,4"
2011,"135,1","133,6","123,6","121,0","91,5","97,0"
2012,"139,8","135,8","131,2","126,7","93,9","104,9"
2013,"142,8","136,7","130,6","126,5","91,5","92,4"
2014,"159,8","155,9","145,7","146,7","91,2","99,7"
2015,"152,8","148,9","139,9","139,3","91,5","96,7"
2016,"174,1","171,9","155,0","157,9","89,0","105,8"
2017,"184,8","185,1","165,3","166,6","89,4","113,3"
2018,-,-,-,-,-,-
451     Ammerland                ,,,,,,
 ,,,,,,
2009,23460,22391,76285,73768,"3,3","41,1"
2010,22613,21718,75065,72917,"3,3","40,7"
2011,25498,24403,80015,78052,"3,1","41,6"
2012,25310,24374,80361,78301,"3,2","44,8"
2013,23075,22004,76527,74373,"3,3","43,9"
2014,25717,24619,81217,78983,"3,2","44,4"
2015,25397,24243,81506,78929,"3,2","43,5"
2016,27567,26637,87983,85669,"3,2","47,2"
2017,28285,27245,89782,87555,"3,2","47,1"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-7,5","-5,7","-0,6","-0,5","7,5","-3,5"
2010,"-3,6","-3,0","-1,6","-1,2","2,1","-1,1"
2011,"12,8","12,4","6,6","7,0","-5,5","2,3"
2012,"-0,7","-0,1","0,4","0,3","1,2","7,7"
2013,"-8,8","-9,7","-4,8","-5,0","4,5","-1,9"
2014,"11,4","11,9","6,1","6,2","-4,8","1,1"
2015,"-1,2","-1,5","0,4","-0,1","1,6","-2,1"
2016,"8,5","9,9","7,9","8,5","-0,6","8,5"
2017,"2,6","2,3","2,0","2,2","-0,5","-0,1"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"96,4","97,0","98,4","98,8","102,1","98,9"
2011,"108,7","109,0","104,9","105,8","96,5","101,2"
2012,"107,9","108,9","105,3","106,1","97,6","108,9"
2013,"98,4","98,3","100,3","100,8","102,0","106,8"
2014,"109,6","110,0","106,5","107,1","97,1","108,0"
2015,"108,3","108,3","106,8","107,0","98,7","105,8"
2016,"117,5","119,0","115,3","116,1","98,2","114,8"
2017,"120,6","121,7","117,7","118,7","97,6","114,7"
2018,-,-,-,-,-,-
452     Aurich                   ,,,,,,
 ,,,,,,
2009,77940,76355,440189,435351,"5,6","45,3"
2010,79579,78429,436629,432870,"5,5","44,9"
2011,84396,83289,440513,436783,"5,2","45,2"
2012,84496,83122,436360,432130,"5,2","44,8"
2013,84069,83018,431042,427322,"5,1","44,3"
2014,85614,84393,452183,447962,"5,3","46,6"
2015,82576,81481,432371,428645,"5,2","43,5"
2016,98810,97389,477209,472944,"4,8","46,6"
2017,97439,95870,474551,469343,"4,9","46,3"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"2,8","2,6","9,1","9,0","6,1","7,5"
2010,"2,1","2,7","-0,8","-0,6","-2,9","-0,9"
2011,"6,1","6,2","0,9","0,9","-4,9","0,6"
2012,"0,1","-0,2","-0,9","-1,1","-1,1","-1,0"
2013,"-0,5","-0,1","-1,2","-1,1","-0,7","-1,0"
2014,"1,8","1,7","4,9","4,8","3,0","5,2"
2015,"-3,5","-3,5","-4,4","-4,3","-0,9","-6,7"
2016,"19,7","19,5","10,4","10,3","-7,8","7,1"
2017,"-1,4","-1,6","-0,6","-0,8","0,8","-0,5"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"102,1","102,7","99,2","99,4","97,1","99,1"
2011,"108,3","109,1","100,1","100,3","92,4","99,7"
2012,"108,4","108,9","99,1","99,3","91,4","98,7"
2013,"107,9","108,7","97,9","98,2","90,8","97,7"
2014,"109,8","110,5","102,7","102,9","93,5","102,8"
2015,"105,9","106,7","98,2","98,5","92,7","96,0"
2016,"126,8","127,5","108,4","108,6","85,5","102,7"
2017,"125,0","125,6","107,8","107,8","86,2","102,2"
2018,-,-,-,-,-,-
453     Cloppenburg              ,,,,,,
 ,,,,,,
2009,12235,10190,31792,22774,"2,6","23,7"
2010,13286,11265,31641,22884,"2,4","22,3"
2011,13382,11603,31480,23426,"2,4","23,8"
2012,13963,12220,33220,24123,"2,4","23,5"
2013,13305,11700,30615,22606,"2,3","23,9"
2014,14223,12529,34508,26705,"2,4","25,3"
2015,13834,12158,33530,25577,"2,4","25,3"
2016,14369,12600,34081,26680,"2,4","24,4"
2017,16530,14059,38575,29732,"2,3","24,4"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-3,3","-2,9","-5,2","-2,7","-2,0","-6,7"
2010,"8,6","10,5","-0,5","0,5","-8,3","-6,0"
2011,"0,7","3,0","-0,5","2,4","-1,2","7,0"
2012,"4,3","5,3","5,5","3,0","1,1","-1,2"
2013,"-4,7","-4,3","-7,8","-6,3","-3,3","1,7"
2014,"6,9","7,1","12,7","18,1","5,4","5,9"
2015,"-2,7","-3,0","-2,8","-4,2","-0,1","-0,1"
2016,"3,9","3,6","1,6","4,3","-2,1","-3,7"
2017,"15,0","11,6","13,2","11,4","-1,6","0,1"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"108,6","110,5","99,5","100,5","91,7","94,0"
2011,"109,4","113,9","99,0","102,9","90,5","100,7"
2012,"114,1","119,9","104,5","105,9","91,6","99,5"
2013,"108,7","114,8","96,3","99,3","88,6","101,2"
2014,"116,2","123,0","108,5","117,3","93,4","107,1"
2015,"113,1","119,3","105,5","112,3","93,3","107,0"
2016,"117,4","123,7","107,2","117,2","91,3","103,0"
2017,"135,1","138,0","121,3","130,6","89,8","103,1"
2018,-,-,-,-,-,-
454     Emsland                  ,,,,,,
 ,,,,,,
2009,59790,56128,184402,173277,"3,1","35,9"
2010,61665,57933,197057,185180,"3,2","38,6"
2011,68601,63928,210072,197574,"3,1","39,8"
2012,69182,64459,217575,202586,"3,1","41,5"
2013,67321,62563,191887,178136,"2,9","36,9"
2014,73845,68961,225427,210779,"3,1","43,7"
2015,72660,68269,215496,202419,"3,0","40,2"
2016,78787,74023,226423,212529,"2,9","38,7"
2017,80933,76021,241655,225373,"3,0","40,6"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"1,7","3,8","3,8","6,3","2,1","0,4"
2010,"3,1","3,2","6,9","6,9","3,6","7,6"
2011,"11,2","10,3","6,6","6,7","-4,2","2,9"
2012,"0,8","0,8","3,6","2,5","2,7","4,3"
2013,"-2,7","-2,9","-11,8","-12,1","-9,4","-11,1"
2014,"9,7","10,2","17,5","18,3","7,1","18,6"
2015,"-1,6","-1,0","-4,4","-4,0","-2,8","-8,0"
2016,"8,4","8,4","5,1","5,0","-3,1","-3,7"
2017,"2,7","2,7","6,7","6,0","3,9","4,7"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"103,1","103,2","106,9","106,9","103,6","107,6"
2011,"114,7","113,9","113,9","114,0","99,3","110,7"
2012,"115,7","114,8","118,0","116,9","102,0","115,4"
2013,"112,6","111,5","104,1","102,8","92,4","102,6"
2014,"123,5","122,9","122,2","121,6","99,0","121,8"
2015,"121,5","121,6","116,9","116,8","96,2","112,0"
2016,"131,8","131,9","122,8","122,7","93,2","107,9"
2017,"135,4","135,4","131,0","130,1","96,8","113,0"
2018,-,-,-,-,-,-
455     Friesland                ,,,,,,
 ,,,,,,
2009,33056,32424,189704,188236,"5,7","32,0"
2010,33970,33056,188534,186721,"5,6","30,4"
2011,38649,37948,189802,188263,"4,9","30,6"
2012,44875,43410,199428,194380,"4,4","32,8"
2013,44419,43954,194367,193151,"4,4","32,4"
2014,42797,42092,203591,201925,"4,8","33,5"
2015,40431,39714,200214,198341,"5,0","32,1"
2016,50526,49914,220621,218699,"4,4","35,4"
2017,46673,45954,220387,218345,"4,7","34,7"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-3,9","-3,8","-1,5","-1,6","2,4","-1,9"
2010,"2,8","1,9","-0,6","-0,8","-3,3","-5,0"
2011,"13,8","14,8","0,7","0,8","-11,5","0,6"
2012,"16,1","14,4","5,1","3,2","-9,5","7,3"
2013,"-1,0","1,3","-2,5","-0,6","-1,5","-1,1"
2014,"-3,7","-4,2","4,7","4,5","8,7","3,4"
2015,"-5,5","-5,6","-1,7","-1,8","4,1","-4,4"
2016,"25,0","25,7","10,2","10,3","-11,8","10,5"
2017,"-7,6","-7,9","-0,1","-0,2","8,1","-1,9"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"102,8","101,9","99,4","99,2","96,7","95,0"
2011,"116,9","117,0","100,1","100,0","85,6","95,6"
2012,"135,8","133,9","105,1","103,3","77,4","102,5"
2013,"134,4","135,6","102,5","102,6","76,2","101,4"
2014,"129,5","129,8","107,3","107,3","82,9","104,8"
2015,"122,3","122,5","105,5","105,4","86,3","100,2"
2016,"152,8","153,9","116,3","116,2","76,1","110,7"
2017,"141,2","141,7","116,2","116,0","82,3","108,5"
2018,-,-,-,-,-,-
456     Grafschaft Bentheim      ,,,,,,
 ,,,,,,
2009,18002,11481,62250,36998,"3,5","27,5"
2010,21029,12063,72886,37494,"3,5","36,2"
2011,21862,12562,71466,35502,"3,3","36,2"
2012,19341,11752,61543,34956,"3,2","30,7"
2013,25261,14615,80303,43993,"3,2","36,8"
