© Landesamt fü,,,,,,
"r Statistik Niedersachsen, 2018.",,,,,,
"Vervielfältigung und Verbreitung, auch auszugsweise, mit Quellenangabe gestattet.",,,,,,
,,,,,,
LSN-Online: Tabelle Z7360122,,,,,,
,,,,,,
Monatserhebung im Tourismus in Niedersachsen (Gebietsstand: 01.07.2017),,,,,,
- Geöffnete Beherbergungsbetriebe mit mindestens 10 Betten und geöffnete Campinglätze mit mindestens 10 Stellplätzen -,,,,,,
 ,,,,,,
Zeitraum: November*,,,,,,
,,,,,,
"Niedersachsen
Statistische Region*
Kreis*
Gemeinde*
------
Jahr",Ankünfte,,Übernachtungen,,durchschnittl.,
2009,"-1,0","-6,1","-9,8","-12,7","-8,8","-6,4"
2010,-,"6,0","-1,8","1,2","-1,8","-13,0"
2011,"9,4","6,8","4,3","5,0","-4,7","2,9"
2012,"-2,8","-1,1","-2,7","-3,4","0,1","-4,6"
2013,"-2,9","-6,3","-6,3","-8,1","-3,5","-10,6"
2014,"7,5","12,9","16,4","20,4","8,3","36,8"
2015,"5,5","-0,3","2,5","-1,8","-2,8","-3,7"
2016,"-4,5","0,4","-4,7","-2,2","-0,1","-3,3"
2017,"9,3","7,5","9,2","8,4","-0,1","13,9"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"100,0","106,0","98,2","101,2","98,2","87,0"
2011,"109,4","113,3","102,4","106,3","93,6","89,6"
2012,"106,4","112,1","99,7","102,7","93,7","85,5"
2013,"103,3","105,0","93,5","94,4","90,5","76,4"
2014,"111,0","118,6","108,8","113,6","97,9","104,5"
2015,"117,1","118,3","111,4","111,5","95,2","100,7"
2016,"111,8","118,8","106,2","109,1","95,0","97,3"
2017,"122,2","127,6","116,0","118,2","94,9","110,9"
2018,-,-,-,-,-,-
359     Stade                    ,,,,,,
 ,,,,,,
2009,10039,9141,22222,19946,"2,2","22,2"
2010,11401,10280,26246,23460,"2,3","25,5"
2011,11917,10530,27064,23638,"2,3","24,7"
2012,12157,10847,29439,25884,"2,4","28,0"
2013,10627,9470,25260,21414,"2,4","24,6"
2014,10893,9775,23637,21114,"2,2","24,0"
2015,11660,10417,27044,23277,"2,3","26,4"
2016,11220,10270,26263,23269,"2,3","22,9"
2017,12135,11263,27978,25661,"2,3","23,7"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"2,7","4,1","1,1","5,7","-1,6","-1,2"
2010,"13,6","12,5","18,1","17,6","4,0","15,0"
2011,"4,5","2,4","3,1","0,8","-1,3","-3,0"
2012,"2,0","3,0","8,8","9,5","6,6","13,1"
2013,"-12,6","-12,7","-14,2","-17,3","-1,8","-12,2"
2014,"2,5","3,2","-6,4","-1,4","-8,7","-2,4"
2015,"7,0","6,6","14,4","10,2","6,9","9,9"
2016,"-3,8","-1,4","-2,9",-,"0,9","-13,3"
2017,"8,2","9,7","6,5","10,3","-1,5","3,4"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"113,6","112,5","118,1","117,6","104,0","115,0"
2011,"118,7","115,2","121,8","118,5","102,6","111,6"
2012,"121,1","118,7","132,5","129,8","109,4","126,2"
2013,"105,9","103,6","113,7","107,4","107,4","110,8"
2014,"108,5","106,9","106,4","105,9","98,0","108,1"
2015,"116,1","114,0","121,7","116,7","104,8","118,9"
2016,"111,8","112,4","118,2","116,7","105,7","103,1"
2017,"120,9","123,2","125,9","128,7","104,2","106,7"
2018,-,-,-,-,-,-
360     Uelzen                   ,,,,,,
 ,,,,,,
2009,8978,8865,44824,44656,"5,0","25,3"
2010,10812,10710,50914,50706,"4,7","29,7"
2011,10945,10617,53312,52523,"4,9","32,1"
2012,10123,9932,51052,50579,"5,0","30,8"
2013,11688,11434,53542,52877,"4,6","35,5"
2014,10430,10190,50918,50320,"4,9","31,4"
2015,11592,11289,50305,49349,"4,3","34,4"
2016,11291,11002,49449,48686,"4,4","33,1"
2017,11606,11180,48891,47817,"4,2","32,8"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-10,3","-9,8","-4,0","-3,4","7,1","-2,9"
2010,"20,4","20,8","13,6","13,5","-5,7","17,4"
2011,"1,2","-0,9","4,7","3,6","3,4","7,8"
2012,"-7,5","-6,5","-4,2","-3,7","3,5","-3,8"
2013,"15,5","15,1","4,9","4,5","-9,2","15,0"
2014,"-10,8","-10,9","-4,9","-4,8","6,6","-11,4"
2015,"11,1","10,8","-1,2","-1,9","-11,1","9,3"
2016,"-2,6","-2,5","-1,7","-1,3","0,9","-3,6"
2017,"2,8","1,6","-1,1","-1,8","-3,8","-1,2"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"120,4","120,8","113,6","113,5","94,3","117,4"
2011,"121,9","119,8","118,9","117,6","97,6","126,7"
2012,"112,8","112,0","113,9","113,3","101,0","121,9"
2013,"130,2","129,0","119,4","118,4","91,8","140,2"
2014,"116,2","114,9","113,6","112,7","97,8","124,2"
2015,"129,1","127,3","112,2","110,5","86,9","135,8"
2016,"125,8","124,1","110,3","109,0","87,7","131,0"
2017,"129,3","126,1","109,1","107,1","84,4","129,4"
2018,-,-,-,-,-,-
361     Verden                   ,,,,,,
 ,,,,,,
2009,9579,8902,18328,17171,"1,9","24,0"
2010,10055,9203,19145,17286,"1,9","25,3"
2011,11213,10015,21976,19050,"2,0","25,4"
2012,11121,10078,21821,19436,"2,0","26,0"
2013,11131,9530,22117,17981,"2,0","26,8"
2014,10386,8908,21188,17668,"2,0","26,9"
2015,10972,9653,20401,17599,"1,9","25,6"
2016,10524,9346,20648,18373,"2,0","27,2"
2017,12465,11055,24166,20406,"1,9","29,6"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-12,7","-9,4","-10,8","-7,6","2,2","-11,1"
2010,"5,0","3,4","4,5","0,7","-0,5","5,4"
2011,"11,5","8,8","14,8","10,2","2,9","0,4"
2012,"-0,8","0,6","-0,7","2,0","0,1","2,3"
2013,"0,1","-5,4","1,4","-7,5","1,3","2,8"
2014,"-6,7","-6,5","-4,2","-1,7","2,7","0,3"
2015,"5,6","8,4","-3,7","-0,4","-8,9","-4,9"
2016,"-4,1","-3,2","1,2","4,4","5,5","6,3"
2017,"18,4","18,3","17,0","11,1","-1,2","9,0"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"105,0","103,4","104,5","100,7","99,5","105,4"
2011,"117,1","112,5","119,9","110,9","102,4","105,9"
2012,"116,1","113,2","119,1","113,2","102,6","108,3"
2013,"116,2","107,1","120,7","104,7","103,8","111,4"
2014,"108,4","100,1","115,6","102,9","106,6","111,8"
2015,"114,5","108,4","111,3","102,5","97,2","106,4"
2016,"109,9","105,0","112,7","107,0","102,5","113,0"
2017,"130,1","124,2","131,9","118,8","101,3","123,2"
2018,-,-,-,-,-,-
4       Weser-Ems                ,,,,,,
 ,,,,,,
2009,200493,183168,659139,615161,"3,3","19,7"
2010,220238,196565,690268,626721,"3,1","20,8"
2011,234385,212638,769062,708099,"3,3","23,1"
2012,241506,218705,778405,714195,"3,2","20,9"
2013,251422,228908,814077,747960,"3,2","23,9"
2014,247775,225982,815128,753984,"3,3","24,5"
2015,256587,233746,789315,726857,"3,1","23,8"
2016,265472,242392,821794,758704,"3,1","23,8"
2017,282970,258387,910108,842291,"3,2","25,3"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-0,4","-0,9","3,9","3,6","4,3","-2,9"
2010,"9,8","7,3","4,7","1,9","-4,7","5,6"
2011,"6,4","8,2","11,4","13,0","4,7","10,8"
2012,"3,0","2,9","1,2","0,9","-1,8","-9,6"
2013,"4,1","4,7","4,6","4,7","0,5","14,4"
2014,"-1,5","-1,3","0,1","0,8","1,6","2,5"
2015,"3,6","3,4","-3,2","-3,6","-6,5","-2,8"
2016,"3,5","3,7","4,1","4,4","0,6","-0,1"
2017,"6,6","6,6","10,7","11,0","3,9","6,5"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"109,8","107,3","104,7","101,9","95,3","105,6"
2011,"116,9","116,1","116,7","115,1","99,8","116,9"
2012,"120,5","119,4","118,1","116,1","98,0","105,7"
2013,"125,4","125,0","123,5","121,6","98,5","120,9"
2014,"123,6","123,4","123,7","122,6","100,1","124,0"
2015,"128,0","127,6","119,7","118,2","93,6","120,5"
2016,"132,4","132,3","124,7","123,3","94,2","120,4"
2017,"141,1","141,1","138,1","136,9","97,8","128,2"
2018,-,-,-,-,-,-
"401     Delmenhorst,Stadt        ",,,,,,
 ,,,,,,
2009,2135,2046,3435,3295,"1,6","24,7"
2010,2033,1944,3990,3841,"2,0","28,7"
2011,2243,2118,4339,4130,"1,9","32,9"
2012,2869,2722,4844,4506,"1,7","37,6"
2013,2513,2381,4644,4408,"1,8","36,8"
2014,2428,2219,4746,4142,"2,0","37,6"
2015,2344,2176,4471,4155,"1,9","30,7"
2016,2746,2592,4540,4320,"1,7","31,1"
2017,2967,2727,5131,4734,"1,7","33,8"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-21,0","-19,5","-34,5","-34,1","-17,1","-32,6"
2010,"-4,8","-5,0","16,2","16,6","22,0","16,2"
2011,"10,3","9,0","8,7","7,5","-1,4","14,7"
2012,"27,9","28,5","11,6","9,1","-12,7","14,2"
2013,"-12,4","-12,5","-4,1","-2,2","9,5","-2,3"
2014,"-3,4","-6,8","2,2","-6,0","5,8","2,3"
2015,"-3,5","-1,9","-5,8","0,3","-2,4","-18,5"
2016,"17,2","19,1","1,5","4,0","-13,3","1,5"
2017,"8,0","5,2","13,0","9,6","4,6","8,6"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"95,2","95,0","116,2","116,6","122,0","116,2"
2011,"105,1","103,5","126,3","125,3","120,2","133,2"
2012,"134,4","133,0","141,0","136,8","104,9","152,2"
2013,"117,7","116,4","135,2","133,8","114,9","148,7"
2014,"113,7","108,5","138,2","125,7","121,5","152,1"
2015,"109,8","106,4","130,2","126,1","118,6","124,0"
2016,"128,6","126,7","132,2","131,1","102,8","125,9"
2017,"139,0","133,3","149,4","143,7","107,5","136,7"
2018,-,-,-,-,-,-
"402     Emden,Stadt              ",,,,,,
 ,,,,,,
2009,3760,3485,6131,5533,"1,6","35,8"
2010,4076,3789,7459,6579,"1,8","39,4"
2011,4083,3852,7449,6490,"1,8","34,3"
2012,3856,3562,7375,6694,"1,9","35,5"
2013,4765,4515,9178,8653,"1,9","38,9"
2014,4462,4179,9961,8724,"2,2","41,5"
2015,5449,4918,10458,9100,"1,9","40,1"
2016,5577,4923,11709,10169,"2,1","44,5"
2017,5256,4836,10047,8789,"1,9","38,0"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"15,9","14,7","11,4","8,8","-3,9","20,7"
2010,"8,4","8,7","21,7","18,9","12,2","10,2"
2011,"0,2","1,7","-0,1","-1,4","-0,3","-13,0"
2012,"-5,6","-7,5","-1,0","3,1","4,8","3,6"
2013,"23,6","26,8","24,4","29,3","0,7","9,4"
2014,"-6,4","-7,4","8,5","0,8","15,9","6,8"
2015,"22,1","17,7","5,0","4,3","-14,0","-3,4"
2016,"2,3","0,1","12,0","11,7","9,4","10,9"
2017,"-5,8","-1,8","-14,2","-13,6","-9,0","-14,6"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"108,4","108,7","121,7","118,9","112,2","110,2"
2011,"108,6","110,5","121,5","117,3","111,9","95,8"
2012,"102,6","102,2","120,3","121,0","117,3","99,3"
2013,"126,7","129,6","149,7","156,4","118,1","108,6"
2014,"118,7","119,9","162,5","157,7","136,9","115,9"
2015,"144,9","141,1","170,6","164,5","117,7","112,0"
2016,"148,3","141,3","191,0","183,8","128,8","124,2"
2017,"139,8","138,8","163,9","158,8","117,2","106,1"
2018,-,-,-,-,-,-
"403     Oldenburg,Stadt          ",,,,,,
 ,,,,,,
2009,11376,10584,22029,20723,"1,9","40,0"
2010,12205,11301,25211,23444,"2,1","44,8"
2011,11601,10748,25403,23795,"2,2","45,3"
2012,11328,10528,24755,23069,"2,2","43,3"
2013,12215,11415,27131,25352,"2,2","48,0"
2014,13184,12333,27521,25965,"2,1","45,7"
2015,14100,13033,29349,27485,"2,1","49,4"
2016,14379,13465,30569,28976,"2,1","50,2"
2017,14168,13165,30625,28756,"2,2","48,9"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"12,0","10,0","33,6","33,7","19,3","24,0"
2010,"7,3","6,8","14,4","13,1","6,7","11,9"
2011,"-4,9","-4,9","0,8","1,5","6,0","1,2"
2012,"-2,4","-2,0","-2,6","-3,1","-0,2","-4,5"
2013,"7,8","8,4","9,6","9,9","1,6","10,9"
2014,"7,9","8,0","1,4","2,4","-6,0","-4,8"
2015,"6,9","5,7","6,6","5,9","-0,3","8,2"
2016,"2,0","3,3","4,2","5,4","2,1","1,6"
2017,"-1,5","-2,2","0,2","-0,8","1,7","-2,7"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"107,3","106,8","114,4","113,1","106,7","111,9"
2011,"102,0","101,5","115,3","114,8","113,1","113,2"
2012,"99,6","99,5","112,4","111,3","112,9","108,1"
2013,"107,4","107,9","123,2","122,3","114,7","119,9"
2014,"115,9","116,5","124,9","125,3","107,8","114,2"
2015,"123,9","123,1","133,2","132,6","107,5","123,5"
2016,"126,4","127,2","138,8","139,8","109,8","125,5"
2017,"124,5","124,4","139,0","138,8","111,6","122,1"
2018,-,-,-,-,-,-
"404     Osnabrück,Stadt          ",,,,,,
 ,,,,,,
2009,17672,15206,24801,21208,"1,4","36,5"
2010,17306,14947,25353,21933,"1,5","37,3"
2011,18259,15477,27555,22973,"1,5","37,7"
2012,19165,16514,27664,23842,"1,4","43,1"
2013,19474,16556,28806,24169,"1,5","44,8"
2014,16980,13994,24856,20484,"1,5","39,2"
2015,22643,18947,35982,28185,"1,6","42,3"
2016,28664,24035,41851,34323,"1,5","45,4"
2017,28997,24478,41870,34530,"1,4","45,8"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-2,2","-2,4","-6,2","-6,0","-4,1","-4,2"
2010,"-2,1","-1,7","2,2","3,4","4,4","2,2"
2011,"5,5","3,5","8,7","4,7","3,0","1,1"
2012,"5,0","6,7","0,4","3,8","-4,4","14,3"
2013,"1,6","0,3","4,1","1,4","2,5","4,0"
2014,"-12,8","-15,5","-13,7","-15,2","-1,0","-12,6"
2015,"33,4","35,4","44,8","37,6","8,6","7,8"
2016,"26,6","26,9","16,3","21,8","-8,1","7,5"
2017,"1,2","1,8",-,"0,6","-1,1","0,8"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"97,9","98,3","102,2","103,4","104,4","102,2"
2011,"103,3","101,8","111,1","108,3","107,5","103,4"
2012,"108,4","108,6","111,5","112,4","102,9","118,2"
2013,"110,2","108,9","116,1","114,0","105,4","122,9"
2014,"96,1","92,0","100,2","96,6","104,3","107,4"
2015,"128,1","124,6","145,1","132,9","113,2","115,8"
2016,"162,2","158,1","168,7","161,8","104,0","124,6"
2017,"164,1","161,0","168,8","162,8","102,9","125,6"
2018,-,-,-,-,-,-
"405     Wilhelmshaven,Stadt      ",,,,,,
 ,,,,,,
2009,4888,4493,16990,15772,"3,5","42,6"
2010,6215,5577,19699,17834,"3,2","38,8"
2011,7123,6476,21580,18984,"3,0","41,6"
2012,7546,6771,22082,18897,"2,9","39,0"
2013,7562,6506,21299,18573,"2,8","35,5"
2014,8698,7907,22669,20835,"2,6","37,7"
2015,9005,8289,24028,22027,"2,7","38,6"
2016,8653,7899,22822,21045,"2,6","37,2"
2017,9688,9054,24361,23000,"2,5","40,3"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-2,7","-4,2","7,9","5,4","10,9","14,0"
2010,"27,1","24,1","15,9","13,1","-8,8","-9,0"
2011,"14,6","16,1","9,5","6,4","-4,4","7,4"
2012,"5,9","4,6","2,3","-0,5","-3,4","-6,4"
2013,"0,2","-3,9","-3,5","-1,7","-3,7","-9,0"
2014,"15,0","21,5","6,4","12,2","-7,5","6,2"
2015,"3,5","4,8","6,0","5,7","2,4","2,4"
2016,"-3,9","-4,7","-5,0","-4,5","-1,2","-3,5"
2017,"12,0","14,6","6,7","9,3","-4,7","8,2"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"127,1","124,1","115,9","113,1","91,2","91,0"
2011,"145,7","144,1","127,0","120,4","87,2","97,7"
2012,"154,4","150,7","130,0","119,8","84,2","91,5"
2013,"154,7","144,8","125,4","117,8","81,0","83,3"
2014,"177,9","176,0","133,4","132,1","75,0","88,4"
2015,"184,2","184,5","141,4","139,7","76,8","90,5"
2016,"177,0","175,8","134,3","133,4","75,9","87,4"
2017,"198,2","201,5","143,4","145,8","72,3","94,6"
2018,-,-,-,-,-,-
451     Ammerland                ,,,,,,
 ,,,,,,
2009,15089,14384,42405,41079,"2,8","24,4"
2010,16254,15460,45206,43859,"2,8","26,9"
2011,15311,14741,47376,46232,"3,1","28,1"
2012,16868,16271,47418,46389,"2,8","29,8"
2013,16580,15874,48282,47077,"2,9","28,8"
2014,16642,15955,50227,48832,"3,0","28,9"
2015,18019,17141,49616,47963,"2,8","32,8"
2016,18662,17788,54764,52716,"2,9","30,8"
2017,18900,18052,54978,52988,"2,9","31,7"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-5,0","-4,7","-5,4","-3,7","-0,4","-9,2"
2010,"7,7","7,5","6,6","6,8","-1,0","10,4"
2011,"-5,8","-4,7","4,8","5,4","11,3","4,3"
2012,"10,2","10,4","0,1","0,3","-9,2","6,0"
2013,"-1,7","-2,4","1,8","1,5","3,6","-3,3"
2014,"0,4","0,5","4,0","3,7","3,6","0,3"
2015,"8,3","7,4","-1,2","-1,8","-8,8","13,5"
2016,"3,6","3,8","10,4","9,9","6,6","-6,2"
2017,"1,3","1,5","0,4","0,5","-0,9","3,1"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"107,7","107,5","106,6","106,8","99,0","110,4"
2011,"101,5","102,5","111,7","112,5","110,1","115,1"
2012,"111,8","113,1","111,8","112,9","100,0","122,0"
2013,"109,9","110,4","113,9","114,6","103,6","118,0"
2014,"110,3","110,9","118,4","118,9","107,4","118,4"
2015,"119,4","119,2","117,0","116,8","98,0","134,4"
2016,"123,7","123,7","129,1","128,3","104,4","126,1"
2017,"125,3","125,5","129,6","129,0","103,5","130,1"
2018,-,-,-,-,-,-
452     Aurich                   ,,,,,,
 ,,,,,,
2009,25443,24427,115340,112020,"4,5","16,9"
2010,26142,25258,111002,108629,"4,2","17,1"
2011,29541,29043,131628,129995,"4,5","18,5"
2012,27190,26575,118474,116658,"4,4","16,7"
2013,29274,28838,124424,122944,"4,3","18,3"
2014,31660,31163,132679,131243,"4,2","21,1"
2015,31231,30275,129084,126773,"4,1","18,8"
2016,30889,30272,129298,127421,"4,2","18,9"
2017,34085,33267,149934,147212,"4,4","19,4"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"6,5","5,3","20,9","20,3","13,5","16,2"
2010,"2,7","3,4","-3,8","-3,0","-6,3","0,8"
2011,"13,0","15,0","18,6","19,7","4,9","8,4"
2012,"-8,0","-8,5","-10,0","-10,3","-2,2","-9,8"
2013,"7,7","8,5","5,0","5,4","-2,5","9,9"
2014,"8,2","8,1","6,6","6,8","-1,4","15,3"
2015,"-1,4","-2,8","-2,7","-3,4","-1,4","-11,3"
2016,"-1,1",-,"0,2","0,5","1,3","0,6"
2017,"10,3","9,9","16,0","15,5","5,1","3,1"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"102,7","103,4","96,2","97,0","93,7","100,8"
2011,"116,1","118,9","114,1","116,0","98,3","109,3"
2012,"106,9","108,8","102,7","104,1","96,1","98,6"
2013,"115,1","118,1","107,9","109,8","93,8","108,3"
2014,"124,4","127,6","115,0","117,2","92,4","124,9"
2015,"122,7","123,9","111,9","113,2","91,2","110,8"
2016,"121,4","123,9","112,1","113,7","92,3","111,4"
2017,"134,0","136,2","130,0","131,4","97,0","114,8"
2018,-,-,-,-,-,-
453     Cloppenburg              ,,,,,,
 ,,,,,,
2009,9956,7573,23171,14359,"2,3","23,5"
2010,10740,8385,23669,15514,"2,2","23,9"
2011,10893,8940,24314,16742,"2,2","23,9"
2012,11202,9103,24764,17183,"2,2","19,7"
2013,10828,8995,21795,15108,"2,0","21,0"
2014,10711,8893,25925,18522,"2,4","24,5"
2015,11185,9187,24849,16753,"2,2","23,5"
2016,10322,8885,21858,16409,"2,1","21,3"
2017,11159,9415,24405,18999,"2,2","22,1"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"0,8","-0,2","4,7","2,7","3,9","15,7"
2010,"7,9","10,7","2,1","8,0","-5,3","1,7"
2011,"1,4","6,6","2,7","7,9","1,3","-0,1"
2012,"2,8","1,8","1,9","2,6","-1,0","-17,8"
2013,"-3,3","-1,2","-12,0","-12,1","-8,9","6,7"
2014,"-1,1","-1,1","18,9","22,6","20,2","16,7"
2015,"4,4","3,3","-4,2","-9,6","-8,2","-3,9"
2016,"-7,7","-3,3","-12,0","-2,1","-4,7","-9,5"
2017,"8,1","6,0","11,7","15,8","3,3","4,0"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"107,9","110,7","102,1","108,0","94,7","101,7"
2011,"109,4","118,1","104,9","116,6","95,9","101,6"
2012,"112,5","120,2","106,9","119,7","95,0","83,5"
2013,"108,8","118,8","94,1","105,2","86,5","89,2"
2014,"107,6","117,4","111,9","129,0","104,0","104,0"
2015,"112,3","121,3","107,2","116,7","95,5","100,0"
2016,"103,7","117,3","94,3","114,3","91,0","90,5"
2017,"112,1","124,3","105,3","132,3","94,0","94,1"
2018,-,-,-,-,-,-
454     Emsland                  ,,,,,,
 ,,,,,,
2009,24716,23152,57336,53151,"2,3","20,1"
2010,26873,24717,66966,60241,"2,5","24,3"
2011,33698,30812,100914,92061,"3,0","34,6"
2012,31112,28362,88575,79556,"2,8","28,9"
2013,34002,31134,89219,79828,"2,6","29,3"
2014,32756,29801,84478,76427,"2,6","28,8"
2015,29537,26875,72050,63088,"2,4","25,3"
2016,30071,27323,73708,64992,"2,5","24,2"
2017,36681,33641,105669,93916,"2,9","32,2"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"2,4","4,9","4,5","7,5","2,1","-9,9"
2010,"8,7","6,8","16,8","13,3","7,4","21,2"
2011,"25,4","24,7","50,7","52,8","20,2","42,1"
2012,"-7,7","-8,0","-12,2","-13,6","-4,9","-16,6"
2013,"9,3","9,8","0,7","0,3","-7,8","1,5"
2014,"-3,7","-4,3","-5,3","-4,3","-1,7","-1,5"
2015,"-9,8","-9,8","-14,7","-17,5","-5,4","-12,5"
2016,"1,8","1,7","2,3","3,0","0,5","-4,2"
2017,"22,0","23,1","43,4","44,5","17,5","33,2"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"108,7","106,8","116,8","113,3","107,4","121,2"
2011,"136,3","133,1","176,0","173,2","129,1","172,2"
2012,"125,9","122,5","154,5","149,7","122,7","143,7"
2013,"137,6","134,5","155,6","150,2","113,1","145,9"
2014,"132,5","128,7","147,3","143,8","111,2","143,7"
2015,"119,5","116,1","125,7","118,7","105,2","125,8"
2016,"121,7","118,0","128,6","122,3","105,7","120,5"
2017,"148,4","145,3","184,3","176,7","124,2","160,5"
2018,-,-,-,-,-,-
455     Friesland                ,,,,,,
 ,,,,,,
2009,10108,9589,41709,40501,"4,1","10,6"
2010,11980,11475,39752,38739,"3,3","12,2"
2011,13480,13279,47342,47000,"3,5","15,3"
2012,16090,15792,66661,65896,"4,1","12,6"
2013,14688,14470,65719,65002,"4,5","19,9"
2014,14658,14324,65947,65212,"4,5","20,4"
2015,14163,13991,60357,59985,"4,3","19,7"
2016,14322,14124,60049,59150,"4,2","17,9"
2017,15160,14979,68781,67804,"4,5","20,2"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-2,7","-4,1","-18,1","-19,3","-15,8","-37,0"
2010,"18,5","19,7","-4,7","-4,4","-19,6","15,1"
2011,"12,5","15,7","19,1","21,3","5,8","25,5"
2012,"19,4","18,9","40,8","40,2","18,0","-18,0"
2013,"-8,7","-8,4","-1,4","-1,4","8,0","58,5"
2014,"-0,2","-1,0","0,3","0,3","0,6","2,4"
2015,"-3,4","-2,3","-8,5","-8,0","-5,3","-3,3"
2016,"1,1","1,0","-0,5","-1,4","-1,6","-9,1"
2017,"5,9","6,1","14,5","14,6","8,2","12,6"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"118,5","119,7","95,3","95,6","80,4","115,1"
2011,"133,4","138,5","113,5","116,0","85,1","144,4"
2012,"159,2","164,7","159,8","162,7","100,4","118,4"
2013,"145,3","150,9","157,6","160,5","108,4","187,6"
2014,"145,0","149,4","158,1","161,0","109,0","192,0"
2015,"140,1","145,9","144,7","148,1","103,3","185,7"
2016,"141,7","147,3","144,0","146,0","101,6","168,8"
2017,"150,0","156,2","164,9","167,4","110,0","190,1"
2018,-,-,-,-,-,-
456     Grafschaft Bentheim      ,,,,,,
 ,,,,,,
2009,9445,6631,30841,22127,"3,3","16,0"
2010,15432,7483,47356,22933,"3,1","34,4"
2011,14905,8299,48129,26614,"3,2","34,0"
2012,15850,8527,51877,27688,"3,3","27,1"
2013,15535,9148,50917,30003,"3,3","24,4"
2014,13972,8308,46837,27622,"3,4","21,5"
2015,14005,8682,43568,27951,"3,1","28,5"
2016,14257,8980,46061,30005,"3,2","28,9"
